envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
47	291000	459000	459000	99000	339000	99000	
48	288000	456000	456000	96000	336000	96000	
49	309000	453000	453000	93000	333000	213000	
50	306000	450000	450000	90000	330000	210000	
51	303000	447000	447000	87000	327000	207000	
52	324000	564000	444000	84000	324000	204000	
53	369000	561000	441000	81000	441000	321000	
54	390000	558000	438000	78000	558000	318000	
55	387000	555000	435000	75000	555000	315000	
56	384000	552000	432000	72000	552000	312000	
57	405000	549000	429000	189000	549000	309000	
58	402000	546000	426000	186000	546000	306000	
59	423000	543000	423000	303000	543000	303000	
60	444000	540000	420000	3e+05	540000	420000	
61	465000	537000	417000	297000	657000	417000	
62	462000	534000	414000	294000	654000	414000	
63	459000	531000	411000	291000	651000	411000	
64	480000	528000	408000	408000	648000	408000	
65	477000	525000	405000	405000	645000	405000	
66	522000	642000	402000	522000	642000	402000	
67	543000	639000	399000	519000	759000	399000	
68	564000	636000	516000	516000	756000	396000	
69	585000	753000	513000	513000	753000	393000	
70	582000	750000	510000	510000	750000	390000	
71	603000	747000	507000	507000	747000	507000	
72	624000	744000	504000	504000	744000	624000	
73	621000	741000	501000	501000	741000	621000	
74	618000	738000	498000	498000	738000	618000	
75	639000	735000	495000	615000	735000	615000	
76	636000	732000	492000	612000	732000	612000	
77	657000	729000	489000	609000	849000	609000	
78	654000	726000	486000	606000	846000	606000	
79	675000	723000	483000	603000	963000	603000	
80	696000	720000	480000	720000	960000	6e+05	
81	693000	717000	477000	717000	957000	597000	
82	714000	714000	474000	714000	954000	714000	
83	735000	711000	471000	831000	951000	711000	
84	732000	708000	468000	828000	948000	708000	
85	753000	705000	585000	825000	945000	705000	
86	750000	702000	582000	822000	942000	702000	
87	771000	819000	579000	819000	939000	699000	
88	792000	816000	696000	816000	936000	696000	
89	789000	813000	693000	813000	933000	693000	
90	786000	810000	690000	810000	930000	690000	
91	783000	807000	687000	807000	927000	687000	
92	852000	924000	684000	924000	924000	804000	
93	849000	921000	681000	921000	921000	801000	
94	846000	918000	678000	918000	918000	798000	
95	867000	915000	675000	915000	1035000	795000	
96	888000	1032000	672000	912000	1032000	792000	
97	885000	1029000	669000	909000	1029000	789000	
98	882000	1026000	666000	906000	1026000	786000	
99	903000	1143000	663000	903000	1023000	783000	
100	924000	1140000	660000	9e+05	1020000	9e+05	
101	945000	1137000	657000	897000	1017000	1017000	
102	942000	1134000	654000	894000	1014000	1014000	
103	939000	1131000	651000	891000	1011000	1011000	
104	936000	1128000	648000	888000	1008000	1008000	
105	933000	1125000	645000	885000	1005000	1005000	
106	930000	1122000	642000	882000	1002000	1002000	
107	927000	1119000	639000	879000	999000	999000	
108	924000	1116000	636000	876000	996000	996000	
109	921000	1113000	633000	873000	993000	993000	
110	918000	1110000	630000	870000	990000	990000	
111	915000	1107000	627000	867000	987000	987000	
112	912000	1104000	624000	864000	984000	984000	
113	909000	1101000	621000	861000	981000	981000	
114	906000	1098000	618000	858000	978000	978000	
115	951000	1095000	735000	855000	975000	1095000	
116	948000	1092000	732000	852000	972000	1092000	
117	945000	1089000	729000	849000	969000	1089000	
118	966000	1086000	846000	846000	966000	1086000	
119	963000	1083000	843000	843000	963000	1083000	
120	984000	1080000	840000	840000	960000	1200000	
121	981000	1077000	837000	837000	957000	1197000	
122	978000	1074000	834000	834000	954000	1194000	
123	999000	1191000	831000	831000	951000	1191000	
124	996000	1188000	828000	828000	948000	1188000	
125	993000	1185000	825000	825000	945000	1185000	
126	990000	1182000	822000	822000	942000	1182000	
127	987000	1179000	819000	819000	939000	1179000	
128	984000	1176000	816000	816000	936000	1176000	
129	981000	1173000	813000	813000	933000	1173000	
130	978000	1170000	810000	810000	930000	1170000	
131	975000	1167000	807000	807000	927000	1167000	
132	996000	1284000	804000	804000	924000	1164000	
133	993000	1281000	801000	801000	921000	1161000	
134	990000	1278000	798000	798000	918000	1158000	
135	987000	1275000	795000	795000	915000	1155000	
136	1008000	1272000	792000	912000	912000	1152000	
137	1005000	1269000	789000	909000	909000	1149000	
138	1026000	1266000	786000	906000	1026000	1146000	
139	1047000	1263000	783000	903000	1143000	1143000	
140	1092000	1260000	780000	1020000	1140000	1260000	
141	1137000	1377000	777000	1017000	1137000	1377000	
142	1134000	1374000	774000	1014000	1134000	1374000	
143	1131000	1371000	771000	1011000	1131000	1371000	
144	1128000	1368000	768000	1008000	1128000	1368000	
145	1125000	1365000	765000	1005000	1125000	1365000	
146	1146000	1362000	762000	1122000	1122000	1362000	
147	1143000	1359000	759000	1119000	1119000	1359000	
148	1188000	1356000	876000	1116000	1236000	1356000	
149	1233000	1473000	873000	1233000	1233000	1353000	
150	1254000	1470000	870000	1230000	1350000	1350000	
151	1275000	1467000	867000	1227000	1467000	1347000	
152	1296000	1464000	984000	1224000	1464000	1344000	
153	1341000	1461000	981000	1221000	1581000	1461000	
154	1362000	1458000	978000	1218000	1698000	1458000	
155	1383000	1455000	975000	1215000	1815000	1455000	
156	1380000	1452000	972000	1212000	1812000	1452000	
157	1425000	1449000	969000	1329000	1809000	1569000	
158	1422000	1446000	966000	1326000	1806000	1566000	
159	1419000	1443000	963000	1323000	1803000	1563000	
160	1440000	1440000	960000	1320000	1800000	1680000	
161	1437000	1437000	957000	1317000	1797000	1677000	
162	1506000	1434000	1074000	1314000	1914000	1794000	
163	1527000	1431000	1071000	1311000	2031000	1791000	
164	1524000	1428000	1068000	1308000	2028000	1788000	
165	1569000	1545000	1065000	1305000	2025000	1905000	
166	1590000	1662000	1062000	1302000	2022000	1902000	
167	1587000	1659000	1059000	1299000	2019000	1899000	
168	1584000	1656000	1056000	1296000	2016000	1896000	
169	1581000	1653000	1053000	1293000	2013000	1893000	
170	1578000	1650000	1050000	1290000	2010000	1890000	
171	1575000	1647000	1047000	1287000	2007000	1887000	
172	1572000	1644000	1044000	1284000	2004000	1884000	
173	1593000	1641000	1041000	1401000	2001000	1881000	
174	1590000	1638000	1038000	1398000	1998000	1878000	
175	1611000	1635000	1155000	1395000	1995000	1875000	
176	1608000	1632000	1152000	1392000	1992000	1872000	
177	1629000	1629000	1269000	1389000	1989000	1869000	
178	1626000	1626000	1266000	1386000	1986000	1866000	
179	1623000	1623000	1263000	1383000	1983000	1863000	
180	1644000	1620000	1260000	1500000	1980000	1860000	
181	1641000	1617000	1257000	1497000	1977000	1857000	
182	1662000	1614000	1254000	1494000	2094000	1854000	
183	1659000	1611000	1251000	1491000	2091000	1851000	
184	1656000	1608000	1248000	1488000	2088000	1848000	
185	1653000	1605000	1245000	1485000	2085000	1845000	
186	1650000	1602000	1242000	1482000	2082000	1842000	
187	1671000	1599000	1239000	1479000	2199000	1839000	
188	1668000	1596000	1236000	1476000	2196000	1836000	
189	1665000	1593000	1233000	1473000	2193000	1833000	
190	1662000	1590000	1230000	1470000	2190000	1830000	
191	1683000	1587000	1227000	1587000	2187000	1827000	
192	1728000	1704000	1344000	1584000	2184000	1824000	
193	1773000	1701000	1461000	1701000	2181000	1821000	
194	1770000	1698000	1458000	1698000	2178000	1818000	
195	1767000	1695000	1455000	1695000	2175000	1815000	
196	1788000	1692000	1572000	1692000	2172000	1812000	
197	1833000	1689000	1689000	1689000	2289000	1809000	
198	1854000	1806000	1686000	1686000	2286000	1806000	
199	1875000	1923000	1683000	1683000	2283000	1803000	
200	1920000	2040000	1680000	1680000	2280000	1920000	
201	1965000	2157000	1677000	1797000	2277000	1917000	
202	1986000	2154000	1674000	1794000	2274000	2034000	
203	2031000	2151000	1791000	1791000	2391000	2031000	
204	2052000	2148000	1788000	1908000	2388000	2028000	
205	2073000	2145000	1785000	1905000	2505000	2025000	
206	2070000	2142000	1782000	1902000	2502000	2022000	
207	2115000	2139000	1899000	2019000	2499000	2019000	
208	2112000	2136000	1896000	2016000	2496000	2016000	
209	2109000	2133000	1893000	2013000	2493000	2013000	
210	2106000	2130000	1890000	2010000	2490000	2010000	
211	2127000	2127000	1887000	2007000	2607000	2007000	
212	2172000	2124000	2004000	2124000	2604000	2004000	
213	2193000	2121000	2001000	2121000	2721000	2001000	
214	2238000	2118000	2118000	2118000	2718000	2118000	
215	2259000	2115000	2235000	2115000	2715000	2115000	
216	2256000	2112000	2232000	2112000	2712000	2112000	
217	2253000	2109000	2229000	2109000	2709000	2109000	
218	2274000	2106000	2226000	2106000	2706000	2226000	
219	2271000	2103000	2223000	2103000	2703000	2223000	
220	2292000	2100000	2220000	2100000	2700000	2340000	
221	2289000	2097000	2217000	2097000	2697000	2337000	
222	2334000	2094000	2334000	2214000	2694000	2334000	
223	2379000	2211000	2331000	2331000	2691000	2331000	
224	2424000	2328000	2328000	2328000	2688000	2448000	
225	2469000	2445000	2445000	2325000	2685000	2445000	
226	2490000	2442000	2562000	2322000	2682000	2442000	
227	2535000	2559000	2559000	2319000	2799000	2439000	
228	2556000	2676000	2556000	2316000	2796000	2436000	
229	2577000	2673000	2553000	2313000	2793000	2553000	
230	2574000	2670000	2550000	2310000	2790000	2550000	
231	2595000	2667000	2547000	2307000	2787000	2667000	
232	2616000	2664000	2544000	2304000	2784000	2784000	
233	2613000	2661000	2541000	2301000	2781000	2781000	
234	2610000	2658000	2538000	2298000	2778000	2778000	
235	2631000	2655000	2535000	2295000	2775000	2895000	
236	2676000	2652000	2652000	2412000	2772000	2892000	
237	2721000	2769000	2649000	2529000	2769000	2889000	
238	2718000	2766000	2646000	2526000	2766000	2886000	
239	2739000	2763000	2763000	2523000	2763000	2883000	
240	2760000	2880000	2760000	2520000	2760000	2880000	
241	2757000	2877000	2757000	2517000	2757000	2877000	
242	2778000	2874000	2874000	2514000	2754000	2874000	
243	2799000	2991000	2871000	2511000	2751000	2871000	
244	2820000	2988000	2988000	2508000	2748000	2868000	
245	2817000	2985000	2985000	2505000	2745000	2865000	
246	2838000	3102000	2982000	2502000	2742000	2862000	
247	2907000	3219000	2979000	2499000	2859000	2979000	
248	2952000	3336000	2976000	2496000	2856000	3096000	
249	3021000	3333000	2973000	2613000	2973000	3213000	
250	3066000	3450000	3090000	2610000	2970000	3210000	
251	3063000	3447000	3087000	2607000	2967000	3207000	
252	3084000	3564000	3084000	2604000	2964000	3204000	
253	3129000	3561000	3081000	2721000	2961000	3321000	
254	3150000	3558000	3198000	2718000	2958000	3318000	
255	3219000	3555000	3315000	2835000	3075000	3315000	
256	3240000	3552000	3312000	2952000	3072000	3312000	
257	3237000	3549000	3309000	2949000	3069000	3309000	
258	3234000	3546000	3306000	2946000	3066000	3306000	
259	3231000	3543000	3303000	2943000	3063000	3303000	
260	3228000	3540000	3300000	2940000	3060000	3300000	
261	3225000	3537000	3297000	2937000	3057000	3297000	
262	3246000	3534000	3414000	2934000	3054000	3294000	
263	3267000	3531000	3411000	3051000	3051000	3291000	
264	3264000	3528000	3408000	3048000	3048000	3288000	
265	3261000	3525000	3405000	3045000	3045000	3285000	
266	3282000	3522000	3522000	3042000	3042000	3282000	
267	3279000	3519000	3519000	3039000	3039000	3279000	
268	3276000	3516000	3516000	3036000	3036000	3276000	
269	3297000	3513000	3513000	3033000	3153000	3273000	
270	3318000	3630000	3510000	3030000	3150000	3270000	
271	3339000	3627000	3507000	3027000	3267000	3267000	
272	3360000	3624000	3504000	3144000	3264000	3264000	
273	3381000	3621000	3501000	3261000	3261000	3261000	
274	3426000	3618000	3618000	3258000	3258000	3378000	
275	3423000	3615000	3615000	3255000	3255000	3375000	
276	3444000	3732000	3612000	3252000	3252000	3372000	
277	3441000	3729000	3609000	3249000	3249000	3369000	
278	3438000	3726000	3606000	3246000	3246000	3366000	
279	3435000	3723000	3603000	3243000	3243000	3363000	
280	3480000	3720000	3600000	3360000	3360000	3360000	
281	3501000	3717000	3717000	3357000	3357000	3357000	
282	3522000	3834000	3714000	3354000	3354000	3354000	
283	3519000	3831000	3711000	3351000	3351000	3351000	
284	3564000	3948000	3708000	3348000	3348000	3468000	
285	3561000	3945000	3705000	3345000	3345000	3465000	
286	3558000	3942000	3702000	3342000	3342000	3462000	
287	3603000	4059000	3699000	3339000	3339000	3579000	
288	3600000	4056000	3696000	3336000	3336000	3576000	
289	3597000	4053000	3693000	3333000	3333000	3573000	
290	3594000	4050000	3690000	3330000	3330000	3570000	
291	3639000	4047000	3807000	3447000	3327000	3567000	
292	3684000	4164000	3804000	3444000	3324000	3684000	
293	3705000	4281000	3801000	3441000	3321000	3681000	
294	3702000	4278000	3798000	3438000	3318000	3678000	
295	3723000	4275000	3795000	3435000	3315000	3795000	
296	3720000	4272000	3792000	3432000	3312000	3792000	
297	3717000	4269000	3789000	3429000	3309000	3789000	
298	3738000	4266000	3906000	3426000	3306000	3786000	
299	3759000	4263000	3903000	3423000	3423000	3783000	
300	3756000	4260000	3900000	3420000	3420000	3780000	
301	3753000	4257000	3897000	3417000	3417000	3777000	
302	3798000	4254000	3894000	3534000	3534000	3774000	
303	3819000	4251000	3891000	3531000	3531000	3891000	
304	3816000	4248000	3888000	3528000	3528000	3888000	
305	3813000	4245000	3885000	3525000	3525000	3885000	
306	3834000	4242000	4002000	3522000	3522000	3882000	
307	3855000	4239000	3999000	3519000	3639000	3879000	
308	3900000	4236000	3996000	3636000	3756000	3876000	
309	3921000	4233000	4113000	3633000	3753000	3873000	
310	3942000	4230000	4110000	3630000	3870000	3870000	
311	3939000	4227000	4107000	3627000	3867000	3867000	
312	4032000	4224000	4224000	3744000	3984000	3984000	
313	4029000	4221000	4221000	3741000	3981000	3981000	
314	4026000	4218000	4218000	3738000	3978000	3978000	
315	4023000	4215000	4215000	3735000	3975000	3975000	
316	4068000	4212000	4212000	3852000	4092000	3972000	
317	4089000	4329000	4209000	3849000	4089000	3969000	
318	4110000	4446000	4206000	3846000	4086000	3966000	
319	4131000	4443000	4203000	3963000	4083000	3963000	
320	4152000	4440000	4320000	3960000	4080000	3960000	
321	4149000	4437000	4317000	3957000	4077000	3957000	
322	4146000	4434000	4314000	3954000	4074000	3954000	
323	4167000	4431000	4311000	4071000	4071000	3951000	
324	4188000	4428000	4428000	4068000	4068000	3948000	
325	4233000	4425000	4545000	4185000	4065000	3945000	
326	4230000	4422000	4542000	4182000	4062000	3942000	
327	4251000	4419000	4659000	4179000	4059000	3939000	
328	4248000	4416000	4656000	4176000	4056000	3936000	
329	4293000	4413000	4773000	4173000	4173000	3933000	
330	4314000	4410000	4770000	4290000	4170000	3930000	
331	4359000	4407000	4887000	4287000	4287000	3927000	
332	4356000	4404000	4884000	4284000	4284000	3924000	
333	4377000	4401000	4881000	4281000	4281000	4041000	
334	4398000	4398000	4878000	4278000	4278000	4158000	
335	4395000	4395000	4875000	4275000	4275000	4155000	
336	4416000	4392000	4872000	4392000	4272000	4152000	
337	4437000	4389000	4989000	4389000	4269000	4149000	
338	4434000	4386000	4986000	4386000	4266000	4146000	
339	4455000	4383000	4983000	4503000	4263000	4143000	
340	4500000	4500000	4980000	4620000	4260000	4140000	
341	4521000	4617000	4977000	4617000	4257000	4137000	
342	4542000	4614000	4974000	4614000	4254000	4254000	
343	4563000	4611000	4971000	4611000	4251000	4371000	
344	4584000	4608000	4968000	4608000	4368000	4368000	
345	4605000	4605000	4965000	4725000	4365000	4365000	
346	4650000	4602000	5082000	4722000	4482000	4362000	
347	4695000	4719000	5079000	4719000	4479000	4479000	
348	4716000	4716000	5076000	4836000	4476000	4476000	
349	4761000	4713000	5073000	4833000	4593000	4593000	
350	4758000	4710000	5070000	4830000	4590000	4590000	
351	4779000	4707000	5067000	4947000	4587000	4587000	
352	4776000	4704000	5064000	4944000	4584000	4584000	
353	4797000	4701000	5061000	4941000	4581000	4701000	
354	4866000	4698000	5058000	5058000	4698000	4818000	
355	4863000	4695000	5055000	5055000	4695000	4815000	
356	4860000	4692000	5052000	5052000	4692000	4812000	
357	4881000	4689000	5049000	5049000	4689000	4929000	
358	4902000	4686000	5046000	5046000	4686000	5046000	
359	4899000	4683000	5043000	5043000	4683000	5043000	
360	4896000	4680000	5040000	5040000	4680000	5040000	
361	4917000	4677000	5037000	5157000	4677000	5037000	
362	4914000	4674000	5034000	5154000	4674000	5034000	
363	4959000	4791000	5151000	5151000	4671000	5031000	
364	4956000	4788000	5148000	5148000	4668000	5028000	
365	4977000	4905000	5145000	5145000	4665000	5025000	
366	4998000	5022000	5142000	5142000	4662000	5022000	
367	5019000	5019000	5139000	5259000	4659000	5019000	
368	5016000	5016000	5136000	5256000	4656000	5016000	
369	5037000	5013000	5133000	5373000	4653000	5013000	
370	5058000	5010000	5130000	5370000	4650000	5130000	
371	5079000	5007000	5127000	5487000	4647000	5127000	
372	5076000	5004000	5124000	5484000	4644000	5124000	
373	5121000	5001000	5121000	5481000	4761000	5241000	
374	5142000	5118000	5118000	5478000	4758000	5238000	
375	5163000	5115000	5115000	5595000	4755000	5235000	
376	5160000	5112000	5112000	5592000	4752000	5232000	
377	5157000	5109000	5109000	5589000	4749000	5229000	
378	5178000	5106000	5106000	5586000	4746000	5346000	
379	5199000	5103000	5103000	5703000	4743000	5343000	
380	5196000	5100000	5100000	5700000	4740000	5340000	
381	5193000	5097000	5097000	5697000	4737000	5337000	
382	5238000	5094000	5094000	5814000	4734000	5454000	
383	5259000	5091000	5091000	5811000	4851000	5451000	
384	5280000	5088000	5088000	5808000	4968000	5448000	
385	5277000	5085000	5085000	5805000	4965000	5445000	
386	5322000	5082000	5082000	5802000	5082000	5562000	
387	5319000	5079000	5079000	5799000	5079000	5559000	
388	5364000	5076000	5196000	5916000	5076000	5556000	
389	5385000	5073000	5193000	6033000	5073000	5553000	
390	5406000	5190000	5190000	6030000	5070000	5550000	
391	5451000	5187000	5307000	6027000	5187000	5547000	
392	5496000	5184000	5424000	6024000	5304000	5544000	
393	5493000	5181000	5421000	6021000	5301000	5541000	
394	5490000	5178000	5418000	6018000	5298000	5538000	
395	5487000	5175000	5415000	6015000	5295000	5535000	
396	5484000	5172000	5412000	6012000	5292000	5532000	
397	5481000	5169000	5409000	6009000	5289000	5529000	
398	5478000	5166000	5406000	6006000	5286000	5526000	
399	5523000	5163000	5403000	6123000	5283000	5643000	
400	5520000	5160000	5400000	6120000	5280000	5640000	
401	5517000	5157000	5397000	6117000	5277000	5637000	
402	5514000	5154000	5394000	6114000	5274000	5634000	
403	5535000	5271000	5391000	6111000	5271000	5631000	
404	5532000	5268000	5388000	6108000	5268000	5628000	
405	5529000	5265000	5385000	6105000	5265000	5625000	
406	5550000	5382000	5382000	6102000	5262000	5622000	
407	5547000	5379000	5379000	6099000	5259000	5619000	
408	5568000	5376000	5376000	6096000	5376000	5616000	
409	5565000	5373000	5373000	6093000	5373000	5613000	
410	5586000	5370000	5370000	6090000	5490000	5610000	
411	5607000	5487000	5367000	6087000	5487000	5607000	
412	5652000	5484000	5484000	6084000	5484000	5724000	
413	5673000	5481000	5481000	6081000	5481000	5841000	
414	5742000	5478000	5598000	6198000	5598000	5838000	
415	5787000	5475000	5715000	6315000	5595000	5835000	
416	5832000	5592000	5712000	6312000	5712000	5832000	
417	5829000	5589000	5709000	6309000	5709000	5829000	
418	5850000	5586000	5826000	6306000	5706000	5826000	
419	5847000	5583000	5823000	6303000	5703000	5823000	
420	5844000	5580000	5820000	6300000	5700000	5820000	
421	5841000	5577000	5817000	6297000	5697000	5817000	
422	5838000	5574000	5814000	6294000	5694000	5814000	
423	5859000	5571000	5811000	6291000	5811000	5811000	
424	5904000	5568000	5928000	6288000	5808000	5928000	
425	5949000	5685000	5925000	6405000	5805000	5925000	
426	5970000	5682000	5922000	6402000	5802000	6042000	
427	5967000	5679000	5919000	6399000	5799000	6039000	
428	5964000	5676000	5916000	6396000	5796000	6036000	
429	5985000	5673000	5913000	6393000	5793000	6153000	
430	5982000	5670000	5910000	6390000	5790000	6150000	
431	6003000	5787000	5907000	6387000	5787000	6147000	
432	6e+06	5784000	5904000	6384000	5784000	6144000	
433	6021000	5781000	5901000	6381000	5781000	6261000	
434	6042000	5778000	5898000	6378000	5898000	6258000	
435	6063000	5895000	5895000	6375000	5895000	6255000	
436	6084000	5892000	5892000	6372000	5892000	6372000	
437	6105000	5889000	5889000	6369000	5889000	6489000	
438	6126000	6006000	5886000	6366000	5886000	6486000	
439	6123000	6003000	5883000	6363000	5883000	6483000	
440	6168000	6e+06	5880000	6360000	6e+06	6600000	
441	6165000	5997000	5877000	6357000	5997000	6597000	
442	6162000	5994000	5874000	6354000	5994000	6594000	
443	6207000	6111000	5991000	6351000	5991000	6591000	
444	6276000	6228000	6108000	6348000	6108000	6588000	
445	6297000	6225000	6105000	6345000	6225000	6585000	
446	6294000	6222000	6102000	6342000	6222000	6582000	
447	6315000	6219000	6099000	6459000	6219000	6579000	
448	6336000	6216000	6096000	6456000	6216000	6696000	
449	6381000	6333000	6093000	6453000	6213000	6813000	
450	6402000	6330000	6090000	6450000	6210000	6930000	
451	6399000	6327000	6087000	6447000	6207000	6927000	
452	6396000	6324000	6084000	6444000	6204000	6924000	
453	6393000	6321000	6081000	6441000	6201000	6921000	
454	6390000	6318000	6078000	6438000	6198000	6918000	
455	6435000	6315000	6195000	6435000	6195000	7035000	
456	6432000	6312000	6192000	6432000	6192000	7032000	
457	6453000	6309000	6189000	6429000	6189000	7149000	
458	6450000	6306000	6186000	6426000	6186000	7146000	
459	6471000	6303000	6183000	6423000	6183000	7263000	
460	6492000	6420000	6180000	6420000	6180000	7260000	
461	6489000	6417000	6177000	6417000	6177000	7257000	
462	6510000	6414000	6174000	6534000	6174000	7254000	
463	6507000	6411000	6171000	6531000	6171000	7251000	
464	6504000	6408000	6168000	6528000	6168000	7248000	
465	6549000	6525000	6165000	6525000	6285000	7245000	
466	6594000	6522000	6282000	6522000	6282000	7362000	
467	6639000	6639000	6279000	6639000	6279000	7359000	
468	6660000	6756000	6276000	6636000	6276000	7356000	
469	6657000	6753000	6273000	6633000	6273000	7353000	
470	6654000	6750000	6270000	6630000	6270000	7350000	
471	6651000	6747000	6267000	6627000	6267000	7347000	
472	6672000	6744000	6264000	6744000	6264000	7344000	
473	6717000	6741000	6381000	6861000	6261000	7341000	
474	6714000	6738000	6378000	6858000	6258000	7338000	
475	6711000	6735000	6375000	6855000	6255000	7335000	
476	6708000	6732000	6372000	6852000	6252000	7332000	
477	6705000	6729000	6369000	6849000	6249000	7329000	
478	6726000	6726000	6366000	6846000	6246000	7446000	
479	6747000	6843000	6363000	6843000	6243000	7443000	
480	6744000	6840000	6360000	6840000	6240000	7440000	
481	6789000	6837000	6477000	6837000	6237000	7557000	
482	6834000	6834000	6474000	6834000	6354000	7674000	
483	6855000	6831000	6471000	6831000	6351000	7791000	
484	6876000	6948000	6468000	6828000	6348000	7788000	
485	6873000	6945000	6465000	6825000	6345000	7785000	
486	6870000	6942000	6462000	6822000	6342000	7782000	
487	6891000	6939000	6579000	6819000	6339000	7779000	
488	6912000	6936000	6696000	6816000	6336000	7776000	
489	6933000	6933000	6693000	6933000	6333000	7773000	
490	6930000	6930000	6690000	6930000	6330000	7770000	
491	6927000	6927000	6687000	6927000	6327000	7767000	
492	6924000	6924000	6684000	6924000	6324000	7764000	
493	6921000	6921000	6681000	6921000	6321000	7761000	
494	6966000	7038000	6678000	7038000	6318000	7758000	
495	7011000	7035000	6675000	7035000	6435000	7875000	
496	7032000	7152000	6672000	7032000	6432000	7872000	
497	7053000	7149000	6669000	7029000	6549000	7869000	
498	7074000	7146000	6786000	7026000	6546000	7866000	
499	7095000	7143000	6783000	7023000	6663000	7863000	
500	7140000	7140000	6900000	7020000	6660000	7980000	
501	7161000	7137000	6897000	7017000	6657000	8097000	
502	7158000	7134000	6894000	7014000	6654000	8094000	
503	7179000	7131000	7011000	7011000	6651000	8091000	
504	7176000	7128000	7008000	7008000	6648000	8088000	
505	7197000	7125000	7125000	7005000	6645000	8085000	
506	7194000	7122000	7122000	7002000	6642000	8082000	
507	7215000	7119000	7119000	7119000	6639000	8079000	
508	7236000	7116000	7236000	7116000	6636000	8076000	
509	7257000	7113000	7353000	7113000	6633000	8073000	
510	7254000	7110000	7350000	7110000	6630000	8070000	
511	7299000	7227000	7347000	7227000	6627000	8067000	
512	7344000	7224000	7344000	7344000	6744000	8064000	
513	7365000	7341000	7341000	7341000	6741000	8061000	
514	7386000	7338000	7458000	7338000	6738000	8058000	
515	7383000	7335000	7455000	7335000	6735000	8055000	
516	7380000	7332000	7452000	7332000	6732000	8052000	
517	7425000	7329000	7449000	7449000	6849000	8049000	
518	7422000	7326000	7446000	7446000	6846000	8046000	
519	7419000	7323000	7443000	7443000	6843000	8043000	
520	7464000	7440000	7440000	7560000	6840000	8040000	
521	7461000	7437000	7437000	7557000	6837000	8037000	
522	7482000	7434000	7434000	7554000	6834000	8154000	
523	7479000	7431000	7431000	7551000	6831000	8151000	
524	7500000	7548000	7428000	7548000	6828000	8148000	
525	7521000	7545000	7425000	7545000	6825000	8265000	
526	7566000	7542000	7422000	7542000	6942000	8382000	
527	7587000	7539000	7539000	7539000	6939000	8379000	
528	7608000	7656000	7536000	7536000	6936000	8376000	
529	7629000	7653000	7533000	7533000	7053000	8373000	
530	7698000	7770000	7530000	7530000	7170000	8490000	
531	7695000	7767000	7527000	7527000	7167000	8487000	
532	7692000	7764000	7524000	7524000	7164000	8484000	
533	7713000	7881000	7521000	7521000	7161000	8481000	
534	7734000	7878000	7638000	7518000	7158000	8478000	
535	7755000	7875000	7635000	7515000	7275000	8475000	
536	7752000	7872000	7632000	7512000	7272000	8472000	
537	7797000	7869000	7749000	7629000	7269000	8469000	
538	7842000	7986000	7866000	7626000	7266000	8466000	
539	7839000	7983000	7863000	7623000	7263000	8463000	
540	7836000	7980000	7860000	7620000	7260000	8460000	
541	7833000	7977000	7857000	7617000	7257000	8457000	
542	7854000	7974000	7854000	7614000	7374000	8454000	
543	7851000	7971000	7851000	7611000	7371000	8451000	
