Feature	Gain	Cover	Frequency
rf_012_013	0.065893628836767	0.00445425482170942	0.000506192226498013
rf_006_015	0.0475344247821405	0.00386667897795085	0.000788049261707133
rf_005_020	0.035899467940319	0.00211741546897003	0.00365263708893452
vm_status05_delta2	0.0211058720390699	0.00126170136642057	0.000310617957169235
vmr_mpagospesos	0.0157918273214244	0.00166444923408615	0.00181769026787923
mv_status07_rank_delta1	0.0151947881724103	0.00193064293224881	0.000494687857713967
mpayroll_rank_lag1	0.0144040762007457	0.00168941468184901	0.00058097062359431
ctrx_quarter	0.0140363109962566	0.00191156184703409	0.00127123275063705
mpasivos_margen_rank_lag1	0.0121439711631275	0.00290520514191538	0.00387122009583139
Master_status_tend6	0.0111918771710602	0.00122753152438431	0.00127698493502908
rf_019_023	0.010819852988705	0.00141929779405466	0.00157034633902224
mcuenta_corriente_rank	0.00976383326020223	0.00209422750967944	0.000557961886026219
vm_status02	0.00838113890013975	0.00122440258671117	0.000534953148458127
rf_011_028	0.00786144778989605	0.000822911319991261	0.000529200964066104
vm_mpagospesos_rank_lag1	0.00785557359003691	0.000895030510586594	0.00108716285009232
mcaja_ahorro_rank	0.00784457754223722	0.00189518421396403	0.00122521527550087
rf_006_022	0.00711673355532258	0.00189080162864091	0.000736279602178928
mcaja_ahorro_rank_lag2	0.00700205585045395	0.00157129063318047	0.000845571105627362
mcuentas_saldo_rank_lag2	0.00669820930828313	0.00357546171538522	0.00328449728784506
mcaja_ahorro_rank_lag1	0.00647796770611967	0.00248662560535099	0.00175441623956698
mpagomiscuentas_rank	0.0060705151369784	0.00149321825770003	0.000903092949547591
mprestamos_personales_rank	0.00604949379478626	0.00371551321982938	0.000828314552451293
cdescubierto_preacordado_delta1	0.00582405915407933	0.000560822069983007	5.75218439202287e-05
Visa_mpagospesos_rank	0.00581118057786505	0.00279581193183073	0.00463626061997043
Visa_mpagominimo_rank_lag2	0.00573314981311252	0.00248374234496272	0.00391723757096758
vm_msaldototal_rank_lag2	0.00559492244506384	0.00138888370033218	0.00196724706207182
rf_001_025	0.00515286036289673	0.00189449419752198	0.00404378562759208
mpasivos_margen_rank	0.00503543101082722	0.00335662050103346	0.0029681271462838
Visa_status	0.00488840667719019	0.000832826456513933	0.000437166013793738
rf_004_026	0.00476601392918251	0.0011913669947993	0.000724775233394882
vm_msaldototal_rank_lag1	0.00443298058074812	0.00163355077350245	0.00176592060835102
rf_018_016	0.00441380149181672	0.000879857874893837	0.000839818921235339
mprestamos_personales_rank_delta1	0.00440323302013151	0.00384877786620623	0.000839818921235339
cproductos_tend6	0.00434592752346089	0.000940229118937533	0.00012079587223248
Master_mpagominimo_rank_lag2	0.00418797192705839	0.00201510708339244	0.00371015893285475
mprestamos_personales_rank_lag2	0.00390394547249706	0.0025257279258196	0.00109291503448435
mcuentas_saldo_rank_delta2	0.00381979857443493	0.00108899727559881	0.00138627643847751
Visa_mconsumospesos_rank_lag2	0.00378093557246404	0.00334220707328169	0.00665527734157046
matm_rank	0.00376641231915176	0.00117736787224233	0.000839818921235339
cdescubierto_preacordado_tend6	0.00370859993767049	0.001436760974239	0.00016106116297664
mactivos_margen_rank_delta2	0.00369770426292391	0.00534880101817223	0.00884685959493118
mrentabilidad_annual_rank_delta2	0.0036258698662112	0.00384694088992085	0.00829464989329698
mcomisiones_rank_delta1	0.00359867557939769	0.00450268821174139	0.00761013995064626
mprestamos_personales_rank_delta2	0.00359348996904692	0.00561814991724467	0.00112167595644446
