Feature	Gain	Cover	Frequency
vmr_mconsumospesos	0.0270320797740059	0.0020564522450691	0.0016724285008755
vm_status05_tend6	0.0230179120917751	0.000261007828375749	6.73461141292148e-05
rf_012_022	0.0213480938381832	0.00173633918579193	0.00370403627710681
rf_002_015	0.0201593232535692	0.00125236530857502	0.0018351816100211
rf_010_026	0.0183507084045272	0.000622865268799489	0.000409688860952723
mcuentas_saldo_rank_lag2	0.0170695121872025	0.00207290326520174	0.0010550891213577
rf_007_020	0.017041420554227	0.001047141347963	0.000235711399452252
Master_status	0.0163131544716781	0.000767994359271905	0.000465810622727069
ctrx_quarter_normalizado	0.0157066357157602	0.0018928291109439	0.00138620751582634
ctrx_quarter_normalizado_tend6	0.0150768887527458	0.00209585633112269	0.00182395725766623
Visa_mpagominimo_rank	0.014195968830932	0.00297337463253422	0.00419790778072105
rf_020_027	0.0116461711138283	0.000623147271330048	0.000555605441566022
rf_001_025	0.0116243895558063	0.00188977417334741	0.00400709379068828
Visa_delinquency_delta2	0.0111554651865649	0.00150872577938624	0.00107192564989
rf_016_015	0.0109577202760457	0.00171205340193309	0.00253109145602299
rf_013_015	0.0103073980732349	0.00122878156705202	0.000926009069276703
rf_011_027	0.0100531886377935	0.000711532700004211	0.00153212409643964
Visa_mpagospesos_rank	0.00985993376949434	0.00348083340026424	0.00619584249988776
mpasivos_margen_rank_lag1	0.00870326088826282	0.00263197409039584	0.00309792124994388
Visa_Finiciomora_tend6	0.00842405595222354	0.00262452266944891	0.000662236788937278
Visa_mconsumospesos_rank	0.00721168000378107	0.00255342631319972	0.00426525389485027
cpayroll_trx	0.00690203665142579	0.000503568575027092	4.48974094194765e-05
vm_status01_delta1	0.00688680655575203	0.000436415840297704	0.00025816010416199
mtarjeta_visa_consumo_rank	0.00668345793566898	0.00116808525061987	0.00136937098729403
mcuentas_saldo_rank	0.00629438110993244	0.00342394372022967	0.00141988057289094
Master_fechaalta_lag2	0.00591166328871122	0.00316302773706794	0.00448412876577022
mprestamos_personales_rank	0.00588622087312294	0.00479191223106597	0.000886723836034661
rf_005_020	0.0057561345962096	0.00198627313483409	0.00387801373860728
mprestamos_personales_rank_lag1	0.0055230645447358	0.00124344372264738	0.000364791451533247
ctrx_quarter_normalizado_lag2	0.00483565666058904	0.00282757075304178	0.00349638575854173
mprestamos_personales_rank_tend6	0.00477756660488359	0.00358587365870774	0.000757643783953666
rf_007_025	0.0043087351156417	0.00137933699286812	0.000707134198356755
mcomisiones_rank_delta2	0.00422782673204439	0.00371172300423717	0.00828357203789341
mextraccion_autoservicio_rank_delta2	0.00415706323267479	0.00182779307607147	0.00167804067705293
ctarjeta_debito_transacciones	0.00408361596046556	0.000302607423074291	9.54069950163876e-05
mrentabilidad_annual_rank	0.00404486182971828	0.00307217547271673	0.00341781529205765
mtransferencias_recibidas_rank	0.00402770496525156	0.00241752565224927	0.00172855026264985
mactivos_margen_rank	0.00392364377411224	0.00408973647716148	0.00276680285547524
foto_mes	0.00392035400265087	0.00450807916046612	0.00110559870695461
vm_Finiciomora_tend6	0.0038965095172525	0.00295565286881179	0.000808153369550577
mcuenta_corriente_rank_tend6	0.00377670881650664	0.00348107285477444	0.00222242176626409
rf_010_023	0.00362439308686337	0.00233398163911908	0.00707134198356755
vm_status04_delta2	0.00356521789647737	0.00132893085613532	0.000303057513581466
cdescubierto_preacordado_delta2	0.00353068831853664	0.00190471640680413	0.000291833161226597
mprestamos_personales_rank_delta2	0.00330918747095482	0.00287839639067248	0.000437749741839896
rf_006_022	0.00330450025589205	0.00105121828490243	0.000656624612759844
vm_status02	0.00326849610656381	0.00230833829625859	0.00182395725766623
rf_012_013	0.00322930157782093	0.00131308615812385	0.00106070129753513
cdescubierto_preacordado_tend6	0.00322706700003831	0.00126706606020332	0.000140304404435864
rf_003_015	0.00318798957249233	0.00141050960238088	0.0016555919723432
Visa_mpagominimo_rank_lag2	0.00317265407562272	0.00274162539431171	0.00451780182283482
ctrx_quarter_delta2	0.00313808009565231	0.00285189929021902	0.00333924482557356
mactivos_margen_rank_lag1	0.00303450171332142	0.00090345065259845	0.000976518654873614
mrentabilidad_rank_lag1	0.00292266424847555	0.00309829680075642	0.00461882099402864
