Feature	Gain	Cover	Frequency
Visa_Finiciomora_tend6	0.0317435510471026	0.00389923987106066	0.00043523234058909
rf_016_015	0.0306168993989319	0.00151679655891398	0.00105134045908533
vm_status06_delta2	0.0289062309312881	0.00091971545849305	0.000231747090443541
mcuentas_saldo_rank_lag2	0.0239290894812863	0.00277656799524427	0.00216485696682625
rf_020_027	0.020602385192364	0.00112166764942981	0.000898726521476172
mautoservicio_rank	0.015680487875542	0.00144783395704167	0.000734807847747814
ctarjeta_master	0.0147448218937504	0.000389626941316574	9.60902570131757e-05
rf_003_015	0.0138219820435193	0.000996084207576336	0.000819593368641793
Visa_mconsumospesos_rank_delta2	0.0126781618100392	0.00199728691188112	0.00304662638412363
mpasivos_margen_rank_lag1	0.0125656583227746	0.001881886317911	0.00223268538354143
cdescubierto_preacordado_delta1	0.00881851948847222	0.00110450483322371	0.000175223409847556
rf_010_026	0.00875425772845972	0.000882052836430001	0.000463494180887083
cdescubierto_preacordado_tend6	0.00856258989260915	0.00165566818429534	0.000220442354324344
rf_014_022	0.00817849945245984	0.00118876327814907	0.00265661298801133
Visa_mconsumototal_rank_delta1	0.00799518910358998	0.00180261387170849	0.00358925371784509
vm_mconsumototal_rank_lag1	0.00768881443656821	0.000796714294784612	0.000876117049237778
rf_005_013	0.00757539710283504	0.000525390058061372	0.000350446819695111
vm_status01	0.00704077873812481	0.00116838839605869	0.0007913315283438
mpayroll_rank_lag2	0.00678236594385742	0.00126660304168733	0.00063306522267504
ctrx_quarter_normalizado_lag2	0.00649843407268367	0.0016481546159512	0.00177484357071395
mprestamos_personales_rank_lag2	0.00638497547813848	0.00238841296398526	0.00083089810476099
mprestamos_personales_rank	0.00602477085203684	0.00295871347437191	0.000729155479688215
mprestamos_personales_rank_delta2	0.00592177332259371	0.00527400440218395	0.00094959783401256
mpayroll_rank	0.00585473970479621	0.00138695191671707	0.000322184979397118
rf_012_022	0.00576724441585425	0.000906982420625929	0.00174658173041596
rf_018_026	0.00570188585357778	0.00116363945054632	0.00241356116144859
rf_011_027	0.00526097157391999	0.00114484410435583	0.00216485696682625
Visa_status	0.00521946128040708	0.00166635251845017	0.000881769417297377
mpayroll_rank_lag1	0.00514632162380718	0.00106994744445062	0.000305227875218323
ctransferencias_recibidas_lag2	0.00511353890685192	0.00122000663028618	0.000627412854615441
vmr_msaldopesos_lag1	0.00506948537484131	0.000850730236258256	0.00131700175788647
mcuentas_saldo_rank_tend6	0.00506158699761437	0.0026652559294388	0.00216485696682625
rf_017_027	0.00500629836355095	0.000694754136782183	0.000582193910138653
rf_020_026	0.00494046195179567	0.00159339151162212	0.00292792665487206
mcuentas_saldo_rank_delta2	0.00474589643569928	0.00255493365802393	0.00262269877965374
rf_006_015	0.00473964067816509	0.00178216578050378	0.000915683625654968
Visa_msaldopesos_rank_lag2	0.00469262012425439	0.00174910161712983	0.00267357009219012
rf_013_021	0.00452974484730029	0.00101944188128869	0.000774374424165004
cpagomiscuentas_lag1	0.00446181928963985	0.000244986125544271	6.21760486555843e-05
mpasivos_margen_rank_delta1	0.00441725545636047	0.00179094867360028	0.0031766308494944
Visa_status_tend6	0.00425890536226035	0.00167329612530788	0.000842202840880187
mtarjeta_visa_consumo_rank	0.00404494355637293	0.00107355035130391	0.000881769417297377
rf_011_018	0.00397473959261506	0.000336151073791591	0.000130004465370767
mextraccion_autoservicio_rank	0.00393597808736805	0.000760830595345978	0.000503060757304273
mtransferencias_recibidas_rank	0.00379831412812362	0.00165455991447679	0.000802636264462997
rf_008_024	0.00353659764014485	0.00105228247666827	0.00214789986264746
mrentabilidad_annual_rank_lag1	0.00335136325822397	0.00258673676177797	0.00301836454382564
rf_010_017	0.00309133052606474	0.000727644809140696	0.000587846278198251
rf_018_015	0.00305939616281782	0.000624003707436879	0.000825245736701391
mcuenta_debitos_automaticos_rank_lag2	0.00302671201853382	0.00157022887456458	0.00075176495192661
rf_004_026	0.00290161154009298	0.000552547057068686	0.000310880243277921
mprestamos_personales_rank_lag1	0.00288633553984116	0.00193687130138387	0.00059349864625785
mcuentas_saldo_rank_lag1	0.00272760604089228	0.0020119071891084	0.00110786413968132
rf_013_026	0.00268262988662441	0.000681874629509105	0.0007913315283438
mactivos_margen_rank_delta2	0.00267266078281863	0.00330572795165845	0.00587846278198251
Visa_mpagospesos_rank	0.00265870596594287	0.0014731359839706	0.0027753127172629
