Feature	Gain	Cover	Frequency
rf_002_015	0.0797127061215809	0.00308272788810785	0.000447901665740625
vm_status06_delta2	0.0380015464302024	0.00141491374529387	0.000204107088185601
ctrx_quarter_normalizado_lag1	0.0219007146820944	0.00100509965793396	0.000918481896835206
mv_status07_rank_lag2	0.0143862137670074	0.00087825988619862	0.000328839197632358
rf_002_024	0.0128822958809111	0.000877260334901151	0.00181995486965495
Visa_mconsumospesos_rank_lag1	0.0128471870320529	0.00164257343199954	0.00279513317987504
rf_020_027	0.0128333883728403	0.000958421034525592	0.000810758711403917
cdescubierto_preacordado_delta2	0.012742151927195	0.0011963569222319	0.000198437446847112
mtarjeta_visa_consumo_rank	0.012295638542258	0.000972024066685785	0.00108857113698987
mpasivos_margen_rank_lag1	0.0114111071647571	0.00215076219897092	0.00224517797004162
mcuentas_saldo_rank_lag1	0.00902799317936548	0.00220086790291767	0.00115660683305174
ctrx_quarter_normalizado_delta1	0.00838814250242463	0.00140696505443721	0.00079374978738845
ctarjeta_debito_transacciones_lag2	0.00790005874083463	0.00113434979011665	0.000975178310220095
rf_017_027	0.00778378992220551	0.00071537230056524	0.000708705167311116
Visa_mpagospesos_rank	0.00733986439350988	0.00167616316592714	0.00319767771490776
rf_006_022	0.0069097917404485	0.0010976285040645	0.00068602660195716
vm_status02	0.0063524612858547	0.00111362083867337	0.00095249974486614
mpasivos_margen_rank_lag2	0.00630925592633877	0.00175736933342962	0.00281214210389051
ctarjeta_visa_tend6	0.00594640269811994	0.000186134055359252	4.53571307079114e-05
rf_005_020	0.00590320205849628	0.00143641350136626	0.00269874927712073
rf_017_021	0.00585520856597116	0.00106974919787187	0.000929821179512184
Visa_mconsumospesos_rank_delta1	0.00582143329061061	0.00155774861502065	0.00280647246255202
mprestamos_personales_rank	0.00569157987593904	0.00241175679990954	0.000419553459048181
rf_015_014	0.00562665410087312	0.000879717084354058	0.00079374978738845
rf_010_026	0.0055957683422217	0.000678230929188577	0.000334508838970847
rf_003_026	0.00549207437118584	0.000724502542165902	0.000374196328340269
mpayroll_sobre_edad_rank_lag2	0.00542159412181379	0.0010001909437739	0.000481919513771559
Master_status_tend6	0.00523122015395061	0.00100408521507486	0.000890133690142762
rf_003_021	0.00472499733744047	0.000810006409237804	0.000884464048804273
vmr_msaldopesos_lag2	0.00442256993409016	0.000908561476322644	0.00130968714919094
ctrx_quarter_normalizado_tend6	0.00423194805136318	0.0018152389909908	0.0016895531188697
vmr_mconsumospesos_lag2	0.00413849662120921	0.000992537627809803	0.00113959790903627
mpasivos_margen_rank	0.00401365786119816	0.00214386318410114	0.00181995486965495
rf_011_027	0.0038561530463771	0.000969526250297451	0.00265906178775131
Visa_msaldototal_rank_lag1	0.00366670944860818	0.00159809883647323	0.00247196362358117
rf_014_021	0.00361208562485955	0.00122388172226232	0.00177459773894703
mprestamos_personales_rank_delta1	0.00356335133515517	0.00375703148775211	0.000737053374003561
mcuentas_saldo_rank_delta2	0.00353871936863129	0.00198716222354554	0.00179727630430099
ctrx_quarter	0.00349863314782657	0.00133268980863845	0.000680356960618671
mcomisiones_mantenimiento_rank	0.00345818535776508	0.00157878069417982	0.00124732109446756
mcuenta_corriente_rank	0.00339914763342359	0.00242182170449101	0.00121897288777512
ccomisiones_mantenimiento_delta1	0.00333823365688623	0.000937442662218422	0.000113392826769779
mrentabilidad_annual_rank_delta2	0.0032686219820487	0.00321270276854347	0.00645772148453889
mcomisiones_rank_delta2	0.00323075814792646	0.00270083261307658	0.00619124834162991
rf_010_016	0.00322418183930835	0.000554644068129026	0.000311830273616891
ctrx_quarter_normalizado_lag2	0.00319396045555847	0.00161033959778667	0.00196169590311717
mcaja_ahorro_rank	0.00317390212619052	0.00113274359958428	0.000737053374003561
mcaja_ahorro_rank_delta2	0.00310801001542629	0.00190421412713533	0.00110558006100534
rf_003_017	0.00308528115507502	0.000861331737199535	0.000754062298019027
mprestamos_personales_rank_delta2	0.00296463818872832	0.00317125141589707	0.00074272301534205
