envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
1	45000	117000	117000	-3000	-3000	-3000	
2	66000	114000	114000	114000	-6000	-6000	
3	63000	111000	111000	111000	-9000	-9000	
4	60000	108000	108000	108000	-12000	-12000	
5	57000	105000	105000	105000	-15000	-15000	
6	78000	102000	102000	102000	-18000	102000	
7	99000	99000	99000	219000	-21000	99000	
8	96000	96000	96000	216000	-24000	96000	
9	117000	93000	93000	213000	93000	93000	
10	138000	90000	210000	210000	90000	90000	
11	135000	87000	207000	207000	87000	87000	
12	132000	84000	204000	204000	84000	84000	
13	153000	201000	201000	201000	81000	81000	
14	174000	198000	198000	198000	198000	78000	
15	195000	195000	195000	195000	315000	75000	
16	192000	192000	192000	192000	312000	72000	
17	237000	189000	189000	189000	429000	189000	
18	234000	186000	186000	186000	426000	186000	
19	231000	183000	183000	183000	423000	183000	
20	228000	180000	180000	180000	420000	180000	
21	225000	177000	177000	177000	417000	177000	
22	246000	174000	174000	174000	414000	294000	
23	243000	171000	171000	171000	411000	291000	
24	264000	168000	168000	288000	408000	288000	
25	261000	165000	165000	285000	405000	285000	
26	258000	162000	162000	282000	402000	282000	
27	279000	159000	279000	279000	399000	279000	
28	276000	156000	276000	276000	396000	276000	
29	273000	153000	273000	273000	393000	273000	
30	270000	150000	270000	270000	390000	270000	
31	267000	147000	267000	267000	387000	267000	
32	288000	264000	264000	264000	384000	264000	
33	309000	261000	381000	261000	381000	261000	
34	306000	258000	378000	258000	378000	258000	
35	351000	255000	375000	375000	375000	375000	
36	372000	252000	492000	372000	372000	372000	
37	393000	249000	489000	369000	489000	369000	
38	390000	246000	486000	366000	486000	366000	
39	411000	243000	483000	363000	483000	483000	
40	408000	240000	480000	360000	480000	480000	
41	405000	237000	477000	357000	477000	477000	
42	426000	354000	474000	354000	474000	474000	
43	423000	351000	471000	351000	471000	471000	
44	420000	348000	468000	348000	468000	468000	
45	417000	345000	465000	345000	465000	465000	
46	438000	342000	462000	462000	462000	462000	
47	435000	339000	459000	459000	459000	459000	
48	456000	336000	576000	456000	456000	456000	
49	453000	333000	573000	453000	453000	453000	
50	450000	330000	570000	450000	450000	450000	
51	447000	327000	567000	447000	447000	447000	
52	444000	324000	564000	444000	444000	444000	
53	441000	321000	561000	441000	441000	441000	
54	438000	318000	558000	438000	438000	438000	
55	435000	315000	555000	435000	435000	435000	
56	432000	312000	552000	432000	432000	432000	
57	453000	309000	549000	429000	549000	429000	
58	474000	306000	546000	546000	546000	426000	
59	471000	303000	543000	543000	543000	423000	
60	492000	3e+05	540000	540000	660000	420000	
61	489000	297000	537000	537000	657000	417000	
62	486000	294000	534000	534000	654000	414000	
63	507000	291000	531000	531000	771000	411000	
64	528000	408000	528000	528000	768000	408000	
65	549000	405000	525000	525000	765000	525000	
66	570000	402000	642000	522000	762000	522000	
67	567000	399000	639000	519000	759000	519000	
68	564000	396000	636000	516000	756000	516000	
69	561000	393000	633000	513000	753000	513000	
70	582000	510000	630000	510000	750000	510000	
71	603000	627000	627000	507000	747000	507000	
72	624000	744000	624000	504000	744000	504000	
73	621000	741000	621000	501000	741000	501000	
74	642000	738000	618000	498000	858000	498000	
75	663000	855000	615000	495000	855000	495000	
76	684000	852000	732000	492000	852000	492000	
77	705000	849000	729000	489000	969000	489000	
78	702000	846000	726000	486000	966000	486000	
79	699000	843000	723000	483000	963000	483000	
80	720000	840000	720000	480000	1080000	480000	
81	741000	837000	717000	597000	1077000	477000	
82	762000	834000	834000	594000	1074000	474000	
83	783000	831000	831000	591000	1191000	471000	
84	804000	828000	948000	588000	1188000	468000	
85	825000	825000	945000	585000	1185000	585000	
86	846000	822000	1062000	582000	1182000	582000	
87	867000	939000	1059000	579000	1179000	579000	
88	888000	936000	1176000	576000	1176000	576000	
89	885000	933000	1173000	573000	1173000	573000	
90	882000	930000	1170000	570000	1170000	570000	
91	879000	927000	1167000	567000	1167000	567000	
92	876000	924000	1164000	564000	1164000	564000	
93	921000	921000	1161000	681000	1281000	561000	
94	942000	918000	1158000	798000	1278000	558000	
95	939000	915000	1155000	795000	1275000	555000	
96	936000	912000	1152000	792000	1272000	552000	
97	957000	909000	1149000	909000	1269000	549000	
98	954000	906000	1146000	906000	1266000	546000	
99	975000	903000	1143000	903000	1263000	663000	
100	996000	9e+05	1140000	1020000	1260000	660000	
101	1041000	897000	1137000	1137000	1257000	777000	
102	1038000	894000	1134000	1134000	1254000	774000	
103	1035000	891000	1131000	1131000	1251000	771000	
104	1056000	888000	1128000	1128000	1368000	768000	
105	1053000	885000	1125000	1125000	1365000	765000	
106	1050000	882000	1122000	1122000	1362000	762000	
107	1071000	999000	1119000	1119000	1359000	759000	
108	1092000	996000	1116000	1116000	1356000	876000	
109	1089000	993000	1113000	1113000	1353000	873000	
110	1110000	990000	1110000	1110000	1470000	870000	
111	1107000	987000	1107000	1107000	1467000	867000	
112	1104000	984000	1104000	1104000	1464000	864000	
113	1101000	981000	1101000	1101000	1461000	861000	
114	1098000	978000	1098000	1098000	1458000	858000	
115	1095000	975000	1095000	1095000	1455000	855000	
116	1164000	972000	1212000	1212000	1572000	852000	
117	1185000	969000	1329000	1209000	1569000	849000	
118	1206000	966000	1326000	1326000	1566000	846000	
119	1227000	963000	1323000	1323000	1563000	963000	
120	1224000	960000	1320000	1320000	1560000	960000	
121	1245000	957000	1317000	1317000	1557000	1077000	
122	1242000	954000	1314000	1314000	1554000	1074000	
123	1239000	951000	1311000	1311000	1551000	1071000	
124	1260000	948000	1308000	1428000	1548000	1068000	
125	1257000	945000	1305000	1425000	1545000	1065000	
126	1254000	942000	1302000	1422000	1542000	1062000	
127	1275000	939000	1299000	1419000	1539000	1179000	
128	1272000	936000	1296000	1416000	1536000	1176000	
129	1269000	933000	1293000	1413000	1533000	1173000	
130	1266000	930000	1290000	1410000	1530000	1170000	
131	1263000	927000	1287000	1407000	1527000	1167000	
132	1260000	924000	1284000	1404000	1524000	1164000	
133	1257000	921000	1281000	1401000	1521000	1161000	
134	1254000	918000	1278000	1398000	1518000	1158000	
135	1275000	1035000	1275000	1395000	1515000	1155000	
136	1320000	1032000	1392000	1392000	1512000	1272000	
137	1317000	1029000	1389000	1389000	1509000	1269000	
138	1362000	1026000	1386000	1506000	1506000	1386000	
139	1359000	1023000	1383000	1503000	1503000	1383000	
140	1356000	1020000	1380000	1500000	1500000	1380000	
141	1353000	1017000	1377000	1497000	1497000	1377000	
142	1374000	1014000	1374000	1494000	1614000	1374000	
143	1371000	1011000	1371000	1491000	1611000	1371000	
144	1392000	1008000	1368000	1488000	1608000	1488000	
145	1413000	1005000	1365000	1605000	1605000	1485000	
146	1410000	1002000	1362000	1602000	1602000	1482000	
147	1431000	999000	1359000	1599000	1599000	1599000	
148	1428000	996000	1356000	1596000	1596000	1596000	
149	1425000	993000	1353000	1593000	1593000	1593000	
150	1446000	990000	1350000	1590000	1710000	1590000	
151	1443000	987000	1347000	1587000	1707000	1587000	
152	1464000	984000	1344000	1584000	1704000	1704000	
153	1485000	981000	1341000	1581000	1821000	1701000	
154	1482000	978000	1338000	1578000	1818000	1698000	
155	1503000	1095000	1335000	1575000	1815000	1695000	
156	1500000	1092000	1332000	1572000	1812000	1692000	
157	1497000	1089000	1329000	1569000	1809000	1689000	
158	1494000	1086000	1326000	1566000	1806000	1686000	
159	1491000	1083000	1323000	1563000	1803000	1683000	
160	1512000	1080000	1320000	1560000	1800000	1800000	
161	1533000	1077000	1317000	1557000	1797000	1917000	
162	1554000	1074000	1314000	1554000	1794000	2034000	
163	1575000	1071000	1431000	1551000	1791000	2031000	
164	1572000	1068000	1428000	1548000	1788000	2028000	
165	1593000	1065000	1545000	1545000	1785000	2025000	
166	1590000	1062000	1542000	1542000	1782000	2022000	
167	1611000	1059000	1659000	1539000	1779000	2019000	
168	1632000	1056000	1776000	1536000	1776000	2016000	
169	1653000	1053000	1773000	1533000	1893000	2013000	
170	1674000	1050000	1770000	1650000	1890000	2010000	
171	1695000	1167000	1767000	1647000	1887000	2007000	
172	1716000	1164000	1764000	1644000	2004000	2004000	
173	1737000	1161000	1761000	1761000	2001000	2001000	
174	1734000	1158000	1758000	1758000	1998000	1998000	
175	1731000	1155000	1755000	1755000	1995000	1995000	
176	1728000	1152000	1752000	1752000	1992000	1992000	
177	1725000	1149000	1749000	1749000	1989000	1989000	
178	1722000	1146000	1746000	1746000	1986000	1986000	
179	1719000	1143000	1743000	1743000	1983000	1983000	
180	1740000	1140000	1740000	1740000	1980000	2100000	
181	1785000	1257000	1857000	1737000	1977000	2097000	
182	1806000	1374000	1854000	1734000	1974000	2094000	
183	1851000	1491000	1851000	1731000	2091000	2091000	
184	1896000	1488000	1968000	1848000	2088000	2088000	
185	1941000	1485000	1965000	1845000	2205000	2205000	
186	1938000	1482000	1962000	1842000	2202000	2202000	
187	1935000	1479000	1959000	1839000	2199000	2199000	
188	1932000	1476000	1956000	1836000	2196000	2196000	
189	1953000	1593000	1953000	1833000	2193000	2193000	
190	1974000	1590000	1950000	1830000	2310000	2190000	
191	2019000	1707000	1947000	1947000	2307000	2187000	
192	2016000	1704000	1944000	1944000	2304000	2184000	
193	2037000	1701000	1941000	1941000	2421000	2181000	
194	2034000	1698000	1938000	1938000	2418000	2178000	
195	2031000	1695000	1935000	1935000	2415000	2175000	
196	2028000	1692000	1932000	1932000	2412000	2172000	
197	2049000	1689000	2049000	1929000	2409000	2169000	
198	2046000	1686000	2046000	1926000	2406000	2166000	
199	2067000	1683000	2163000	1923000	2403000	2163000	
200	2112000	1680000	2280000	1920000	2520000	2160000	
201	2109000	1677000	2277000	1917000	2517000	2157000	
202	2106000	1674000	2274000	1914000	2514000	2154000	
203	2151000	1671000	2391000	1911000	2511000	2271000	
204	2148000	1668000	2388000	1908000	2508000	2268000	
205	2193000	1665000	2505000	1905000	2625000	2265000	
206	2262000	1782000	2502000	1902000	2742000	2382000	
207	2283000	1779000	2499000	1899000	2859000	2379000	
208	2280000	1776000	2496000	1896000	2856000	2376000	
209	2277000	1773000	2493000	1893000	2853000	2373000	
210	2322000	1890000	2490000	2010000	2850000	2370000	
211	2319000	1887000	2487000	2007000	2847000	2367000	
212	2340000	1884000	2484000	2004000	2844000	2484000	
213	2337000	1881000	2481000	2001000	2841000	2481000	
214	2334000	1878000	2478000	1998000	2838000	2478000	
215	2331000	1875000	2475000	1995000	2835000	2475000	
216	2328000	1872000	2472000	1992000	2832000	2472000	
217	2349000	1989000	2469000	1989000	2829000	2469000	
218	2394000	1986000	2586000	1986000	2946000	2466000	
219	2415000	1983000	2583000	1983000	2943000	2583000	
220	2412000	1980000	2580000	1980000	2940000	2580000	
221	2433000	1977000	2697000	1977000	2937000	2577000	
222	2454000	2094000	2694000	1974000	2934000	2574000	
223	2475000	2091000	2691000	2091000	2931000	2571000	
224	2520000	2208000	2688000	2088000	3048000	2568000	
225	2541000	2205000	2805000	2085000	3045000	2565000	
226	2538000	2202000	2802000	2082000	3042000	2562000	
227	2559000	2319000	2799000	2079000	3039000	2559000	
228	2556000	2316000	2796000	2076000	3036000	2556000	
229	2577000	2313000	2793000	2073000	3033000	2673000	
230	2598000	2310000	2790000	2190000	3030000	2670000	
231	2619000	2307000	2787000	2307000	3027000	2667000	
232	2664000	2424000	2784000	2304000	3024000	2784000	
233	2661000	2421000	2781000	2301000	3021000	2781000	
234	2682000	2418000	2778000	2418000	3018000	2778000	
235	2727000	2535000	2775000	2535000	3015000	2775000	
236	2748000	2532000	2772000	2532000	3132000	2772000	
237	2793000	2529000	2769000	2529000	3249000	2889000	
238	2862000	2646000	2886000	2646000	3246000	2886000	
239	2883000	2763000	2883000	2643000	3243000	2883000	
240	2904000	2880000	2880000	2640000	3240000	2880000	
241	2949000	2877000	2877000	2757000	3237000	2997000	
242	2970000	2874000	2874000	2754000	3234000	3114000	
243	2967000	2871000	2871000	2751000	3231000	3111000	
244	2988000	2868000	2868000	2748000	3228000	3228000	
245	3057000	2985000	2985000	2745000	3225000	3345000	
246	3054000	2982000	2982000	2742000	3222000	3342000	
247	3075000	2979000	2979000	2859000	3219000	3339000	
248	3096000	3096000	2976000	2856000	3216000	3336000	
249	3117000	3213000	2973000	2853000	3213000	3333000	
250	3162000	3210000	3090000	2970000	3210000	3330000	
251	3183000	3207000	3087000	3087000	3207000	3327000	
252	3180000	3204000	3084000	3084000	3204000	3324000	
253	3201000	3201000	3081000	3081000	3201000	3441000	
254	3246000	3198000	3198000	3078000	3198000	3558000	
255	3267000	3195000	3195000	3195000	3195000	3555000	
256	3288000	3192000	3312000	3192000	3192000	3552000	
257	3309000	3309000	3309000	3189000	3189000	3549000	
258	3330000	3426000	3306000	3186000	3186000	3546000	
259	3375000	3543000	3423000	3183000	3183000	3543000	
260	3372000	3540000	3420000	3180000	3180000	3540000	
261	3417000	3537000	3537000	3177000	3297000	3537000	
262	3438000	3534000	3534000	3294000	3294000	3534000	
263	3435000	3531000	3531000	3291000	3291000	3531000	
264	3432000	3528000	3528000	3288000	3288000	3528000	
265	3429000	3525000	3525000	3285000	3285000	3525000	
266	3450000	3522000	3522000	3402000	3282000	3522000	
267	3447000	3519000	3519000	3399000	3279000	3519000	
268	3444000	3516000	3516000	3396000	3276000	3516000	
269	3465000	3633000	3513000	3393000	3273000	3513000	
270	3462000	3630000	3510000	3390000	3270000	3510000	
271	3459000	3627000	3507000	3387000	3267000	3507000	
272	3456000	3624000	3504000	3384000	3264000	3504000	
273	3453000	3621000	3501000	3381000	3261000	3501000	
274	3498000	3738000	3498000	3378000	3258000	3618000	
275	3495000	3735000	3495000	3375000	3255000	3615000	
276	3492000	3732000	3492000	3372000	3252000	3612000	
277	3513000	3729000	3489000	3369000	3249000	3729000	
278	3534000	3726000	3486000	3366000	3246000	3846000	
279	3579000	3843000	3483000	3483000	3243000	3843000	
280	3576000	3840000	3480000	3480000	3240000	3840000	
281	3597000	3837000	3477000	3597000	3237000	3837000	
282	3642000	3834000	3474000	3594000	3354000	3954000	
283	3687000	3831000	3591000	3591000	3351000	4071000	
284	3708000	3828000	3588000	3588000	3468000	4068000	
285	3705000	3825000	3585000	3585000	3465000	4065000	
286	3726000	3822000	3582000	3702000	3462000	4062000	
287	3747000	3819000	3579000	3699000	3459000	4179000	
288	3744000	3816000	3576000	3696000	3456000	4176000	
289	3741000	3813000	3573000	3693000	3453000	4173000	
290	3762000	3810000	3570000	3690000	3450000	4290000	
291	3759000	3807000	3567000	3687000	3447000	4287000	
292	3780000	3804000	3564000	3804000	3444000	4284000	
293	3777000	3801000	3561000	3801000	3441000	4281000	
294	3774000	3798000	3558000	3798000	3438000	4278000	
295	3771000	3795000	3555000	3795000	3435000	4275000	
296	3768000	3792000	3552000	3792000	3432000	4272000	
297	3789000	3789000	3549000	3789000	3429000	4389000	
298	3810000	3786000	3666000	3786000	3426000	4386000	
299	3831000	3783000	3663000	3783000	3423000	4503000	
300	3852000	3780000	3660000	3900000	3420000	4500000	
301	3849000	3777000	3657000	3897000	3417000	4497000	
302	3870000	3774000	3654000	4014000	3414000	4494000	
303	3915000	3771000	3651000	4131000	3411000	4611000	
304	3936000	3768000	3768000	4128000	3408000	4608000	
305	3933000	3765000	3765000	4125000	3405000	4605000	
306	3954000	3762000	3762000	4242000	3402000	4602000	
307	3951000	3759000	3759000	4239000	3399000	4599000	
308	3972000	3756000	3756000	4236000	3396000	4716000	
309	3969000	3753000	3753000	4233000	3393000	4713000	
310	4014000	3870000	3750000	4230000	3510000	4710000	
311	4059000	3987000	3867000	4227000	3507000	4707000	
312	4104000	3984000	3864000	4224000	3624000	4824000	
313	4101000	3981000	3861000	4221000	3621000	4821000	
314	4122000	3978000	3858000	4338000	3618000	4818000	
315	4143000	3975000	3855000	4335000	3615000	4935000	
316	4140000	3972000	3852000	4332000	3612000	4932000	
317	4185000	4089000	3969000	4329000	3609000	4929000	
318	4206000	4086000	3966000	4326000	3726000	4926000	
319	4227000	4083000	3963000	4323000	3843000	4923000	
320	4272000	4200000	4080000	4320000	3840000	4920000	
321	4269000	4197000	4077000	4317000	3837000	4917000	
322	4266000	4194000	4074000	4314000	3834000	4914000	
323	4263000	4191000	4071000	4311000	3831000	4911000	
324	4308000	4188000	4068000	4428000	3948000	4908000	
325	4305000	4185000	4065000	4425000	3945000	4905000	
326	4302000	4182000	4062000	4422000	3942000	4902000	
327	4299000	4179000	4059000	4419000	3939000	4899000	
328	4296000	4176000	4056000	4416000	3936000	4896000	
329	4293000	4173000	4053000	4413000	3933000	4893000	
330	4314000	4170000	4050000	4530000	3930000	4890000	
331	4311000	4167000	4047000	4527000	3927000	4887000	
332	4308000	4164000	4044000	4524000	3924000	4884000	
333	4305000	4161000	4041000	4521000	3921000	4881000	
334	4302000	4158000	4038000	4518000	3918000	4878000	
335	4347000	4155000	4155000	4515000	4035000	4875000	
336	4392000	4152000	4272000	4512000	4152000	4872000	
337	4437000	4269000	4269000	4509000	4269000	4869000	
338	4434000	4266000	4266000	4506000	4266000	4866000	
339	4503000	4383000	4383000	4623000	4263000	4863000	
340	4500000	4380000	4380000	4620000	4260000	4860000	
341	4545000	4377000	4377000	4737000	4377000	4857000	
342	4566000	4374000	4494000	4734000	4374000	4854000	
343	4563000	4371000	4491000	4731000	4371000	4851000	
344	4560000	4368000	4488000	4728000	4368000	4848000	
345	4605000	4485000	4605000	4725000	4365000	4845000	
346	4602000	4482000	4602000	4722000	4362000	4842000	
347	4623000	4479000	4719000	4719000	4359000	4839000	
348	4620000	4476000	4716000	4716000	4356000	4836000	
349	4617000	4473000	4713000	4713000	4353000	4833000	
350	4614000	4470000	4710000	4710000	4350000	4830000	
351	4635000	4467000	4707000	4827000	4347000	4827000	
352	4632000	4464000	4704000	4824000	4344000	4824000	
353	4629000	4461000	4701000	4821000	4341000	4821000	
354	4650000	4578000	4698000	4818000	4338000	4818000	
355	4671000	4575000	4815000	4815000	4335000	4815000	
356	4668000	4572000	4812000	4812000	4332000	4812000	
357	4689000	4569000	4929000	4809000	4329000	4809000	
358	4758000	4566000	5046000	4926000	4446000	4806000	
359	4803000	4563000	5043000	5043000	4563000	4803000	
360	4824000	4560000	5040000	5040000	4680000	4800000	
361	4845000	4677000	5037000	5037000	4677000	4797000	
362	4866000	4674000	5034000	5034000	4794000	4794000	
363	4911000	4791000	5031000	5151000	4791000	4791000	
364	4932000	4788000	5028000	5268000	4788000	4788000	
365	4953000	4785000	5025000	5385000	4785000	4785000	
366	4998000	4782000	5142000	5502000	4782000	4782000	
367	5067000	4779000	5259000	5619000	4779000	4899000	
368	5064000	4776000	5256000	5616000	4776000	4896000	
369	5085000	4773000	5253000	5733000	4773000	4893000	
370	5106000	4770000	5370000	5730000	4770000	4890000	
371	5151000	4887000	5367000	5847000	4767000	4887000	
372	5172000	4884000	5364000	5844000	4884000	4884000	
373	5193000	5001000	5361000	5841000	4881000	4881000	
374	5190000	4998000	5358000	5838000	4878000	4878000	
375	5187000	4995000	5355000	5835000	4875000	4875000	
376	5184000	4992000	5352000	5832000	4872000	4872000	
377	5229000	5109000	5469000	5829000	4869000	4869000	
378	5250000	5106000	5586000	5826000	4866000	4866000	
379	5247000	5103000	5583000	5823000	4863000	4863000	
380	5268000	5100000	5580000	5820000	4860000	4980000	
381	5289000	5217000	5577000	5817000	4857000	4977000	
382	5286000	5214000	5574000	5814000	4854000	4974000	
383	5331000	5331000	5571000	5931000	4851000	4971000	
384	5328000	5328000	5568000	5928000	4848000	4968000	
385	5397000	5445000	5685000	6045000	4845000	4965000	
386	5418000	5442000	5682000	6042000	4962000	4962000	
387	5415000	5439000	5679000	6039000	4959000	4959000	
388	5460000	5436000	5676000	6156000	4956000	5076000	
389	5505000	5433000	5793000	6153000	5073000	5073000	
390	5502000	5430000	5790000	6150000	5070000	5070000	
391	5523000	5427000	5787000	6267000	5067000	5067000	
392	5592000	5544000	5784000	6384000	5064000	5184000	
393	5589000	5541000	5781000	6381000	5061000	5181000	
394	5610000	5538000	5778000	6378000	5058000	5298000	
395	5607000	5535000	5775000	6375000	5055000	5295000	
396	5652000	5652000	5772000	6372000	5172000	5292000	
397	5649000	5649000	5769000	6369000	5169000	5289000	
398	5646000	5646000	5766000	6366000	5166000	5286000	
399	5643000	5643000	5763000	6363000	5163000	5283000	
400	5640000	5640000	5760000	6360000	5160000	5280000	
401	5637000	5637000	5757000	6357000	5157000	5277000	
402	5634000	5634000	5754000	6354000	5154000	5274000	
403	5631000	5631000	5751000	6351000	5151000	5271000	
404	5652000	5628000	5868000	6348000	5148000	5268000	
405	5673000	5625000	5865000	6465000	5145000	5265000	
406	5670000	5622000	5862000	6462000	5142000	5262000	
407	5715000	5739000	5859000	6579000	5139000	5259000	
408	5712000	5736000	5856000	6576000	5136000	5256000	
409	5709000	5733000	5853000	6573000	5133000	5253000	
410	5754000	5730000	5970000	6570000	5250000	5250000	
411	5799000	5847000	5967000	6567000	5367000	5247000	
412	5820000	5844000	5964000	6564000	5484000	5244000	
413	5865000	5961000	5961000	6681000	5481000	5241000	
414	5862000	5958000	5958000	6678000	5478000	5238000	
415	5883000	6075000	5955000	6675000	5475000	5235000	
416	5904000	6072000	5952000	6792000	5472000	5232000	
417	5949000	6069000	5949000	6909000	5589000	5229000	
418	5970000	6066000	5946000	6906000	5586000	5346000	
419	5991000	6063000	5943000	6903000	5703000	5343000	
420	6012000	6060000	6060000	6900000	5700000	5340000	
421	6033000	6057000	6057000	7017000	5697000	5337000	
422	6078000	6054000	6054000	7134000	5814000	5334000	
423	6075000	6051000	6051000	7131000	5811000	5331000	
424	6072000	6048000	6048000	7128000	5808000	5328000	
425	6093000	6165000	6045000	7125000	5805000	5325000	
426	6114000	6162000	6042000	7122000	5802000	5442000	
427	6159000	6159000	6159000	7119000	5799000	5559000	
428	6180000	6156000	6156000	7116000	5916000	5556000	
429	6201000	6153000	6153000	7113000	6033000	5553000	
430	6198000	6150000	6150000	7110000	6030000	5550000	
431	6219000	6147000	6147000	7107000	6027000	5667000	
432	6240000	6144000	6264000	7104000	6024000	5664000	
433	6285000	6261000	6381000	7101000	6021000	5661000	
434	6306000	6378000	6378000	7098000	6018000	5658000	
435	6303000	6375000	6375000	7095000	6015000	5655000	
436	6300000	6372000	6372000	7092000	6012000	5652000	
437	6297000	6369000	6369000	7089000	6009000	5649000	
438	6342000	6366000	6366000	7206000	6006000	5766000	
439	6363000	6363000	6483000	7203000	6003000	5763000	
440	6408000	6360000	6600000	7200000	6e+06	5880000	
441	6405000	6357000	6597000	7197000	5997000	5877000	
442	6450000	6474000	6594000	7314000	5994000	5874000	
443	6471000	6471000	6711000	7311000	5991000	5871000	
444	6492000	6468000	6828000	7308000	5988000	5868000	
445	6489000	6465000	6825000	7305000	5985000	5865000	
446	6534000	6582000	6822000	7302000	6102000	5862000	
447	6579000	6579000	6819000	7299000	6219000	5979000	
448	6576000	6576000	6816000	7296000	6216000	5976000	
449	6573000	6573000	6813000	7293000	6213000	5973000	
450	6594000	6690000	6810000	7290000	6210000	5970000	
451	6663000	6807000	6927000	7287000	6327000	5967000	
452	6660000	6804000	6924000	7284000	6324000	5964000	
453	6729000	6801000	7041000	7401000	6441000	5961000	
454	6726000	6798000	7038000	7398000	6438000	5958000	
455	6747000	6795000	7155000	7395000	6435000	5955000	
456	6744000	6792000	7152000	7392000	6432000	5952000	
457	6765000	6789000	7149000	7389000	6429000	6069000	
458	6786000	6786000	7146000	7386000	6426000	6186000	
459	6807000	6783000	7143000	7383000	6543000	6183000	
460	6876000	6900000	7260000	7380000	6660000	6180000	
461	6897000	7017000	7257000	7377000	6657000	6177000	
462	6966000	7014000	7254000	7494000	6774000	6294000	
463	6963000	7011000	7251000	7491000	6771000	6291000	
464	6984000	7008000	7248000	7608000	6768000	6288000	
465	6981000	7005000	7245000	7605000	6765000	6285000	
466	7002000	7002000	7242000	7602000	6762000	6402000	
467	6999000	6999000	7239000	7599000	6759000	6399000	
468	6996000	6996000	7236000	7596000	6756000	6396000	
469	7041000	6993000	7233000	7593000	6873000	6513000	
470	7038000	6990000	7230000	7590000	6870000	6510000	
471	7035000	6987000	7227000	7587000	6867000	6507000	
472	7080000	6984000	7224000	7704000	6984000	6504000	
473	7101000	6981000	7221000	7821000	6981000	6501000	
474	7146000	6978000	7338000	7938000	6978000	6498000	
475	7143000	6975000	7335000	7935000	6975000	6495000	
476	7140000	6972000	7332000	7932000	6972000	6492000	
477	7185000	6969000	7449000	7929000	6969000	6609000	
478	7206000	6966000	7446000	7926000	7086000	6606000	
479	7203000	6963000	7443000	7923000	7083000	6603000	
480	7224000	6960000	7560000	7920000	7080000	6600000	
481	7245000	6957000	7557000	7917000	7197000	6597000	
482	7242000	6954000	7554000	7914000	7194000	6594000	
483	7263000	6951000	7671000	7911000	7191000	6591000	
484	7260000	6948000	7668000	7908000	7188000	6588000	
485	7305000	7065000	7785000	7905000	7185000	6585000	
486	7326000	7062000	7782000	8022000	7182000	6582000	
487	7323000	7059000	7779000	8019000	7179000	6579000	
488	7320000	7056000	7776000	8016000	7176000	6576000	
489	7341000	7053000	7773000	8133000	7173000	6573000	
490	7338000	7050000	7770000	8130000	7170000	6570000	
491	7359000	7047000	7767000	8127000	7167000	6687000	
492	7380000	7164000	7764000	8124000	7164000	6684000	
493	7401000	7161000	7761000	8121000	7161000	6801000	
494	7422000	7278000	7758000	8118000	7158000	6798000	
495	7443000	7275000	7755000	8235000	7155000	6795000	
496	7464000	7392000	7752000	8232000	7152000	6792000	
497	7509000	7509000	7749000	8229000	7149000	6909000	
498	7530000	7626000	7746000	8226000	7146000	6906000	
499	7527000	7623000	7743000	8223000	7143000	6903000	
500	7524000	7620000	7740000	8220000	7140000	6900000	
501	7545000	7617000	7737000	8217000	7137000	7017000	
502	7590000	7614000	7734000	8214000	7254000	7134000	
503	7611000	7611000	7851000	8211000	7251000	7131000	
504	7632000	7608000	7848000	8328000	7248000	7128000	
505	7653000	7605000	7845000	8445000	7245000	7125000	
506	7674000	7722000	7842000	8442000	7242000	7122000	
507	7719000	7719000	7839000	8439000	7359000	7239000	
508	7716000	7716000	7836000	8436000	7356000	7236000	
509	7713000	7713000	7833000	8433000	7353000	7233000	
510	7734000	7710000	7830000	8430000	7470000	7230000	
511	7755000	7707000	7947000	8427000	7467000	7227000	
512	7776000	7824000	7944000	8424000	7464000	7224000	
513	7797000	7821000	8061000	8421000	7461000	7221000	
514	7818000	7818000	8058000	8418000	7578000	7218000	
515	7839000	7815000	8175000	8415000	7575000	7215000	
516	7908000	7932000	8172000	8532000	7692000	7212000	
517	7905000	7929000	8169000	8529000	7689000	7209000	
518	7902000	7926000	8166000	8526000	7686000	7206000	
519	7947000	7923000	8283000	8523000	7683000	7323000	
520	7968000	7920000	8280000	8520000	7680000	7440000	
521	7989000	7917000	8397000	8517000	7677000	7437000	
522	7986000	7914000	8394000	8514000	7674000	7434000	
523	8007000	7911000	8391000	8511000	7791000	7431000	
524	8028000	7908000	8508000	8508000	7788000	7428000	
525	8025000	7905000	8505000	8505000	7785000	7425000	
526	8046000	7902000	8622000	8502000	7782000	7422000	
527	8091000	8019000	8619000	8619000	7779000	7419000	
528	8112000	8136000	8616000	8616000	7776000	7416000	
529	8109000	8133000	8613000	8613000	7773000	7413000	
530	8178000	8250000	8610000	8730000	7890000	7410000	
531	8175000	8247000	8607000	8727000	7887000	7407000	
532	8196000	8244000	8604000	8724000	7884000	7524000	
533	8193000	8241000	8601000	8721000	7881000	7521000	
534	8214000	8238000	8598000	8718000	7878000	7638000	
535	8235000	8235000	8595000	8835000	7875000	7635000	
536	8232000	8232000	8592000	8832000	7872000	7632000	
537	8253000	8229000	8589000	8949000	7869000	7629000	
538	8274000	8226000	8586000	9066000	7866000	7626000	
539	8295000	8223000	8583000	9063000	7863000	7743000	
