Feature	Gain	Cover	Frequency
rf_012_022	0.0301695060351163	0.00130503413235333	0.00236812912051593
vm_status01	0.0241527479086781	0.00229974902860588	0.0010461152911017
rf_002_015	0.0191497348032592	0.00139277828570358	0.00131626594319939
rf_003_015	0.0186568630066893	0.00251907182999374	0.000821947728722762
cprestamos_personales_tend6	0.0180633006072068	0.00309525052279238	0.000419595693683648
Visa_msaldototal_rank	0.0180287081685863	0.00184028310929701	0.00267851497611753
Visa_fultimo_cierre_delta1	0.0161681301144351	0.001044981249792	0.000902418135730585
rf_005_019	0.0156129121106118	0.00149201357672318	0.00232214603079717
vm_cconsumos	0.0146166997250328	0.000700838512592647	0.000270150652097691
mcaja_ahorro_rank	0.0146014383451533	0.00113351483425559	0.0010978462670353
vm_msaldopesos_rank	0.0139279192419876	0.000930314208361519	0.00121855187754703
rf_018_020	0.0136586317113104	0.000315521462562293	0.000143697155371112
mpasivos_margen_rank_delta2	0.0113955847410573	0.00239991727415168	0.00407525132632474
rf_001_025	0.00993335665542507	0.00130490500315583	0.00242560798266438
mpayroll_rank	0.00949313287816081	0.00149396697643371	0.000373612603964892
mcaja_ahorro_rank_lag2	0.0087885242984914	0.00152226746943849	0.00123004764997672
vm_status03_tend6	0.00873322297740631	0.00121529706062854	0.000183932358875024
matm_rank_lag2	0.00850597174923718	0.00135597910771909	0.00133350960184392
mpayroll_sobre_edad_rank_lag1	0.00777717792868572	0.00189653640957719	0.000488570328261782
rf_006_015	0.00714620013425662	0.00154776373374802	0.0015634250504377
rf_020_019	0.00635638213989903	0.00196680399645279	0.000557544962839916
mpasivos_margen_rank_lag2	0.00612955393053525	0.00198169507396318	0.00390281473987941
mcomisiones_otras_rank_tend6	0.00587324879540313	0.00200762463032657	0.00282221213148865
vm_mpagominimo_rank	0.00586574824938376	0.00146215877017175	0.00131051805698454
mtransferencias_emitidas_rank_lag1	0.00586555381059926	0.00110370012213678	0.00120705610511734
rf_005_020	0.00585642099186431	0.00191364974456987	0.00358668099806296
ctrx_quarter	0.00583212178724575	0.00182159012693863	0.000902418135730585
cdescubierto_preacordado_delta2	0.0055103662277657	0.00139396604401308	0.00022991544859378
rf_011_028	0.00522456563033243	0.000548204215686281	0.000534553417980538
Visa_mfinanciacion_limite_rank_delta1	0.00514343485726208	0.00174112949890679	0.00387407530880519
vm_status06_delta2	0.00503201441999464	0.000752859494814058	0.000189680245089868
mprestamos_personales_rank_delta1	0.00498466496591589	0.00391449467328718	0.000839191387367296
ctrx_quarter_delta2	0.0044956148736641	0.00190642437188154	0.00211522212706277
mcuentas_saldo_rank	0.00431241190195297	0.00275893797703978	0.00123004764997672
