Feature	Gain	Cover	Frequency
rf_005_020	0.043618988189539	0.00163903665656201	0.00260968470158948
rf_006_015	0.0338929622775525	0.0024857683625384	0.000692836646439686
mcaja_ahorro_rank_lag2	0.0322424912361742	0.00224774411846559	0.00140876784776069
rf_019_024	0.0210253205782701	0.00162189973279918	0.00101038677605787
vm_status01_tend6	0.0186634029532196	0.0012477700185911	0.000490759291228111
rf_003_015	0.0173576894530045	0.00168632983725894	0.00096997130501556
mtarjeta_visa_consumo_rank	0.0165392932587198	0.000981949376312304	0.000975744943735891
Visa_mpagospesos_rank	0.0154609830894232	0.00293530136880574	0.0047747992217135
vm_fultimo_cierre	0.0154018969443004	0.00114277438375432	0.00120669049254912
rf_003_019	0.0134365685691074	0.000933304019175557	0.000213624632652236
mprestamos_personales_rank_delta2	0.010195445582156	0.00323370675149969	0.000663968452838032
rf_010_026	0.010161467937138	0.000708381779491356	0.000450343820185796
rf_011_015	0.00971331197053353	0.000645720897061085	0.00131061598951507
vm_status05_delta2	0.00965404580028734	0.000568410843576914	0.000150114606728599
mcaja_ahorro_rank_lag1	0.0094816326992619	0.00137173628645926	0.00101038677605787
cdescubierto_preacordado_delta1	0.00806570883590524	0.00112052072567534	0.000150114606728599
vm_status06_delta2	0.00729107443130867	0.000773871719997502	0.000196303716491244
ctarjeta_debito_transacciones_delta2	0.00723839958718675	0.00198750118753007	0.000790988504685308
mpayroll_rank	0.00640469407938029	0.00169315797382423	0.000381060155541827
Visa_mpagominimo_rank_lag1	0.0062934446959017	0.00124802414627648	0.00178982800330252
Visa_mpagospesos_rank_lag1	0.00624033140839229	0.00222686588069437	0.0039664898008672
ccomisiones_mantenimiento_tend6	0.00579780373851282	0.00295774946368476	0.000409928349143481
rf_018_026	0.00578581492423005	0.00134253389777907	0.00296187666352966
mcuentas_saldo_rank_delta2	0.00536060780327047	0.00292705693751186	0.00340067320627479
Visa_Fvencimiento	0.00512221353086603	0.00214944074107497	0.00292146119248734
ccomisiones_otras_lag1	0.00495586138343782	0.00124747293455114	0.000658194814117701
mtransferencias_recibidas_rank	0.00491641564755116	0.00150132198340645	0.00108544407942217
mpasivos_margen_rank	0.00456798371245788	0.00264671325246935	0.00239606006893725
rf_020_025	0.00454343785605982	0.00107348559934897	0.00127597415719309
mcaja_ahorro_rank	0.00451121079943398	0.00153716529273604	0.000658194814117701
rf_012_022	0.0045111473451151	0.00118542110998013	0.00260391106286915
mcuenta_corriente_rank	0.00439040250547739	0.00291459877772363	0.00164548703529425
mprestamos_personales_rank	0.00430673720136963	0.00281734967577154	0.000635100259236379
foto_mes	0.00403115016512956	0.00381285649924532	0.000860272169329276
Visa_mpagospesos_rank_lag2	0.00383077352548766	0.00203558935067615	0.00345263595475777
rf_001_017	0.00378755035545614	0.00137632895324957	0.0025750428692675
ctrx_quarter_normalizado	0.00376706143623913	0.00133225299268162	0.000883366724210599
ctrx_quarter_delta1	0.00374364649084795	0.00173706988328346	0.00120669049254912
ctrx_quarter_normalizado_delta2	0.00369526525100519	0.00219644152867127	0.00289836663760602
Visa_msaldopesos_rank	0.00364810843900335	0.00183777428371252	0.00274247839215709
mprestamos_personales_rank_tend6	0.00363126195177004	0.00262931234477781	0.000629326620516048
mpayroll_rank_lag1	0.00360907179034465	0.00103757237394043	0.000427249265304473
active_quarter	0.00357565293436015	0.00189930380644836	0.000571590233312741
mprestamos_personales_rank_lag1	0.0034589526716374	0.00240753092616005	0.000710157562600678
Master_status	0.00336701217863462	0.00183173939025932	0.00120091685382879
cdescubierto_preacordado	0.00330226423400674	0.00188677161942087	0.00064664753667704
vmr_mconsumospesos	0.00303871804498571	0.00113458099936768	0.0010334813309392
mcuentas_saldo_rank	0.00295253169005945	0.00285348316450004	0.000785214865964977
mrentabilidad_annual_rank_lag1	0.00289654149560803	0.00288631365215839	0.00328520043186818
mautoservicio_rank	0.00288139768042318	0.00104653581027841	0.000519627484829764
mactivos_margen_rank_delta2	0.00286558425490303	0.00364216391643908	0.00584292238497468
Visa_mpagominimo_rank	0.00284817210926421	0.00185451437509058	0.00224017182348832
Visa_mconsumospesos_rank_tend6	0.00284701868077221	0.00190177329611821	0.00377595972309629
mtransferencias_recibidas_rank_lag1	0.00284393023609734	0.00144823127605735	0.0013337105443964
ctrx_quarter	0.00284085302423174	0.000923334929775857	0.000583137510753402
cdescubierto_preacordado_tend6	0.00273883419254516	0.00129001187458664	0.000184756439050583
rf_004_026	0.00273211080668259	0.000609754621872322	0.000513853846109434
vm_cconsumos_tend6	0.0027080584323269	0.00186356939015994	0.000900687640371591
mrentabilidad_annual_rank_delta2	0.00267604833187397	0.0027010232614486	0.00514431209981467
ctrx_quarter_lag2	0.00266186825411881	0.00181944583500526	0.00215934088140369
mactivos_margen_rank	0.0026330313847655	0.00359959240336416	0.00175518617098054
Master_mfinanciacion_limite_rank_delta1	0.00259832256224692	0.00140252410721997	0.0033833522901138
mautoservicio_rank_lag1	0.00258433304849395	0.00124794250284919	0.000946876750134237
mprestamos_personales_rank_lag2	0.00255876151090176	0.00251437919214426	0.000900687640371591
rf_010_023	0.0025369432039361	0.00188932175108151	0.00518472757085698
rf_014_022	0.00252298549417479	0.00104755877764992	0.00256349559182684
rf_012_013	0.00249319328270349	0.00103870354915972	0.000837177614447954
rf_006_021	0.00244111865517827	0.00196300689437213	0.0046246846149849
mcomisiones_otras_rank_lag2	0.00243208847309711	0.00275351031342476	0.005150085738535
vm_status04	0.00238582083463974	0.000698376849206857	0.00072747847876167
rf_002_020	0.00234862976329656	0.000526135782055747	0.000178982800330252
mautoservicio_rank_delta2	0.00226418956518508	0.00173278948020195	0.00179560164202285
rf_007_021	0.002239416314616	0.00120393946266965	0.0022748136558103
Visa_mpagospesos_rank_tend6	0.00221458339010479	0.00295973678803968	0.00544454131327186
mcomisiones_rank_lag2	0.00220526418670035	0.00300394109059953	0.00590643241089832
mcuenta_corriente_rank_tend6	0.00215482734026699	0.00339542469769144	0.00194571624875145
mprestamos_personales_rank_delta1	0.00212327126037603	0.00467554106210659	0.000739025756202331
mpasivos_margen_rank_delta2	0.00211947415137637	0.00297102998730398	0.00569858141696642
Master_mlimitecompra_rank	0.00210817088587546	0.00214662406918722	0.00475170466683218
mcomisiones_otras_rank_delta1	0.00210560254628366	0.00268926270758796	0.00468819464090854
rf_007_023	0.00210012415435025	0.00154695604738028	0.00321014312850388
rf_014_021	0.00208289204278088	0.00130567447301183	0.00270783655983511
mcuenta_debitos_automaticos_rank	0.00208090162830952	0.0020750806032385	0.000560042955872079
cprestamos_personales	0.00207615461691091	0.000357152150614637	4.61891097626457e-05
mcuentas_saldo_rank_tend6	0.00205491856769457	0.0023832184200781	0.00210737813292071
mcomisiones_rank_tend6	0.00205058552576261	0.00140707360682698	0.00226326637836964
Master_mlimitecompra_rank_lag1	0.00204695809027689	0.00190225641016243	0.00392030069110455
mcomisiones_otras_rank_delta2	0.00202543372602877	0.00242485343191609	0.00489604563484045
Master_Fvencimiento_tend6	0.00202512522968542	0.00146363120823342	0.00198035808107344
Visa_mfinanciacion_limite_rank_delta2	0.00200363761031931	0.00186243378753723	0.00341799412243578
mrentabilidad_rank_delta1	0.00199018744161929	0.00223224422711595	0.00428981356920572
ctrx_quarter_lag1	0.0019615123809314	0.00138934459691798	0.000981518582456221
mcuentas_saldo_rank_delta1	0.00195347392580449	0.00220421488951237	0.00156465609320962
mcomisiones_rank_delta2	0.00194061021031338	0.00266824885423353	0.00532906853886525
Master_fechaalta_lag1	0.00192963008348461	0.00248930525173547	0.00421475626584142
Master_mfinanciacion_limite_rank_tend6	0.00192906202327971	0.00254458169963189	0.00469396827962887
mrentabilidad_annual_rank_delta1	0.00191762890044579	0.00220992415798573	0.00413969896247712
vmr_mpagominimo_tend6	0.00191408685146406	0.00118287458876156	0.00117782229894747
vm_mpagominimo_rank	0.00189770500877127	0.00133346404563754	0.00158775064809095
Visa_mconsumototal_rank_tend6	0.00189492886068494	0.00261366566392205	0.00481521469275582
mcuentas_saldo_rank_lag2	0.00187391508682575	0.0029372431805077	0.0021420199652427
rf_018_015	0.00187146855465916	0.000386949339860938	0.000577363872033071
ccaja_ahorro_tend6	0.0018700184227539	0.00302348702253912	0.000288681936016536
ccomisiones_mantenimiento_delta1	0.00186246811183467	0.000852672174510299	0.000121246413126945
Master_Fvencimiento_lag1	0.00182039759306094	0.00234362038276192	0.00461891097626457
mcomisiones_mantenimiento_rank_tend6	0.00181909539831177	0.00231991443094801	0.00124710596359143
rf_003_026	0.00181242050969415	0.000956903212589231	0.000421475626584142
Master_Fvencimiento_lag2	0.00180815312683423	0.00223352661924478	0.00460736369882391
ctarjeta_visa_transacciones	0.00180497078578384	0.00155473338761373	0.000710157562600678
Visa_mpagominimo_rank_lag2	0.00178671190691742	0.00179746456765075	0.00269628928239444
Master_fechaalta_lag2	0.00176031396120857	0.00246944573840748	0.00403577346551117
