envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
224	2832000	2568000	2688000	2808000	3528000	2568000	
225	2829000	2565000	2685000	2805000	3525000	2565000	
226	2850000	2562000	2802000	2802000	3522000	2562000	
227	2871000	2679000	2799000	2799000	3519000	2559000	
228	2868000	2676000	2796000	2796000	3516000	2556000	
229	2865000	2673000	2793000	2793000	3513000	2553000	
230	2862000	2670000	2790000	2790000	3510000	2550000	
231	2859000	2667000	2787000	2787000	3507000	2547000	
232	2880000	2664000	2904000	2784000	3504000	2544000	
233	2877000	2661000	2901000	2781000	3501000	2541000	
234	2898000	2658000	2898000	2778000	3498000	2658000	
235	2895000	2655000	2895000	2775000	3495000	2655000	
236	2892000	2652000	2892000	2772000	3492000	2652000	
237	2889000	2649000	2889000	2769000	3489000	2649000	
238	2910000	2646000	3006000	2766000	3486000	2646000	
239	2931000	2763000	3003000	2763000	3483000	2643000	
240	3e+06	2880000	3120000	2760000	3600000	2640000	
241	2997000	2877000	3117000	2757000	3597000	2637000	
242	3018000	2994000	3114000	2754000	3594000	2634000	
243	3063000	2991000	3231000	2751000	3591000	2751000	
244	3060000	2988000	3228000	2748000	3588000	2748000	
245	3081000	3105000	3225000	2745000	3585000	2745000	
246	3078000	3102000	3222000	2742000	3582000	2742000	
247	3075000	3099000	3219000	2739000	3579000	2739000	
248	3072000	3096000	3216000	2736000	3576000	2736000	
249	3093000	3213000	3213000	2733000	3573000	2733000	
250	3090000	3210000	3210000	2730000	3570000	2730000	
251	3111000	3207000	3207000	2727000	3567000	2847000	
252	3132000	3204000	3204000	2844000	3564000	2844000	
253	3129000	3201000	3201000	2841000	3561000	2841000	
254	3174000	3318000	3198000	2838000	3558000	2958000	
255	3171000	3315000	3195000	2835000	3555000	2955000	
256	3168000	3312000	3192000	2832000	3552000	2952000	
257	3189000	3309000	3189000	2829000	3549000	3069000	
258	3210000	3306000	3186000	2826000	3546000	3186000	
259	3279000	3423000	3303000	2823000	3663000	3183000	
260	3324000	3420000	3300000	2940000	3660000	3300000	
261	3321000	3417000	3297000	2937000	3657000	3297000	
262	3318000	3414000	3294000	2934000	3654000	3294000	
263	3339000	3531000	3291000	2931000	3651000	3291000	
264	3336000	3528000	3288000	2928000	3648000	3288000	
265	3333000	3525000	3285000	2925000	3645000	3285000	
266	3330000	3522000	3282000	2922000	3642000	3282000	
267	3327000	3519000	3279000	2919000	3639000	3279000	
268	3348000	3516000	3276000	2916000	3756000	3276000	
269	3345000	3513000	3273000	2913000	3753000	3273000	
270	3366000	3510000	3270000	2910000	3750000	3390000	
271	3363000	3507000	3267000	2907000	3747000	3387000	
272	3408000	3504000	3264000	2904000	3864000	3504000	
273	3477000	3501000	3381000	3021000	3981000	3501000	
274	3498000	3498000	3378000	3018000	3978000	3618000	
275	3543000	3495000	3375000	3015000	4095000	3735000	
276	3540000	3492000	3372000	3012000	4092000	3732000	
277	3585000	3489000	3489000	3129000	4089000	3729000	
278	3606000	3486000	3486000	3246000	4086000	3726000	
279	3651000	3603000	3483000	3243000	4083000	3843000	
280	3672000	3600000	3480000	3240000	4080000	3960000	
281	3693000	3597000	3597000	3237000	4077000	3957000	
282	3690000	3594000	3594000	3234000	4074000	3954000	
283	3687000	3591000	3591000	3231000	4071000	3951000	
284	3708000	3588000	3588000	3348000	4068000	3948000	
285	3753000	3585000	3585000	3465000	4065000	4065000	
286	3774000	3582000	3582000	3462000	4182000	4062000	
287	3819000	3579000	3699000	3579000	4179000	4059000	
288	3816000	3576000	3696000	3576000	4176000	4056000	
289	3837000	3573000	3693000	3573000	4173000	4173000	
290	3834000	3570000	3690000	3570000	4170000	4170000	
291	3855000	3567000	3687000	3567000	4167000	4287000	
292	3876000	3684000	3684000	3564000	4164000	4284000	
293	3873000	3681000	3681000	3561000	4161000	4281000	
294	3894000	3678000	3678000	3678000	4158000	4278000	
295	3891000	3675000	3675000	3675000	4155000	4275000	
296	3888000	3672000	3672000	3672000	4152000	4272000	
297	3885000	3669000	3669000	3669000	4149000	4269000	
298	3906000	3666000	3666000	3666000	4266000	4266000	
299	3927000	3663000	3783000	3663000	4263000	4263000	
300	3996000	3780000	3780000	3660000	4380000	4380000	
301	4041000	3897000	3777000	3657000	4497000	4377000	
302	4062000	4014000	3774000	3654000	4494000	4374000	
303	4107000	4131000	3771000	3651000	4611000	4371000	
304	4128000	4128000	3768000	3648000	4728000	4368000	
305	4149000	4245000	3765000	3645000	4725000	4365000	
306	4218000	4362000	3762000	3642000	4842000	4482000	
307	4215000	4359000	3759000	3639000	4839000	4479000	
308	4260000	4356000	3876000	3756000	4836000	4476000	
309	4281000	4353000	3873000	3753000	4833000	4593000	
310	4278000	4350000	3870000	3750000	4830000	4590000	
311	4299000	4347000	3867000	3747000	4827000	4707000	
312	4320000	4344000	3864000	3744000	4824000	4824000	
313	4317000	4341000	3861000	3741000	4821000	4821000	
314	4362000	4338000	3858000	3858000	4938000	4818000	
315	4383000	4335000	3855000	3855000	4935000	4935000	
316	4380000	4332000	3852000	3852000	4932000	4932000	
317	4401000	4449000	3849000	3849000	4929000	4929000	
318	4398000	4446000	3846000	3846000	4926000	4926000	
319	4443000	4563000	3963000	3843000	4923000	4923000	
320	4440000	4560000	3960000	3840000	4920000	4920000	
321	4437000	4557000	3957000	3837000	4917000	4917000	
322	4458000	4554000	4074000	3834000	4914000	4914000	
323	4455000	4551000	4071000	3831000	4911000	4911000	
324	4452000	4548000	4068000	3828000	4908000	4908000	
325	4449000	4545000	4065000	3825000	4905000	4905000	
326	4542000	4662000	4182000	3942000	5022000	4902000	
327	4539000	4659000	4179000	3939000	5019000	4899000	
328	4536000	4656000	4176000	3936000	5016000	4896000	
329	4557000	4653000	4173000	3933000	5133000	4893000	
330	4602000	4650000	4170000	3930000	5250000	5010000	
331	4623000	4647000	4287000	3927000	5247000	5007000	
332	4644000	4644000	4284000	4044000	5244000	5004000	
333	4665000	4761000	4281000	4041000	5241000	5001000	
334	4686000	4878000	4278000	4038000	5238000	4998000	
335	4707000	4875000	4275000	4035000	5355000	4995000	
336	4704000	4872000	4272000	4032000	5352000	4992000	
337	4725000	4869000	4389000	4029000	5349000	4989000	
338	4770000	4866000	4506000	4146000	5346000	4986000	
339	4767000	4863000	4503000	4143000	5343000	4983000	
340	4764000	4860000	4500000	4140000	5340000	4980000	
341	4809000	4977000	4497000	4137000	5337000	5097000	
342	4830000	5094000	4494000	4134000	5334000	5094000	
343	4827000	5091000	4491000	4131000	5331000	5091000	
344	4824000	5088000	4488000	4128000	5328000	5088000	
345	4893000	5085000	4605000	4245000	5445000	5085000	
346	4938000	5082000	4722000	4362000	5442000	5082000	
347	4959000	5079000	4719000	4359000	5439000	5199000	
348	4980000	5076000	4836000	4356000	5436000	5196000	
349	5025000	5073000	4833000	4473000	5553000	5193000	
350	5046000	5070000	4830000	4470000	5670000	5190000	
351	5043000	5067000	4827000	4467000	5667000	5187000	
352	5040000	5064000	4824000	4464000	5664000	5184000	
353	5037000	5061000	4821000	4461000	5661000	5181000	
354	5034000	5058000	4818000	4458000	5658000	5178000	
355	5055000	5055000	4815000	4455000	5775000	5175000	
356	5076000	5172000	4812000	4452000	5772000	5172000	
357	5097000	5169000	4809000	4449000	5769000	5289000	
358	5142000	5166000	4806000	4446000	5886000	5406000	
359	5187000	5163000	4803000	4563000	5883000	5523000	
360	5232000	5160000	4920000	4560000	5880000	5640000	
361	5253000	5157000	4917000	4557000	5997000	5637000	
362	5274000	5154000	4914000	4554000	6114000	5634000	
363	5295000	5151000	4911000	4671000	6111000	5631000	
364	5316000	5148000	4908000	4788000	6108000	5628000	
365	5337000	5145000	4905000	4905000	6105000	5625000	
366	5334000	5142000	4902000	4902000	6102000	5622000	
367	5355000	5139000	4899000	5019000	6099000	5619000	
368	5376000	5136000	4896000	5016000	6216000	5616000	
369	5373000	5133000	4893000	5013000	6213000	5613000	
370	5394000	5130000	4890000	5130000	6210000	5610000	
371	5391000	5127000	4887000	5127000	6207000	5607000	
372	5388000	5124000	4884000	5124000	6204000	5604000	
373	5433000	5121000	4881000	5241000	6201000	5721000	
374	5430000	5118000	4878000	5238000	6198000	5718000	
375	5475000	5115000	4875000	5355000	6195000	5835000	
376	5496000	5112000	4872000	5352000	6192000	5952000	
377	5493000	5109000	4869000	5349000	6189000	5949000	
378	5490000	5106000	4866000	5346000	6186000	5946000	
379	5487000	5103000	4863000	5343000	6183000	5943000	
380	5532000	5100000	4980000	5460000	6180000	5940000	
381	5529000	5097000	4977000	5457000	6177000	5937000	
382	5550000	5094000	5094000	5454000	6174000	5934000	
383	5571000	5091000	5091000	5451000	6291000	5931000	
384	5568000	5088000	5088000	5448000	6288000	5928000	
385	5565000	5085000	5085000	5445000	6285000	5925000	
386	5562000	5082000	5082000	5442000	6282000	5922000	
387	5583000	5079000	5079000	5439000	6399000	5919000	
388	5604000	5076000	5076000	5556000	6396000	5916000	
389	5601000	5073000	5073000	5553000	6393000	5913000	
390	5622000	5190000	5070000	5550000	6390000	5910000	
391	5667000	5187000	5187000	5547000	6507000	5907000	
392	5664000	5184000	5184000	5544000	6504000	5904000	
393	5733000	5301000	5301000	5661000	6501000	5901000	
394	5730000	5298000	5298000	5658000	6498000	5898000	
395	5727000	5295000	5295000	5655000	6495000	5895000	
396	5748000	5292000	5292000	5652000	6612000	5892000	
397	5769000	5289000	5289000	5649000	6729000	5889000	
398	5814000	5286000	5286000	5766000	6726000	6006000	
399	5835000	5283000	5403000	5763000	6723000	6003000	
400	5880000	5400000	5400000	5760000	6720000	6120000	
401	5877000	5397000	5397000	5757000	6717000	6117000	
402	5898000	5514000	5394000	5754000	6714000	6114000	
403	5895000	5511000	5391000	5751000	6711000	6111000	
404	5940000	5508000	5508000	5868000	6708000	6108000	
405	5937000	5505000	5505000	5865000	6705000	6105000	
406	5934000	5502000	5502000	5862000	6702000	6102000	
407	5955000	5499000	5499000	5859000	6819000	6099000	
408	6e+06	5616000	5496000	5856000	6936000	6096000	
409	6021000	5613000	5493000	5853000	6933000	6213000	
410	6066000	5730000	5490000	5970000	6930000	6210000	
411	6063000	5727000	5487000	5967000	6927000	6207000	
412	6060000	5724000	5484000	5964000	6924000	6204000	
413	6105000	5721000	5601000	6081000	6921000	6201000	
414	6150000	5838000	5598000	6198000	6918000	6198000	
415	6171000	5835000	5715000	6195000	6915000	6195000	
416	6192000	5832000	5712000	6312000	6912000	6192000	
417	6213000	5829000	5829000	6309000	6909000	6189000	
418	6234000	5946000	5826000	6306000	6906000	6186000	
419	6231000	5943000	5823000	6303000	6903000	6183000	
420	6228000	5940000	5820000	6300000	6900000	6180000	
421	6249000	6057000	5817000	6297000	6897000	6177000	
422	6294000	6054000	5934000	6294000	6894000	6294000	
423	6291000	6051000	5931000	6291000	6891000	6291000	
424	6312000	6048000	6048000	6288000	6888000	6288000	
425	6357000	6045000	6165000	6405000	6885000	6285000	
426	6378000	6042000	6282000	6402000	6882000	6282000	
427	6399000	6159000	6279000	6399000	6879000	6279000	
428	6396000	6156000	6276000	6396000	6876000	6276000	
429	6417000	6153000	6273000	6513000	6873000	6273000	
430	6462000	6150000	6270000	6630000	6990000	6270000	
431	6483000	6147000	6267000	6747000	6987000	6267000	
432	6504000	6264000	6264000	6744000	6984000	6264000	
433	6501000	6261000	6261000	6741000	6981000	6261000	
434	6522000	6258000	6258000	6738000	7098000	6258000	
435	6519000	6255000	6255000	6735000	7095000	6255000	
436	6564000	6252000	6252000	6852000	7092000	6372000	
437	6585000	6249000	6249000	6969000	7089000	6369000	
438	6582000	6246000	6246000	6966000	7086000	6366000	
439	6579000	6243000	6243000	6963000	7083000	6363000	
440	6600000	6240000	6240000	6960000	7080000	6480000	
441	6669000	6237000	6357000	7077000	7077000	6597000	
442	6666000	6234000	6354000	7074000	7074000	6594000	
443	6687000	6231000	6471000	7071000	7071000	6591000	
444	6708000	6228000	6468000	7188000	7068000	6588000	
445	6729000	6225000	6465000	7305000	7065000	6585000	
446	6774000	6222000	6462000	7422000	7182000	6582000	
447	6819000	6219000	6459000	7419000	7299000	6699000	
448	6840000	6216000	6456000	7536000	7296000	6696000	
449	6885000	6333000	6573000	7533000	7293000	6693000	
450	6882000	6330000	6570000	7530000	7290000	6690000	
451	6927000	6327000	6687000	7527000	7407000	6687000	
452	6924000	6324000	6684000	7524000	7404000	6684000	
453	6945000	6321000	6681000	7521000	7401000	6801000	
454	6942000	6318000	6678000	7518000	7398000	6798000	
455	6939000	6315000	6675000	7515000	7395000	6795000	
456	6960000	6432000	6672000	7512000	7392000	6792000	
457	7029000	6429000	6789000	7509000	7509000	6909000	
458	7026000	6426000	6786000	7506000	7506000	6906000	
459	7023000	6423000	6783000	7503000	7503000	6903000	
460	7044000	6420000	6780000	7620000	7500000	6900000	
461	7041000	6417000	6777000	7617000	7497000	6897000	
462	7062000	6414000	6774000	7614000	7494000	7014000	
463	7083000	6531000	6771000	7611000	7491000	7011000	
464	7104000	6528000	6768000	7608000	7608000	7008000	
465	7101000	6525000	6765000	7605000	7605000	7005000	
466	7098000	6522000	6762000	7602000	7602000	7002000	
467	7095000	6519000	6759000	7599000	7599000	6999000	
468	7116000	6516000	6756000	7716000	7596000	6996000	
469	7113000	6513000	6753000	7713000	7593000	6993000	
470	7182000	6510000	6750000	7830000	7710000	7110000	
471	7203000	6627000	6747000	7827000	7707000	7107000	
472	7224000	6624000	6744000	7824000	7704000	7224000	
473	7221000	6621000	6741000	7821000	7701000	7221000	
474	7242000	6738000	6738000	7818000	7698000	7218000	
475	7263000	6735000	6735000	7815000	7695000	7335000	
476	7284000	6732000	6732000	7812000	7812000	7332000	
477	7281000	6729000	6729000	7809000	7809000	7329000	
478	7326000	6726000	6846000	7806000	7806000	7446000	
479	7323000	6723000	6843000	7803000	7803000	7443000	
480	7320000	6720000	6840000	7800000	7800000	7440000	
481	7365000	6717000	6957000	7797000	7917000	7437000	
482	7362000	6714000	6954000	7794000	7914000	7434000	
483	7407000	6711000	7071000	7791000	7911000	7551000	
484	7428000	6828000	7068000	7788000	7908000	7548000	
485	7425000	6825000	7065000	7785000	7905000	7545000	
486	7494000	6822000	7182000	7902000	7902000	7662000	
487	7515000	6939000	7179000	7899000	7899000	7659000	
488	7560000	6936000	7296000	8016000	7896000	7656000	
489	7557000	6933000	7293000	8013000	7893000	7653000	
490	7554000	6930000	7290000	8010000	7890000	7650000	
491	7575000	6927000	7287000	8007000	7887000	7767000	
492	7596000	6924000	7284000	8004000	7884000	7884000	
493	7617000	6921000	7281000	8001000	8001000	7881000	
494	7614000	6918000	7278000	7998000	7998000	7878000	
495	7611000	6915000	7275000	7995000	7995000	7875000	
496	7632000	6912000	7392000	7992000	7992000	7872000	
497	7629000	6909000	7389000	7989000	7989000	7869000	
498	7650000	6906000	7386000	8106000	7986000	7866000	
499	7647000	6903000	7383000	8103000	7983000	7863000	
500	7668000	7020000	7380000	8100000	7980000	7860000	
501	7713000	7017000	7497000	8097000	8097000	7857000	
502	7758000	7134000	7494000	8094000	8214000	7854000	
503	7779000	7131000	7491000	8091000	8211000	7971000	
504	7848000	7128000	7608000	8208000	8328000	7968000	
505	7869000	7125000	7725000	8205000	8325000	7965000	
506	7938000	7122000	7722000	8322000	8442000	8082000	
507	7935000	7119000	7719000	8319000	8439000	8079000	
508	7932000	7116000	7716000	8316000	8436000	8076000	
509	7953000	7233000	7713000	8313000	8433000	8073000	
510	7974000	7230000	7710000	8430000	8430000	8070000	
511	8043000	7347000	7707000	8427000	8547000	8187000	
512	8088000	7344000	7824000	8424000	8664000	8184000	
513	8109000	7341000	7821000	8421000	8781000	8181000	
514	8154000	7458000	7818000	8418000	8898000	8178000	
515	8199000	7455000	7815000	8535000	8895000	8295000	
516	8220000	7452000	7932000	8532000	8892000	8292000	
517	8241000	7449000	7929000	8529000	9009000	8289000	
518	8262000	7446000	7926000	8646000	9006000	8286000	
519	8259000	7443000	7923000	8643000	9003000	8283000	
520	8280000	7440000	7920000	8640000	9120000	8280000	
521	8277000	7437000	7917000	8637000	9117000	8277000	
522	8322000	7554000	7914000	8754000	9114000	8274000	
523	8319000	7551000	7911000	8751000	9111000	8271000	
524	8340000	7548000	7908000	8748000	9228000	8268000	
525	8409000	7665000	7905000	8745000	9345000	8385000	
526	8406000	7662000	7902000	8742000	9342000	8382000	
527	8427000	7659000	7899000	8859000	9339000	8379000	
528	8448000	7656000	7896000	8856000	9336000	8496000	
529	8469000	7773000	7893000	8853000	9333000	8493000	
530	8514000	7770000	7890000	8970000	9330000	8610000	
531	8535000	7767000	8007000	8967000	9327000	8607000	
532	8580000	7764000	8124000	8964000	9324000	8724000	
533	8577000	7761000	8121000	8961000	9321000	8721000	
534	8622000	7758000	8118000	9078000	9438000	8718000	
535	8667000	7755000	8115000	9195000	9435000	8835000	
536	8712000	7752000	8232000	9312000	9432000	8832000	
