Feature	Gain	Cover	Frequency
vm_status04_delta2	0.0401818240844403	0.00107488083915096	0.000262761047388384
rf_018_016	0.0364210350584332	0.00157877687982035	0.000679751405200384
rf_015_023	0.0237508037092598	0.00192136484995541	0.00303888863501348
rf_018_026	0.0207157410126987	0.00222743913306337	0.00359297171320203
ctrx_quarter	0.0195629456781167	0.00163623610925978	0.000913951469176987
mcuentas_saldo_rank_lag1	0.0180400693420049	0.00256201597524768	0.00120527349997715
mextraccion_autoservicio_rank	0.0134850826518537	0.0011554606698874	0.000742585568706302
rf_005_015	0.011583858237278	0.000944856654497046	0.000439839144541425
ctrx_quarter_lag1	0.0109629234511828	0.00112779913917058	0.000674039208518028
mcuenta_corriente_rank_lag1	0.0103613339187593	0.00237756772694292	0.00167367362793036
rf_011_028	0.0092102948703546	0.000634965823898911	0.000411278161129644
mpayroll_sobre_edad_rank_lag1	0.00863448647827538	0.00168190555827909	0.00053694648814148
vm_mpagominimo_rank	0.00857722784806527	0.00160308627360287	0.00164511264451858
ctarjeta_visa_transacciones_delta2	0.00831684698690597	0.00164028553030108	0.000971073436000548
rf_012_013	0.00825855179382706	0.00101163003977779	0.000811131928894576
mautoservicio_rank	0.00794766972954086	0.00137490439336197	0.000645478225106247
mprestamos_personales_rank_delta2	0.00754733509378174	0.00311387288197626	0.000668327011835672
rf_008_024	0.00742503805890791	0.00105190930208518	0.00230772745967189
rf_004_026	0.00732061884498899	0.000717993080706272	0.000508385504729699
rf_010_026	0.0072348039628856	0.000874428103149478	0.000542658684823836
vm_mpagospesos_rank_tend6	0.00705923178431345	0.00130965236475352	0.00159941507105973
Visa_msaldototal_rank	0.00666634046488879	0.0016530652460712	0.00263903486724855
rf_017_015	0.0066646554916018	0.00171849241466864	0.00283324955444866
ctrx_quarter_normalizado_tend6	0.00648122233195085	0.00215496577058591	0.00159941507105973
mcuentas_saldo_rank_delta2	0.00634902697407774	0.00246662548100403	0.00256477631037792
mactivos_margen_rank	0.00582301555140859	0.00313372261360007	0.00229059086962482
mtransferencias_recibidas_rank_lag1	0.00558977398469591	0.00121346804058221	0.00110245395969474
matm_rank	0.0053850338393268	0.00101079957275532	0.000514097701412055
