envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
141	1065000	777000	1857000	1017000	777000	897000	
142	1062000	774000	1854000	1014000	774000	894000	
143	1083000	771000	1851000	1131000	771000	891000	
144	1104000	768000	1848000	1248000	768000	888000	
145	1149000	765000	1965000	1245000	765000	1005000	
146	1146000	762000	1962000	1242000	762000	1002000	
147	1167000	759000	2079000	1239000	759000	999000	
148	1188000	756000	2196000	1236000	756000	996000	
149	1185000	753000	2193000	1233000	753000	993000	
150	1206000	750000	2190000	1350000	750000	990000	
151	1203000	747000	2187000	1347000	747000	987000	
152	1200000	744000	2184000	1344000	744000	984000	
153	1245000	861000	2181000	1341000	741000	1101000	
154	1242000	858000	2178000	1338000	738000	1098000	
155	1263000	855000	2175000	1335000	855000	1095000	
156	1260000	852000	2172000	1332000	852000	1092000	
157	1257000	849000	2169000	1329000	849000	1089000	
158	1254000	846000	2166000	1326000	846000	1086000	
159	1299000	963000	2163000	1323000	843000	1203000	
160	1296000	960000	2160000	1320000	840000	1200000	
161	1317000	957000	2277000	1317000	837000	1197000	
162	1362000	1074000	2274000	1314000	834000	1314000	
163	1383000	1191000	2271000	1311000	831000	1311000	
164	1380000	1188000	2268000	1308000	828000	1308000	
165	1401000	1305000	2265000	1305000	825000	1305000	
166	1398000	1302000	2262000	1302000	822000	1302000	
167	1443000	1299000	2379000	1299000	939000	1299000	
168	1464000	1416000	2376000	1296000	936000	1296000	
169	1509000	1533000	2373000	1413000	933000	1293000	
170	1530000	1530000	2490000	1410000	930000	1290000	
171	1527000	1527000	2487000	1407000	927000	1287000	
172	1524000	1524000	2484000	1404000	924000	1284000	
173	1569000	1521000	2481000	1521000	1041000	1281000	
174	1614000	1638000	2478000	1518000	1038000	1398000	
175	1659000	1755000	2475000	1515000	1035000	1515000	
176	1656000	1752000	2472000	1512000	1032000	1512000	
177	1701000	1869000	2469000	1509000	1029000	1629000	
178	1722000	1866000	2466000	1506000	1146000	1626000	
179	1719000	1863000	2463000	1503000	1143000	1623000	
180	1716000	1860000	2460000	1500000	1140000	1620000	
181	1737000	1857000	2457000	1617000	1137000	1617000	
182	1758000	1854000	2454000	1614000	1134000	1734000	
183	1779000	1851000	2451000	1731000	1131000	1731000	
184	1800000	1848000	2448000	1728000	1248000	1728000	
185	1821000	1845000	2445000	1845000	1245000	1725000	
186	1818000	1842000	2442000	1842000	1242000	1722000	
187	1839000	1839000	2439000	1959000	1239000	1719000	
188	1836000	1836000	2436000	1956000	1236000	1716000	
189	1833000	1833000	2433000	1953000	1233000	1713000	
190	1854000	1950000	2430000	1950000	1230000	1710000	
191	1851000	1947000	2427000	1947000	1227000	1707000	
192	1848000	1944000	2424000	1944000	1224000	1704000	
193	1893000	1941000	2541000	2061000	1221000	1701000	
194	1938000	1938000	2658000	2178000	1218000	1698000	
195	1959000	1935000	2655000	2175000	1335000	1695000	
196	2004000	1932000	2772000	2172000	1452000	1692000	
197	2001000	1929000	2769000	2169000	1449000	1689000	
198	2022000	1926000	2886000	2166000	1446000	1686000	
199	2067000	1923000	3003000	2283000	1443000	1683000	
200	2088000	1920000	3e+06	2400000	1440000	1680000	
201	2133000	2037000	2997000	2397000	1437000	1797000	
202	2154000	2034000	2994000	2514000	1434000	1794000	
203	2199000	2151000	2991000	2631000	1431000	1791000	
204	2220000	2148000	2988000	2628000	1428000	1908000	
205	2265000	2265000	2985000	2625000	1545000	1905000	
206	2262000	2262000	2982000	2622000	1542000	1902000	
207	2259000	2259000	2979000	2619000	1539000	1899000	
208	2256000	2256000	2976000	2616000	1536000	1896000	
209	2277000	2373000	2973000	2613000	1533000	1893000	
210	2274000	2370000	2970000	2610000	1530000	1890000	
211	2319000	2367000	2967000	2727000	1527000	2007000	
212	2316000	2364000	2964000	2724000	1524000	2004000	
213	2361000	2361000	3081000	2841000	1521000	2001000	
214	2406000	2478000	3078000	2958000	1518000	1998000	
215	2427000	2475000	3075000	2955000	1635000	1995000	
216	2424000	2472000	3072000	2952000	1632000	1992000	
217	2469000	2589000	3069000	2949000	1749000	1989000	
218	2466000	2586000	3066000	2946000	1746000	1986000	
219	2463000	2583000	3063000	2943000	1743000	1983000	
220	2484000	2700000	3060000	2940000	1740000	1980000	
221	2481000	2697000	3057000	2937000	1737000	1977000	
222	2526000	2694000	3174000	2934000	1854000	1974000	
223	2547000	2691000	3291000	2931000	1851000	1971000	
224	2568000	2688000	3288000	2928000	1968000	1968000	
225	2613000	2685000	3405000	2925000	2085000	1965000	
226	2610000	2682000	3402000	2922000	2082000	1962000	
227	2679000	2679000	3519000	3039000	2199000	1959000	
228	2676000	2676000	3516000	3036000	2196000	1956000	
229	2673000	2673000	3513000	3033000	2193000	1953000	
230	2694000	2790000	3510000	3030000	2190000	1950000	
231	2715000	2787000	3507000	3027000	2307000	1947000	
232	2712000	2784000	3504000	3024000	2304000	1944000	
233	2709000	2781000	3501000	3021000	2301000	1941000	
234	2730000	2778000	3498000	3018000	2298000	2058000	
235	2727000	2775000	3495000	3015000	2295000	2055000	
236	2724000	2772000	3492000	3012000	2292000	2052000	
237	2721000	2769000	3489000	3009000	2289000	2049000	
238	2718000	2766000	3486000	3006000	2286000	2046000	
239	2739000	2883000	3483000	3003000	2283000	2043000	
240	2760000	2880000	3480000	3e+06	2280000	2160000	
241	2757000	2877000	3477000	2997000	2277000	2157000	
242	2754000	2874000	3474000	2994000	2274000	2154000	
243	2775000	2991000	3471000	2991000	2271000	2151000	
244	2772000	2988000	3468000	2988000	2268000	2148000	
245	2793000	3105000	3465000	2985000	2265000	2145000	
246	2790000	3102000	3462000	2982000	2262000	2142000	
247	2811000	3099000	3459000	2979000	2379000	2139000	
248	2832000	3216000	3456000	2976000	2376000	2136000	
249	2853000	3213000	3453000	2973000	2373000	2253000	
250	2898000	3210000	3450000	2970000	2490000	2370000	
251	2895000	3207000	3447000	2967000	2487000	2367000	
252	2940000	3204000	3444000	3084000	2484000	2484000	
253	2961000	3201000	3561000	3081000	2481000	2481000	
254	2958000	3198000	3558000	3078000	2478000	2478000	
255	2979000	3195000	3555000	3075000	2595000	2475000	
256	3024000	3192000	3552000	3192000	2592000	2592000	
257	3021000	3189000	3549000	3189000	2589000	2589000	
258	3018000	3186000	3546000	3186000	2586000	2586000	
259	3039000	3303000	3543000	3183000	2583000	2583000	
260	3060000	3300000	3660000	3180000	2580000	2580000	
261	3057000	3297000	3657000	3177000	2577000	2577000	
262	3054000	3294000	3654000	3174000	2574000	2574000	
263	3051000	3291000	3651000	3171000	2571000	2571000	
264	3120000	3408000	3768000	3168000	2688000	2568000	
265	3117000	3405000	3765000	3165000	2685000	2565000	
266	3138000	3402000	3762000	3162000	2682000	2682000	
267	3135000	3399000	3759000	3159000	2679000	2679000	
268	3180000	3516000	3876000	3156000	2676000	2676000	
269	3177000	3513000	3873000	3153000	2673000	2673000	
270	3174000	3510000	3870000	3150000	2670000	2670000	
271	3219000	3507000	3987000	3147000	2787000	2667000	
272	3264000	3504000	3984000	3144000	2904000	2784000	
273	3285000	3501000	3981000	3261000	2901000	2781000	
274	3306000	3498000	4098000	3258000	2898000	2778000	
275	3327000	3495000	4215000	3255000	2895000	2775000	
276	3348000	3492000	4212000	3252000	3012000	2772000	
277	3393000	3489000	4329000	3369000	3009000	2769000	
278	3414000	3486000	4326000	3366000	3126000	2766000	
279	3411000	3483000	4323000	3363000	3123000	2763000	
280	3432000	3480000	4320000	3480000	3120000	2760000	
281	3429000	3477000	4317000	3477000	3117000	2757000	
282	3450000	3474000	4434000	3474000	3114000	2754000	
283	3471000	3471000	4431000	3591000	3111000	2751000	
284	3492000	3588000	4428000	3588000	3108000	2748000	
285	3513000	3705000	4425000	3585000	3105000	2745000	
286	3606000	3822000	4542000	3582000	3222000	2862000	
287	3603000	3819000	4539000	3579000	3219000	2859000	
288	3600000	3816000	4536000	3576000	3216000	2856000	
289	3669000	3933000	4533000	3693000	3213000	2973000	
290	3666000	3930000	4530000	3690000	3210000	2970000	
291	3687000	3927000	4647000	3687000	3207000	2967000	
292	3684000	3924000	4644000	3684000	3204000	2964000	
293	3705000	4041000	4641000	3681000	3201000	2961000	
294	3774000	4158000	4758000	3798000	3198000	2958000	
295	3771000	4155000	4755000	3795000	3195000	2955000	
296	3768000	4152000	4752000	3792000	3192000	2952000	
297	3813000	4149000	4749000	3789000	3309000	3069000	
298	3810000	4146000	4746000	3786000	3306000	3066000	
299	3831000	4143000	4743000	3783000	3303000	3183000	
300	3828000	4140000	4740000	3780000	3300000	3180000	
301	3825000	4137000	4737000	3777000	3297000	3177000	
302	3846000	4134000	4734000	3774000	3294000	3294000	
303	3867000	4131000	4731000	3771000	3411000	3291000	
304	3864000	4128000	4728000	3768000	3408000	3288000	
305	3861000	4125000	4725000	3765000	3405000	3285000	
306	3858000	4122000	4722000	3762000	3402000	3282000	
307	3879000	4119000	4719000	3879000	3399000	3279000	
308	3900000	4116000	4836000	3876000	3396000	3276000	
309	3945000	4233000	4833000	3873000	3393000	3393000	
310	3942000	4230000	4830000	3870000	3390000	3390000	
311	3963000	4227000	4827000	3867000	3507000	3387000	
312	3984000	4224000	4824000	3864000	3624000	3384000	
313	3981000	4221000	4821000	3861000	3621000	3381000	
314	3978000	4218000	4818000	3858000	3618000	3378000	
315	4023000	4215000	4815000	3975000	3735000	3375000	
316	4020000	4212000	4812000	3972000	3732000	3372000	
317	4089000	4329000	4809000	4089000	3729000	3489000	
318	4134000	4326000	4806000	4206000	3726000	3606000	
319	4155000	4323000	4803000	4203000	3723000	3723000	
320	4176000	4320000	4800000	4200000	3720000	3840000	
321	4197000	4317000	4797000	4197000	3717000	3957000	
322	4242000	4314000	4794000	4194000	3834000	4074000	
323	4287000	4311000	4911000	4191000	3831000	4191000	
324	4284000	4308000	4908000	4188000	3828000	4188000	
325	4329000	4305000	5025000	4185000	3825000	4305000	
326	4374000	4302000	5022000	4302000	3942000	4302000	
327	4371000	4299000	5019000	4299000	3939000	4299000	
328	4368000	4296000	5016000	4296000	3936000	4296000	
329	4389000	4293000	5133000	4293000	3933000	4293000	
330	4434000	4290000	5130000	4410000	3930000	4410000	
331	4455000	4287000	5127000	4407000	4047000	4407000	
332	4476000	4404000	5124000	4404000	4044000	4404000	
333	4521000	4401000	5121000	4521000	4041000	4521000	
334	4590000	4518000	5118000	4518000	4158000	4638000	
335	4659000	4635000	5115000	4635000	4155000	4755000	
336	4704000	4632000	5232000	4632000	4152000	4872000	
337	4701000	4629000	5229000	4629000	4149000	4869000	
338	4722000	4626000	5226000	4626000	4266000	4866000	
339	4767000	4623000	5343000	4743000	4263000	4863000	
340	4788000	4740000	5340000	4740000	4260000	4860000	
341	4809000	4857000	5337000	4737000	4257000	4857000	
342	4830000	4974000	5334000	4734000	4254000	4854000	
343	4899000	5091000	5331000	4851000	4251000	4971000	
344	4944000	5208000	5328000	4848000	4248000	5088000	
345	4965000	5205000	5325000	4845000	4365000	5085000	
346	4962000	5202000	5322000	4842000	4362000	5082000	
347	4959000	5199000	5319000	4839000	4359000	5079000	
348	4956000	5196000	5316000	4836000	4356000	5076000	
349	4953000	5193000	5313000	4833000	4353000	5073000	
350	4950000	5190000	5310000	4830000	4350000	5070000	
351	4947000	5187000	5307000	4827000	4347000	5067000	
352	4944000	5184000	5304000	4824000	4344000	5064000	
353	4965000	5181000	5301000	4941000	4341000	5061000	
354	4962000	5178000	5298000	4938000	4338000	5058000	
355	4983000	5175000	5295000	4935000	4455000	5055000	
356	5004000	5172000	5412000	4932000	4452000	5052000	
357	5049000	5289000	5409000	4929000	4449000	5169000	
358	5070000	5286000	5526000	4926000	4446000	5166000	
359	5115000	5283000	5523000	4923000	4563000	5283000	
360	5160000	5280000	5520000	5040000	4680000	5280000	
361	5181000	5397000	5517000	5037000	4677000	5277000	
362	5202000	5514000	5514000	5034000	4674000	5274000	
363	5223000	5511000	5631000	5031000	4671000	5271000	
364	5244000	5508000	5628000	5148000	4668000	5268000	
365	5241000	5505000	5625000	5145000	4665000	5265000	
366	5238000	5502000	5622000	5142000	4662000	5262000	
367	5235000	5499000	5619000	5139000	4659000	5259000	
368	5280000	5616000	5616000	5256000	4656000	5256000	
369	5301000	5613000	5613000	5373000	4653000	5253000	
370	5298000	5610000	5610000	5370000	4650000	5250000	
371	5319000	5727000	5607000	5367000	4647000	5247000	
372	5340000	5724000	5604000	5484000	4644000	5244000	
373	5385000	5841000	5721000	5481000	4641000	5241000	
374	5430000	5838000	5838000	5478000	4638000	5358000	
375	5427000	5835000	5835000	5475000	4635000	5355000	
376	5448000	5832000	5832000	5472000	4632000	5472000	
377	5469000	5829000	5829000	5469000	4629000	5589000	
378	5466000	5826000	5826000	5466000	4626000	5586000	
379	5511000	5943000	5823000	5463000	4743000	5583000	
380	5508000	5940000	5820000	5460000	4740000	5580000	
381	5505000	5937000	5817000	5457000	4737000	5577000	
382	5502000	5934000	5814000	5454000	4734000	5574000	
383	5595000	6051000	5931000	5571000	4731000	5691000	
384	5592000	6048000	5928000	5568000	4728000	5688000	
385	5589000	6045000	5925000	5565000	4725000	5685000	
386	5634000	6042000	6042000	5562000	4842000	5682000	
387	5631000	6039000	6039000	5559000	4839000	5679000	
388	5652000	6036000	6036000	5556000	4956000	5676000	
389	5673000	6033000	6153000	5553000	4953000	5673000	
390	5718000	6030000	6270000	5550000	5070000	5670000	
391	5763000	6027000	6267000	5667000	5187000	5667000	
392	5784000	6024000	6264000	5784000	5184000	5664000	
393	5805000	6021000	6261000	5901000	5181000	5661000	
394	5802000	6018000	6258000	5898000	5178000	5658000	
395	5799000	6015000	6255000	5895000	5175000	5655000	
396	5820000	6012000	6252000	5892000	5172000	5772000	
397	5817000	6009000	6249000	5889000	5169000	5769000	
398	5814000	6006000	6246000	5886000	5166000	5766000	
399	5811000	6003000	6243000	5883000	5163000	5763000	
400	5832000	6e+06	6360000	5880000	5160000	5760000	
401	5853000	5997000	6477000	5877000	5157000	5757000	
402	5874000	5994000	6474000	5994000	5154000	5754000	
403	5895000	5991000	6591000	5991000	5151000	5751000	
404	5916000	5988000	6588000	6108000	5148000	5748000	
405	5961000	5985000	6705000	6225000	5145000	5745000	
406	5982000	5982000	6702000	6222000	5262000	5742000	
407	6003000	5979000	6699000	6219000	5379000	5739000	
408	6048000	5976000	6696000	6336000	5496000	5736000	
409	6093000	5973000	6693000	6453000	5493000	5853000	
410	6138000	5970000	6810000	6450000	5610000	5850000	
411	6183000	6087000	6807000	6447000	5727000	5847000	
412	6180000	6084000	6804000	6444000	5724000	5844000	
413	6225000	6201000	6921000	6441000	5721000	5841000	
414	6222000	6198000	6918000	6438000	5718000	5838000	
415	6243000	6315000	6915000	6435000	5715000	5835000	
416	6264000	6432000	6912000	6432000	5712000	5832000	
417	6261000	6429000	6909000	6429000	5709000	5829000	
418	6258000	6426000	6906000	6426000	5706000	5826000	
419	6255000	6423000	6903000	6423000	5703000	5823000	
420	6276000	6420000	6900000	6420000	5700000	5940000	
421	6297000	6417000	6897000	6417000	5817000	5937000	
422	6342000	6414000	6894000	6534000	5814000	6054000	
423	6363000	6411000	7011000	6531000	5811000	6051000	
424	6384000	6408000	7008000	6528000	5808000	6168000	
425	6381000	6405000	7005000	6525000	5805000	6165000	
426	6402000	6402000	7002000	6522000	5922000	6162000	
427	6447000	6519000	6999000	6639000	5919000	6159000	
428	6444000	6516000	6996000	6636000	5916000	6156000	
429	6465000	6513000	6993000	6753000	5913000	6153000	
430	6486000	6510000	6990000	6750000	5910000	6270000	
431	6531000	6627000	6987000	6747000	5907000	6387000	
432	6552000	6744000	6984000	6744000	5904000	6384000	
433	6573000	6861000	6981000	6741000	5901000	6381000	
434	6618000	6978000	6978000	6738000	6018000	6378000	
435	6639000	6975000	6975000	6735000	6135000	6375000	
436	6684000	7092000	6972000	6732000	6132000	6492000	
437	6729000	7089000	7089000	6849000	6129000	6489000	
438	6726000	7086000	7086000	6846000	6126000	6486000	
439	6771000	7203000	7203000	6843000	6123000	6483000	
440	6792000	7200000	7320000	6840000	6120000	6480000	
441	6813000	7317000	7317000	6837000	6117000	6477000	
442	6810000	7314000	7314000	6834000	6114000	6474000	
443	6831000	7311000	7311000	6831000	6111000	6591000	
444	6876000	7428000	7308000	6828000	6228000	6588000	
445	6873000	7425000	7305000	6825000	6225000	6585000	
446	6894000	7422000	7422000	6822000	6222000	6582000	
447	6891000	7419000	7419000	6819000	6219000	6579000	
448	6912000	7416000	7416000	6816000	6336000	6576000	
449	6933000	7413000	7413000	6933000	6333000	6573000	
450	6978000	7410000	7530000	6930000	6450000	6570000	
451	6999000	7407000	7527000	7047000	6447000	6567000	
452	6996000	7404000	7524000	7044000	6444000	6564000	
453	6993000	7401000	7521000	7041000	6441000	6561000	
454	7014000	7398000	7518000	7038000	6438000	6678000	
455	7035000	7395000	7635000	7035000	6435000	6675000	
456	7032000	7392000	7632000	7032000	6432000	6672000	
457	7053000	7389000	7749000	7029000	6429000	6669000	
458	7050000	7386000	7746000	7026000	6426000	6666000	
459	7071000	7383000	7743000	7023000	6543000	6663000	
460	7092000	7380000	7740000	7020000	6540000	6780000	
461	7113000	7377000	7737000	7017000	6657000	6777000	
462	7110000	7374000	7734000	7014000	6654000	6774000	
463	7107000	7371000	7731000	7011000	6651000	6771000	
464	7128000	7368000	7728000	7008000	6768000	6768000	
465	7125000	7365000	7725000	7005000	6765000	6765000	
466	7170000	7362000	7722000	7002000	6882000	6882000	
467	7167000	7359000	7719000	6999000	6879000	6879000	
468	7236000	7356000	7836000	6996000	6996000	6996000	
469	7257000	7353000	7833000	7113000	6993000	6993000	
470	7278000	7350000	7830000	7110000	6990000	7110000	
471	7299000	7347000	7827000	7107000	6987000	7227000	
472	7344000	7344000	7824000	7104000	7104000	7344000	
473	7341000	7341000	7821000	7101000	7101000	7341000	
474	7338000	7338000	7818000	7098000	7098000	7338000	
475	7335000	7335000	7815000	7095000	7095000	7335000	
476	7356000	7332000	7812000	7092000	7092000	7452000	
477	7377000	7329000	7929000	7089000	7089000	7449000	
478	7374000	7326000	7926000	7086000	7086000	7446000	
479	7419000	7443000	7923000	7083000	7203000	7443000	
480	7488000	7440000	8040000	7200000	7320000	7440000	
481	7509000	7557000	8037000	7197000	7317000	7437000	
482	7530000	7554000	8034000	7314000	7314000	7434000	
483	7551000	7551000	8031000	7311000	7311000	7551000	
484	7572000	7548000	8028000	7308000	7428000	7548000	
485	7617000	7665000	8145000	7305000	7425000	7545000	
486	7638000	7662000	8142000	7302000	7422000	7662000	
487	7659000	7659000	8139000	7419000	7419000	7659000	
488	7656000	7656000	8136000	7416000	7416000	7656000	
489	7701000	7653000	8133000	7413000	7533000	7773000	
490	7722000	7650000	8130000	7410000	7530000	7890000	
491	7743000	7647000	8127000	7407000	7647000	7887000	
492	7764000	7764000	8124000	7404000	7644000	7884000	
493	7761000	7761000	8121000	7401000	7641000	7881000	
494	7758000	7758000	8118000	7398000	7638000	7878000	
495	7779000	7755000	8115000	7515000	7635000	7875000	
496	7776000	7752000	8112000	7512000	7632000	7872000	
497	7773000	7749000	8109000	7509000	7629000	7869000	
498	7794000	7746000	8106000	7506000	7626000	7986000	
499	7863000	7743000	8223000	7623000	7743000	7983000	
500	7860000	7740000	8220000	7620000	7740000	7980000	
501	7857000	7737000	8217000	7617000	7737000	7977000	
502	7854000	7734000	8214000	7614000	7734000	7974000	
503	7851000	7731000	8211000	7611000	7731000	7971000	
504	7848000	7728000	8208000	7608000	7728000	7968000	
505	7917000	7845000	8325000	7605000	7725000	8085000	
506	7938000	7842000	8322000	7602000	7842000	8082000	
507	7959000	7839000	8319000	7599000	7959000	8079000	
508	7956000	7836000	8316000	7596000	7956000	8076000	
509	7977000	7833000	8313000	7593000	7953000	8193000	
510	7974000	7830000	8310000	7590000	7950000	8190000	
511	7971000	7827000	8307000	7587000	7947000	8187000	
512	8016000	7824000	8304000	7584000	8064000	8304000	
513	8037000	7821000	8301000	7581000	8061000	8421000	
514	8058000	7818000	8298000	7698000	8058000	8418000	
515	8103000	7815000	8295000	7815000	8055000	8535000	
516	8100000	7812000	8292000	7812000	8052000	8532000	
517	8169000	7929000	8409000	7809000	8169000	8529000	
518	8166000	7926000	8406000	7806000	8166000	8526000	
519	8163000	7923000	8403000	7803000	8163000	8523000	
520	8232000	8040000	8400000	7800000	8280000	8640000	
521	8253000	8157000	8397000	7797000	8277000	8637000	
522	8274000	8274000	8394000	7794000	8274000	8634000	
523	8271000	8271000	8391000	7791000	8271000	8631000	
524	8316000	8268000	8388000	7908000	8388000	8628000	
525	8313000	8265000	8385000	7905000	8385000	8625000	
526	8334000	8382000	8382000	7902000	8382000	8622000	
527	8355000	8379000	8379000	7899000	8499000	8619000	
528	8352000	8376000	8376000	7896000	8496000	8616000	
529	8349000	8373000	8373000	7893000	8493000	8613000	
530	8346000	8370000	8370000	7890000	8490000	8610000	
531	8343000	8367000	8367000	7887000	8487000	8607000	
532	8388000	8484000	8484000	7884000	8484000	8604000	
533	8385000	8481000	8481000	7881000	8481000	8601000	
534	8382000	8478000	8478000	7878000	8478000	8598000	
535	8403000	8595000	8475000	7875000	8475000	8595000	
536	8424000	8592000	8472000	7872000	8472000	8712000	
537	8469000	8589000	8589000	7869000	8589000	8709000	
538	8514000	8586000	8706000	7866000	8706000	8706000	
539	8511000	8583000	8703000	7863000	8703000	8703000	
540	8532000	8580000	8700000	7980000	8700000	8700000	
541	8577000	8577000	8697000	8097000	8817000	8697000	
542	8598000	8694000	8694000	8094000	8814000	8694000	
543	8595000	8691000	8691000	8091000	8811000	8691000	
544	8616000	8688000	8688000	8208000	8808000	8688000	
545	8661000	8805000	8685000	8325000	8805000	8685000	
546	8682000	8802000	8682000	8322000	8802000	8802000	
