envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
93	993000	1281000	1041000	801000	1401000	441000	
94	990000	1278000	1038000	798000	1398000	438000	
95	987000	1275000	1035000	795000	1395000	435000	
96	984000	1272000	1032000	792000	1392000	432000	
97	981000	1269000	1029000	789000	1389000	429000	
98	978000	1266000	1026000	786000	1386000	426000	
99	999000	1263000	1023000	783000	1383000	543000	
100	996000	1260000	1020000	780000	1380000	540000	
101	993000	1257000	1017000	777000	1377000	537000	
102	1014000	1254000	1014000	774000	1374000	654000	
103	1011000	1251000	1011000	771000	1371000	651000	
104	1008000	1248000	1008000	768000	1368000	648000	
105	1005000	1245000	1005000	765000	1365000	645000	
106	1002000	1242000	1002000	762000	1362000	642000	
107	999000	1239000	999000	759000	1359000	639000	
108	1020000	1236000	996000	756000	1476000	636000	
109	1017000	1233000	993000	753000	1473000	633000	
110	1014000	1230000	990000	750000	1470000	630000	
111	1011000	1227000	987000	747000	1467000	627000	
112	1032000	1224000	984000	744000	1584000	624000	
113	1029000	1221000	981000	741000	1581000	621000	
114	1026000	1218000	978000	738000	1578000	618000	
115	1023000	1215000	975000	735000	1575000	615000	
116	1020000	1212000	972000	732000	1572000	612000	
117	1017000	1209000	969000	729000	1569000	609000	
118	1014000	1206000	966000	726000	1566000	606000	
119	1035000	1203000	1083000	723000	1563000	603000	
120	1032000	1200000	1080000	720000	1560000	6e+05	
121	1029000	1197000	1077000	717000	1557000	597000	
122	1026000	1194000	1074000	714000	1554000	594000	
123	1023000	1191000	1071000	711000	1551000	591000	
124	1044000	1188000	1068000	708000	1548000	708000	
125	1041000	1185000	1065000	705000	1545000	705000	
126	1062000	1182000	1182000	702000	1542000	702000	
127	1107000	1179000	1179000	819000	1659000	699000	
128	1128000	1176000	1176000	816000	1776000	696000	
129	1149000	1293000	1173000	813000	1773000	693000	
130	1194000	1410000	1170000	930000	1770000	690000	
131	1215000	1407000	1167000	927000	1767000	807000	
132	1260000	1524000	1164000	924000	1764000	924000	
133	1329000	1641000	1161000	1041000	1761000	1041000	
134	1350000	1638000	1158000	1158000	1758000	1038000	
135	1419000	1755000	1275000	1155000	1875000	1035000	
136	1464000	1752000	1272000	1272000	1872000	1152000	
137	1485000	1869000	1269000	1269000	1869000	1149000	
138	1506000	1866000	1386000	1266000	1866000	1146000	
139	1503000	1863000	1383000	1263000	1863000	1143000	
140	1524000	1980000	1380000	1260000	1860000	1140000	
141	1545000	1977000	1497000	1257000	1857000	1137000	
142	1566000	1974000	1494000	1374000	1854000	1134000	
143	1563000	1971000	1491000	1371000	1851000	1131000	
144	1560000	1968000	1488000	1368000	1848000	1128000	
145	1557000	1965000	1485000	1365000	1845000	1125000	
146	1578000	1962000	1602000	1362000	1842000	1122000	
147	1599000	1959000	1599000	1359000	1959000	1119000	
148	1596000	1956000	1596000	1356000	1956000	1116000	
149	1593000	1953000	1593000	1353000	1953000	1113000	
150	1614000	1950000	1710000	1350000	1950000	1110000	
151	1611000	1947000	1707000	1347000	1947000	1107000	
152	1608000	1944000	1704000	1344000	1944000	1104000	
153	1629000	1941000	1821000	1341000	1941000	1101000	
154	1626000	1938000	1818000	1338000	1938000	1098000	
155	1647000	1935000	1815000	1455000	1935000	1095000	
156	1644000	1932000	1812000	1452000	1932000	1092000	
157	1641000	1929000	1809000	1449000	1929000	1089000	
158	1638000	1926000	1806000	1446000	1926000	1086000	
159	1659000	1923000	1803000	1443000	2043000	1083000	
160	1680000	2040000	1800000	1440000	2040000	1080000	
161	1725000	2037000	1917000	1437000	2157000	1077000	
162	1722000	2034000	1914000	1434000	2154000	1074000	
163	1719000	2031000	1911000	1431000	2151000	1071000	
164	1764000	2028000	2028000	1428000	2148000	1188000	
165	1785000	2025000	2145000	1425000	2145000	1185000	
166	1782000	2022000	2142000	1422000	2142000	1182000	
167	1779000	2019000	2139000	1419000	2139000	1179000	
168	1800000	2136000	2136000	1416000	2136000	1176000	
169	1797000	2133000	2133000	1413000	2133000	1173000	
170	1794000	2130000	2130000	1410000	2130000	1170000	
171	1791000	2127000	2127000	1407000	2127000	1167000	
172	1788000	2124000	2124000	1404000	2124000	1164000	
173	1809000	2121000	2241000	1401000	2121000	1161000	
174	1830000	2118000	2238000	1398000	2238000	1158000	
175	1851000	2115000	2355000	1395000	2235000	1155000	
176	1848000	2112000	2352000	1392000	2232000	1152000	
177	1893000	2109000	2469000	1389000	2229000	1269000	
178	1914000	2226000	2466000	1386000	2226000	1266000	
179	1911000	2223000	2463000	1383000	2223000	1263000	
180	1932000	2220000	2460000	1500000	2220000	1260000	
181	1929000	2217000	2457000	1497000	2217000	1257000	
182	1950000	2334000	2454000	1494000	2214000	1254000	
183	1971000	2331000	2451000	1491000	2211000	1371000	
184	1992000	2328000	2568000	1488000	2208000	1368000	
185	2013000	2325000	2685000	1485000	2205000	1365000	
186	2034000	2322000	2682000	1482000	2322000	1362000	
187	2031000	2319000	2679000	1479000	2319000	1359000	
188	2076000	2316000	2796000	1596000	2316000	1356000	
189	2121000	2313000	2913000	1593000	2433000	1353000	
190	2142000	2310000	2910000	1590000	2550000	1350000	
191	2187000	2307000	2907000	1587000	2667000	1467000	
192	2232000	2304000	3024000	1704000	2664000	1464000	
193	2277000	2301000	3141000	1821000	2661000	1461000	
194	2274000	2298000	3138000	1818000	2658000	1458000	
195	2295000	2295000	3135000	1935000	2655000	1455000	
196	2292000	2292000	3132000	1932000	2652000	1452000	
197	2337000	2289000	3129000	2049000	2649000	1569000	
198	2358000	2286000	3126000	2166000	2646000	1566000	
199	2355000	2283000	3123000	2163000	2643000	1563000	
200	2376000	2280000	3120000	2280000	2640000	1560000	
201	2373000	2277000	3117000	2277000	2637000	1557000	
202	2394000	2274000	3114000	2274000	2754000	1554000	
203	2415000	2271000	3111000	2391000	2751000	1551000	
204	2412000	2268000	3108000	2388000	2748000	1548000	
205	2409000	2265000	3105000	2385000	2745000	1545000	
206	2502000	2382000	3222000	2382000	2862000	1662000	
207	2499000	2379000	3219000	2379000	2859000	1659000	
208	2520000	2376000	3336000	2376000	2856000	1656000	
209	2541000	2493000	3333000	2373000	2853000	1653000	
210	2562000	2490000	3330000	2370000	2850000	1770000	
211	2559000	2487000	3327000	2367000	2847000	1767000	
212	2604000	2604000	3324000	2364000	2964000	1764000	
213	2601000	2601000	3321000	2361000	2961000	1761000	
214	2622000	2598000	3438000	2358000	2958000	1758000	
215	2667000	2595000	3435000	2475000	3075000	1755000	
216	2664000	2592000	3432000	2472000	3072000	1752000	
217	2661000	2589000	3429000	2469000	3069000	1749000	
218	2658000	2586000	3426000	2466000	3066000	1746000	
219	2655000	2583000	3423000	2463000	3063000	1743000	
220	2652000	2580000	3420000	2460000	3060000	1740000	
221	2697000	2577000	3417000	2577000	3057000	1857000	
222	2718000	2574000	3534000	2574000	3054000	1854000	
223	2763000	2571000	3531000	2691000	3171000	1851000	
224	2760000	2568000	3528000	2688000	3168000	1848000	
225	2757000	2565000	3525000	2685000	3165000	1845000	
226	2754000	2562000	3522000	2682000	3162000	1842000	
227	2751000	2559000	3519000	2679000	3159000	1839000	
228	2748000	2556000	3516000	2676000	3156000	1836000	
229	2817000	2673000	3633000	2793000	3153000	1833000	
230	2814000	2670000	3630000	2790000	3150000	1830000	
231	2835000	2667000	3627000	2787000	3267000	1827000	
232	2856000	2664000	3624000	2784000	3264000	1944000	
233	2853000	2661000	3621000	2781000	3261000	1941000	
234	2874000	2778000	3618000	2778000	3258000	1938000	
235	2871000	2775000	3615000	2775000	3255000	1935000	
236	2868000	2772000	3612000	2772000	3252000	1932000	
237	2865000	2769000	3609000	2769000	3249000	1929000	
238	2862000	2766000	3606000	2766000	3246000	1926000	
239	2859000	2763000	3603000	2763000	3243000	1923000	
240	2856000	2760000	3600000	2760000	3240000	1920000	
241	2877000	2757000	3597000	2757000	3237000	2037000	
242	2922000	2874000	3594000	2754000	3234000	2154000	
243	2943000	2871000	3591000	2871000	3231000	2151000	
244	2964000	2868000	3588000	2868000	3348000	2148000	
245	2961000	2865000	3585000	2865000	3345000	2145000	
246	2958000	2862000	3582000	2862000	3342000	2142000	
247	2979000	2859000	3699000	2859000	3339000	2139000	
248	3024000	2976000	3696000	2856000	3456000	2136000	
249	3045000	2973000	3693000	2973000	3453000	2133000	
250	3090000	3090000	3690000	3090000	3450000	2130000	
251	3087000	3087000	3687000	3087000	3447000	2127000	
252	3108000	3084000	3684000	3084000	3444000	2244000	
253	3105000	3081000	3681000	3081000	3441000	2241000	
254	3150000	3078000	3798000	3078000	3438000	2358000	
255	3171000	3195000	3795000	3075000	3435000	2355000	
256	3216000	3312000	3912000	3072000	3432000	2352000	
257	3237000	3309000	4029000	3069000	3429000	2349000	
258	3234000	3306000	4026000	3066000	3426000	2346000	
259	3255000	3303000	4023000	3063000	3543000	2343000	
260	3300000	3300000	4020000	3180000	3540000	2460000	
261	3321000	3297000	4017000	3177000	3657000	2457000	
262	3342000	3294000	4134000	3174000	3654000	2454000	
263	3339000	3291000	4131000	3171000	3651000	2451000	
264	3360000	3288000	4128000	3288000	3648000	2448000	
265	3381000	3285000	4125000	3285000	3765000	2445000	
266	3402000	3282000	4122000	3402000	3762000	2442000	
267	3399000	3279000	4119000	3399000	3759000	2439000	
268	3468000	3276000	4236000	3516000	3756000	2556000	
269	3489000	3273000	4233000	3513000	3753000	2673000	
270	3486000	3270000	4230000	3510000	3750000	2670000	
271	3483000	3267000	4227000	3507000	3747000	2667000	
272	3480000	3264000	4224000	3504000	3744000	2664000	
273	3501000	3261000	4221000	3501000	3861000	2661000	
274	3498000	3258000	4218000	3498000	3858000	2658000	
275	3495000	3255000	4215000	3495000	3855000	2655000	
276	3492000	3252000	4212000	3492000	3852000	2652000	
277	3537000	3249000	4209000	3489000	3969000	2769000	
278	3534000	3246000	4206000	3486000	3966000	2766000	
279	3555000	3243000	4203000	3483000	3963000	2883000	
280	3552000	3240000	4200000	3480000	3960000	2880000	
281	3549000	3237000	4197000	3477000	3957000	2877000	
282	3618000	3354000	4194000	3594000	4074000	2874000	
283	3639000	3351000	4191000	3591000	4071000	2991000	
284	3684000	3348000	4308000	3588000	4068000	3108000	
285	3705000	3345000	4305000	3585000	4065000	3225000	
286	3726000	3342000	4422000	3582000	4062000	3222000	
287	3771000	3339000	4539000	3579000	4179000	3219000	
288	3768000	3336000	4536000	3576000	4176000	3216000	
289	3765000	3333000	4533000	3573000	4173000	3213000	
290	3762000	3330000	4530000	3570000	4170000	3210000	
291	3807000	3447000	4527000	3567000	4167000	3327000	
292	3828000	3444000	4524000	3564000	4164000	3444000	
293	3849000	3441000	4521000	3681000	4161000	3441000	
294	3846000	3438000	4518000	3678000	4158000	3438000	
295	3843000	3435000	4515000	3675000	4155000	3435000	
296	3840000	3432000	4512000	3672000	4152000	3432000	
297	3837000	3429000	4509000	3669000	4149000	3429000	
298	3906000	3546000	4626000	3666000	4146000	3546000	
299	3903000	3543000	4623000	3663000	4143000	3543000	
300	3948000	3540000	4620000	3660000	4260000	3660000	
301	3969000	3537000	4737000	3657000	4257000	3657000	
302	3990000	3534000	4734000	3774000	4254000	3654000	
303	3987000	3531000	4731000	3771000	4251000	3651000	
304	3984000	3528000	4728000	3768000	4248000	3648000	
305	3981000	3525000	4725000	3765000	4245000	3645000	
306	4026000	3522000	4842000	3762000	4362000	3642000	
307	4047000	3519000	4839000	3879000	4359000	3639000	
308	4044000	3516000	4836000	3876000	4356000	3636000	
309	4065000	3513000	4833000	3993000	4353000	3633000	
310	4110000	3510000	4830000	4110000	4350000	3750000	
311	4131000	3507000	4827000	4107000	4467000	3747000	
312	4128000	3504000	4824000	4104000	4464000	3744000	
313	4125000	3501000	4821000	4101000	4461000	3741000	
314	4194000	3618000	4818000	4218000	4578000	3738000	
315	4215000	3615000	4935000	4215000	4575000	3735000	
316	4236000	3612000	4932000	4212000	4692000	3732000	
317	4281000	3609000	4929000	4329000	4809000	3729000	
318	4302000	3606000	4926000	4326000	4806000	3846000	
319	4323000	3603000	5043000	4323000	4803000	3843000	
320	4320000	3600000	5040000	4320000	4800000	3840000	
321	4365000	3597000	5157000	4437000	4797000	3837000	
322	4386000	3594000	5154000	4434000	4794000	3954000	
323	4407000	3591000	5151000	4551000	4791000	3951000	
324	4404000	3588000	5148000	4548000	4788000	3948000	
325	4449000	3585000	5265000	4665000	4785000	3945000	
326	4470000	3582000	5382000	4662000	4782000	3942000	
327	4467000	3579000	5379000	4659000	4779000	3939000	
328	4512000	3696000	5376000	4656000	4776000	4056000	
329	4533000	3693000	5373000	4773000	4773000	4053000	
330	4554000	3690000	5370000	4770000	4770000	4170000	
331	4575000	3687000	5367000	4767000	4887000	4167000	
332	4572000	3684000	5364000	4764000	4884000	4164000	
333	4593000	3801000	5361000	4761000	4881000	4161000	
334	4590000	3798000	5358000	4758000	4878000	4158000	
335	4587000	3795000	5355000	4755000	4875000	4155000	
336	4584000	3792000	5352000	4752000	4872000	4152000	
337	4581000	3789000	5349000	4749000	4869000	4149000	
338	4626000	3786000	5466000	4866000	4866000	4146000	
339	4623000	3783000	5463000	4863000	4863000	4143000	
340	4620000	3780000	5460000	4860000	4860000	4140000	
341	4641000	3777000	5457000	4857000	4857000	4257000	
342	4686000	3894000	5454000	4854000	4854000	4374000	
343	4707000	3891000	5451000	4971000	4851000	4371000	
344	4776000	4008000	5568000	4968000	4848000	4488000	
345	4821000	4005000	5685000	4965000	4965000	4485000	
346	4842000	4002000	5682000	4962000	5082000	4482000	
347	4863000	3999000	5799000	4959000	5079000	4479000	
348	4884000	3996000	5796000	4956000	5196000	4476000	
349	4881000	3993000	5793000	4953000	5193000	4473000	
350	4926000	3990000	5910000	4950000	5190000	4590000	
351	4995000	4107000	6027000	5067000	5187000	4587000	
352	4992000	4104000	6024000	5064000	5184000	4584000	
353	4989000	4101000	6021000	5061000	5181000	4581000	
354	4986000	4098000	6018000	5058000	5178000	4578000	
355	4983000	4095000	6015000	5055000	5175000	4575000	
356	4980000	4092000	6012000	5052000	5172000	4572000	
357	4977000	4089000	6009000	5049000	5169000	4569000	
358	4974000	4086000	6006000	5046000	5166000	4566000	
359	4995000	4083000	6123000	5043000	5163000	4563000	
360	5040000	4200000	6240000	5040000	5160000	4560000	
361	5109000	4197000	6357000	5157000	5157000	4677000	
362	5106000	4194000	6354000	5154000	5154000	4674000	
363	5127000	4191000	6351000	5151000	5151000	4791000	
364	5148000	4188000	6468000	5148000	5148000	4788000	
365	5193000	4305000	6585000	5145000	5145000	4785000	
366	5214000	4302000	6582000	5262000	5142000	4782000	
367	5211000	4299000	6579000	5259000	5139000	4779000	
368	5232000	4296000	6576000	5256000	5256000	4776000	
369	5277000	4293000	6573000	5373000	5373000	4773000	
370	5322000	4290000	6570000	5490000	5370000	4890000	
371	5319000	4287000	6567000	5487000	5367000	4887000	
372	5364000	4284000	6684000	5484000	5484000	4884000	
373	5361000	4281000	6681000	5481000	5481000	4881000	
374	5382000	4278000	6678000	5478000	5598000	4878000	
375	5403000	4395000	6675000	5475000	5595000	4875000	
376	5424000	4392000	6672000	5472000	5712000	4872000	
377	5469000	4389000	6789000	5589000	5709000	4869000	
378	5466000	4386000	6786000	5586000	5706000	4866000	
379	5487000	4383000	6903000	5583000	5703000	4863000	
380	5508000	4500000	6900000	5580000	5700000	4860000	
381	5505000	4497000	6897000	5577000	5697000	4857000	
382	5526000	4494000	6894000	5574000	5814000	4854000	
383	5547000	4491000	6891000	5571000	5811000	4971000	
384	5568000	4488000	6888000	5568000	5928000	4968000	
385	5565000	4485000	6885000	5565000	5925000	4965000	
386	5562000	4482000	6882000	5562000	5922000	4962000	
387	5559000	4479000	6879000	5559000	5919000	4959000	
388	5580000	4476000	6876000	5556000	5916000	5076000	
389	5577000	4473000	6873000	5553000	5913000	5073000	
390	5598000	4470000	6870000	5550000	5910000	5190000	
391	5619000	4467000	6867000	5547000	6027000	5187000	
392	5616000	4464000	6864000	5544000	6024000	5184000	
393	5661000	4581000	6861000	5541000	6021000	5301000	
394	5682000	4578000	6978000	5538000	6018000	5298000	
395	5703000	4575000	6975000	5535000	6135000	5295000	
396	5748000	4572000	6972000	5652000	6132000	5412000	
397	5793000	4689000	6969000	5649000	6129000	5529000	
398	5814000	4686000	6966000	5646000	6246000	5526000	
399	5859000	4803000	6963000	5643000	6243000	5643000	
400	5856000	4800000	6960000	5640000	6240000	5640000	
401	5853000	4797000	6957000	5637000	6237000	5637000	
402	5898000	4794000	7074000	5634000	6354000	5634000	
403	5919000	4791000	7191000	5631000	6351000	5631000	
404	5988000	4788000	7308000	5628000	6468000	5748000	
405	6009000	4785000	7305000	5625000	6465000	5865000	
406	6030000	4782000	7422000	5622000	6462000	5862000	
407	6099000	4779000	7419000	5739000	6579000	5979000	
408	6120000	4776000	7536000	5736000	6576000	5976000	
409	6165000	4893000	7533000	5853000	6573000	5973000	
410	6162000	4890000	7530000	5850000	6570000	5970000	
411	6207000	5007000	7527000	5847000	6567000	6087000	
412	6228000	5124000	7524000	5844000	6564000	6084000	
413	6249000	5241000	7521000	5841000	6561000	6081000	
414	6270000	5358000	7518000	5838000	6558000	6078000	
415	6267000	5355000	7515000	5835000	6555000	6075000	
416	6288000	5472000	7512000	5832000	6552000	6072000	
417	6333000	5589000	7509000	5829000	6549000	6189000	
418	6354000	5586000	7506000	5946000	6546000	6186000	
419	6375000	5583000	7503000	5943000	6663000	6183000	
420	6396000	5580000	7500000	5940000	6780000	6180000	
421	6417000	5697000	7497000	5937000	6777000	6177000	
422	6414000	5694000	7494000	5934000	6774000	6174000	
423	6459000	5691000	7491000	6051000	6771000	6291000	
424	6456000	5688000	7488000	6048000	6768000	6288000	
425	6477000	5685000	7485000	6045000	6885000	6285000	
426	6498000	5682000	7602000	6042000	6882000	6282000	
427	6495000	5679000	7599000	6039000	6879000	6279000	
428	6492000	5676000	7596000	6036000	6876000	6276000	
429	6513000	5673000	7593000	6033000	6993000	6273000	
430	6534000	5670000	7590000	6030000	6990000	6390000	
431	6555000	5667000	7587000	6027000	7107000	6387000	
432	6552000	5664000	7584000	6024000	7104000	6384000	
433	6621000	5781000	7701000	6021000	7101000	6501000	
434	6642000	5778000	7818000	6018000	7098000	6498000	
435	6687000	5775000	7935000	6135000	7095000	6495000	
436	6684000	5772000	7932000	6132000	7092000	6492000	
437	6705000	5769000	7929000	6249000	7089000	6489000	
438	6726000	5886000	7926000	6246000	7086000	6486000	
439	6723000	5883000	7923000	6243000	7083000	6483000	
440	6720000	5880000	7920000	6240000	7080000	6480000	
441	6717000	5877000	7917000	6237000	7077000	6477000	
442	6762000	5994000	7914000	6354000	7074000	6474000	
443	6807000	6111000	8031000	6351000	7071000	6471000	
444	6804000	6108000	8028000	6348000	7068000	6468000	
445	6873000	6225000	8145000	6345000	7065000	6585000	
446	6870000	6222000	8142000	6342000	7062000	6582000	
447	6891000	6339000	8139000	6339000	7059000	6579000	
448	6912000	6336000	8136000	6456000	7056000	6576000	
449	6933000	6333000	8133000	6453000	7173000	6573000	
450	6954000	6330000	8130000	6450000	7290000	6570000	
451	6951000	6327000	8127000	6447000	7287000	6567000	
452	6972000	6444000	8124000	6444000	7284000	6564000	
453	7017000	6561000	8121000	6441000	7401000	6561000	
454	7038000	6558000	8118000	6438000	7398000	6678000	
455	7035000	6555000	8115000	6435000	7395000	6675000	
456	7056000	6672000	8112000	6432000	7392000	6672000	
457	7077000	6669000	8109000	6429000	7509000	6669000	
458	7098000	6666000	8106000	6426000	7506000	6786000	
459	7095000	6663000	8103000	6423000	7503000	6783000	
460	7116000	6660000	8100000	6540000	7500000	6780000	
461	7113000	6657000	8097000	6537000	7497000	6777000	
462	7134000	6654000	8094000	6534000	7494000	6894000	
463	7155000	6651000	8091000	6651000	7491000	6891000	
464	7176000	6648000	8088000	6768000	7488000	6888000	
465	7197000	6765000	8085000	6765000	7485000	6885000	
466	7194000	6762000	8082000	6762000	7482000	6882000	
467	7191000	6759000	8079000	6759000	7479000	6879000	
468	7236000	6756000	8196000	6876000	7476000	6876000	
469	7233000	6753000	8193000	6873000	7473000	6873000	
470	7254000	6750000	8190000	6870000	7590000	6870000	
471	7251000	6747000	8187000	6867000	7587000	6867000	
472	7272000	6744000	8184000	6984000	7584000	6864000	
473	7317000	6741000	8181000	7101000	7701000	6861000	
474	7362000	6858000	8298000	7098000	7698000	6858000	
475	7431000	6855000	8415000	7095000	7815000	6975000	
476	7476000	6852000	8412000	7212000	7812000	7092000	
477	7497000	6849000	8409000	7209000	7809000	7209000	
478	7518000	6846000	8406000	7206000	7926000	7206000	
479	7563000	6843000	8403000	7323000	8043000	7203000	
480	7584000	6840000	8520000	7320000	8040000	7200000	
481	7605000	6957000	8517000	7317000	8037000	7197000	
482	7602000	6954000	8514000	7314000	8034000	7194000	
483	7623000	6951000	8511000	7431000	8031000	7191000	
484	7620000	6948000	8508000	7428000	8028000	7188000	
485	7665000	7065000	8505000	7425000	8025000	7305000	
486	7662000	7062000	8502000	7422000	8022000	7302000	
487	7707000	7059000	8499000	7419000	8139000	7419000	
488	7728000	7056000	8496000	7536000	8136000	7416000	
489	7725000	7053000	8493000	7533000	8133000	7413000	
490	7722000	7050000	8490000	7530000	8130000	7410000	
491	7791000	7167000	8487000	7527000	8247000	7527000	
492	7812000	7164000	8484000	7524000	8244000	7644000	
493	7833000	7161000	8601000	7521000	8241000	7641000	
494	7878000	7158000	8718000	7518000	8358000	7638000	
495	7899000	7155000	8835000	7515000	8355000	7635000	
496	7896000	7152000	8832000	7512000	8352000	7632000	
497	7917000	7149000	8829000	7509000	8349000	7749000	
498	7914000	7146000	8826000	7506000	8346000	7746000	
499	7935000	7143000	8823000	7623000	8343000	7743000	
500	7956000	7260000	8820000	7620000	8340000	7740000	
501	7953000	7257000	8817000	7617000	8337000	7737000	
502	7998000	7374000	8934000	7614000	8334000	7734000	
503	8043000	7371000	9051000	7611000	8451000	7731000	
504	8064000	7368000	9168000	7608000	8448000	7728000	
505	8085000	7365000	9165000	7605000	8565000	7725000	
506	8130000	7482000	9162000	7602000	8562000	7842000	
507	8127000	7479000	9159000	7599000	8559000	7839000	
508	8148000	7596000	9156000	7596000	8556000	7836000	
509	8169000	7713000	9153000	7593000	8553000	7833000	
510	8190000	7710000	9150000	7710000	8550000	7830000	
511	8211000	7707000	9147000	7827000	8547000	7827000	
512	8256000	7704000	9264000	7944000	8544000	7824000	
513	8277000	7701000	9261000	8061000	8541000	7821000	
514	8274000	7698000	9258000	8058000	8538000	7818000	
515	8271000	7695000	9255000	8055000	8535000	7815000	
516	8316000	7692000	9372000	8052000	8532000	7932000	
517	8337000	7689000	9369000	8049000	8529000	8049000	
518	8358000	7686000	9366000	8046000	8526000	8166000	
519	8355000	7683000	9363000	8043000	8523000	8163000	
520	8376000	7680000	9360000	8040000	8640000	8160000	
521	8421000	7677000	9477000	8037000	8757000	8157000	
522	8442000	7794000	9474000	8034000	8754000	8154000	
523	8463000	7791000	9471000	8151000	8751000	8151000	
524	8460000	7788000	9468000	8148000	8748000	8148000	
525	8481000	7785000	9585000	8145000	8745000	8145000	
526	8478000	7782000	9582000	8142000	8742000	8142000	
527	8499000	7779000	9579000	8139000	8739000	8259000	
528	8520000	7776000	9696000	8136000	8736000	8256000	
529	8541000	7773000	9813000	8133000	8733000	8253000	
530	8538000	7770000	9810000	8130000	8730000	8250000	
531	8559000	7767000	9927000	8127000	8727000	8247000	
532	8556000	7764000	9924000	8124000	8724000	8244000	
533	8577000	7761000	9921000	8121000	8841000	8241000	
534	8598000	7878000	9918000	8118000	8838000	8238000	
535	8595000	7875000	9915000	8115000	8835000	8235000	
536	8640000	7872000	9912000	8232000	8952000	8232000	
537	8661000	7869000	9909000	8349000	8949000	8229000	
538	8658000	7866000	9906000	8346000	8946000	8226000	
