Feature	Gain	Cover	Frequency
mpasivos_margen_rank	0.0352319399896656	0.00292088873098515	0.00210283739017716
ctrx_quarter	0.0251361325169201	0.00133385196182853	0.000875702146046378
Visa_cconsumos	0.0229060961761509	0.00185026721518127	0.00275961399971194
mautoservicio_rank_lag1	0.0212424751790657	0.0010256669395236	0.00083537375774161
Master_status	0.0205145721581632	0.00157794250315107	0.00101397090594844
rf_006_015	0.0161391318272545	0.0023279307689307	0.000725910989485813
mpayroll_sobre_edad_rank_lag1	0.0160302414375128	0.00201626860925248	0.000576119832925248
rf_012_013	0.0155894648925718	0.00156419052478718	0.000691343799510298
mpayroll_sobre_edad_rank_lag2	0.0154455897682521	0.00102120867085709	0.000610687022900763
Visa_mconsumototal_rank_delta2	0.0146430180571254	0.00218752304700543	0.00433818234192712
rf_001_017	0.0128339606215548	0.00100729136102606	0.00176868788708051
rf_016_015	0.012419354135905	0.0010428557046137	0.00144606078064237
rf_017_021	0.0123478877624088	0.00201952477374002	0.000662537807864036
vm_status01_tend6	0.0106970830615259	0.00100256571622963	0.000541552642949734
mprestamos_personales_rank	0.00916897580570049	0.00321549379610588	0.000593403427913006
mpayroll_rank_lag1	0.00865521727274997	0.00110836702423841	0.000345671899755149
mcaja_ahorro_rank_lag1	0.00844766958253526	0.00227863706457872	0.00108310528589947
Master_Fvencimiento_lag2	0.00797320614725895	0.00235294501109377	0.00409621201209852
rf_009_021	0.00774478944087904	0.000889243286522133	0.000944836525997408
cdescubierto_preacordado	0.00729377146200417	0.00208515321642719	0.000731672187815066
mtarjeta_visa_consumo_rank	0.00656495089165624	0.00107054437173781	0.00120985164914302
vm_status02	0.0065506640358913	0.00154938327081605	0.00119256805415526
mcaja_ahorro_rank_tend6	0.00654556416210179	0.0027867962569797	0.00147486677228864
vm_msaldopesos_rank	0.00595559456248316	0.00136073130646728	0.00135964280570359
vm_mpagospesos_rank	0.00593504738710738	0.00102753321004433	0.00119832925248452
rf_017_023	0.00574645736976937	0.00128787356751784	0.00078928417110759
Visa_mfinanciacion_limite_rank_delta2	0.00566818863354256	0.00241459355265425	0.00385424168226991
cproductos_delta1	0.0056136217815787	0.00118255630799524	0.00016131355321907
mcuenta_corriente_rank	0.00485237218234125	0.00283288221762065	0.00125594123577704
vm_status04_delta2	0.00463361622199093	0.000758893706684712	0.00016131355321907
Visa_msaldototal_rank	0.00436779134273059	0.00207483157399528	0.00273080800806568
ctrx_quarter_normalizado_lag2	0.00398455482064049	0.00216403408584873	0.00212588218349417
ccomisiones_mantenimiento_tend6	0.00398141375496068	0.00336154511350232	0.000506985452974219
mcuentas_saldo_rank_tend6	0.00387549792191189	0.00274652052405452	0.00241394209995679
mcuenta_corriente_rank_lag1	0.00383114285457302	0.00259435101324701	0.00149791156560565
rf_019_024	0.00381513732946088	0.000644103920386593	0.000743194584473571
mprestamos_personales_rank_delta2	0.00381019997365824	0.00385417918206472	0.00076623937779058
mautoservicio_rank	0.00375386775999675	0.00157186123589139	0.000869940947717125
Master_mpagominimo_rank_delta1	0.00368679917637376	0.00117723198701915	0.00190119544865332
vmr_mpagominimo_delta1	0.00358683787220608	0.00156081628156396	0.00158432954054443
mactivos_margen_rank_lag1	0.00346345396494475	0.00236409864670356	0.00233904652167651
rf_006_022	0.0033879480107924	0.00114030214567831	0.000610687022900763
vm_msaldopesos_rank_lag2	0.00325457567910927	0.00118123493048906	0.00157856834221518
mcaja_ahorro_rank	0.00318415699278027	0.00133861108173414	0.000720149791156561
rf_012_019	0.00315624613513656	0.00141266317329088	0.0025579720581881
mrentabilidad_annual_rank_lag2	0.00308186070935414	0.00316727469319738	0.0048739737865476
rf_019_021	0.00305528988361365	0.00302449974215849	0.00674636324355466
rf_015_023	0.00297711547389992	0.00142779798425833	0.00356042056747804
rf_006_021	0.00290578432172302	0.00191146717435064	0.00433242114359787
vm_status06_delta2	0.00288624415206774	0.000592889286314966	0.000224686734840847
mcomisiones_mantenimiento_rank_delta2	0.00288526322384532	0.00229857822163677	0.00099668731096068
mcuenta_corriente_rank_lag2	0.0028032447310425	0.0022274085732454	0.00131931441739882
mcomisiones_otras_rank_delta2	0.00274892795445614	0.00283037161097748	0.00614143741898315
mrentabilidad_annual_rank_delta2	0.00270164482058862	0.00318162094102554	0.00629122857554371
ctrx_quarter_normalizado_delta2	0.00265523675714518	0.00198436728147952	0.002327524125018
mcomisiones_rank_delta2	0.00264135516241882	0.00314026495225698	0.00661961688031111
vm_cconsumos_lag1	0.00263332583077093	0.000875658497878873	0.000524269047961976
vm_Finiciomora	0.00263075928705591	0.00472909615716393	0.000512746651303471
mprestamos_personales_rank_lag1	0.00261488225126646	0.0025537889234599	0.000662537807864036
mpasivos_margen_rank_lag2	0.00250961043998616	0.00281288929492983	0.00538095923952182
mcuentas_saldo_rank	0.00248947442827086	0.00319480230283736	0.00118104565749676
mcomisiones_rank_lag2	0.00246562992701305	0.00187147970963382	0.00396946564885496
mrentabilidad_annual_rank	0.00243043181709289	0.00271512381828845	0.00292092755293101
mcuentas_saldo_rank_lag2	0.00242270219035477	0.00313249264778014	0.00246579288492006
vm_status05_delta2	0.00242140361531024	0.000575468080260466	0.000230447933170099
cdescubierto_preacordado_delta1	0.00239905695245879	0.00106680806109642	0.000120985164914302
mcuenta_corriente_rank_delta1	0.00236855628135633	0.0022104081288727	0.0013826875990206
Master_fechaalta	0.00229839414922866	0.00328199476844336	0.00444188391185367
ctrx_quarter_normalizado_tend6	0.0022901219774265	0.00226171766660441	0.00152671755725191
mrentabilidad_rank_tend6	0.00228206655158095	0.00299500681708706	0.00166498631715397
mprestamos_personales_rank_tend6	0.00226598039931939	0.00300230513419302	0.000599164626242258
mcuentas_saldo_rank_delta2	0.00226239023574679	0.00265309688322562	0.00325507705602765
mcomisiones_otras_rank_tend6	0.00226200411739747	0.00187368216475633	0.00258101685150511
rf_005_013	0.00225318135568689	0.000634044291695956	0.000483940659657209
Visa_mpagominimo_rank	0.00223974094013798	0.00212710490816985	0.00317442027941812
mcuentas_saldo_rank_delta1	0.00223058862319269	0.00252979026991894	0.00160737433386144
mpayroll_sobre_edad_rank_delta2	0.0022005212409926	0.00103453059627176	0.000351433098084402
vm_cconsumos_tend6	0.00220014151038733	0.00148497262127655	0.00106582169091171
mcomisiones_otras_rank_lag2	0.00219699110336195	0.00253398787871457	0.0044015555235489
rf_007_023	0.00214259061891902	0.00116939674084214	0.00304191271784531
rf_013_026	0.00211707686224843	0.00116975238401255	0.000639493014547026
ccomisiones_otras_tend6	0.00211575615841138	0.00186294660963403	0.00202218061356762
mprestamos_personales_rank_delta1	0.00211381967194187	0.00336378407003257	0.000558836237937491
rf_017_027	0.00211250027529235	0.000913822644276925	0.000691343799510298
internet_tend6	0.00211113134419201	0.00228719602084842	0.000455134668010946
Visa_mpagospesos_rank_delta1	0.00209621220630013	0.00228374118251694	0.00470113783667003
mactivos_margen_rank_delta2	0.00208706755797154	0.0032815358329257	0.00558836237937491
mcaja_ahorro_rank_lag2	0.00208706243512006	0.00224879120407767	0.00121561284747227
chomebanking_transacciones_delta1	0.00206360186547443	0.00321213845397524	0.00318018147774737
mactivos_margen_rank_lag2	0.00205755853014838	0.00238605515930473	0.00349128618752701
rf_017_026	0.00205689355818163	0.00139927097934803	0.00176868788708051
Master_msaldopesos_rank_tend6	0.00205220979083871	0.00112699163524932	0.00149791156560565
mrentabilidad_annual_rank_lag1	0.00201670544850693	0.00285915513450805	0.00327236065101541
Master_fechaalta_lag2	0.00197586615179038	0.00214647467882796	0.00347400259253925
mrentabilidad_annual_rank_delta1	0.00196951576539982	0.00222755840156919	0.00409045081376926
rf_003_026	0.00195183503537306	0.000966175378968235	0.000460895866340199
mactivos_margen_rank	0.00194816151597727	0.00341993207509368	0.00175716549042201
Visa_cconsumos_tend6	0.0019396282019922	0.00273630432423459	0.00470689903499928
ccaja_ahorro_tend6	0.00189724953056153	0.0027769669455352	0.000282298718133372
