Feature	Gain	Cover	Frequency
Master_status_tend6	0.0485508817778841	0.00201029783602509	0.00074821005133872
rf_012_022	0.0358441573071001	0.00143846072993526	0.00277988811382002
rf_003_015	0.0341769990031148	0.00279670753466792	0.000598568041070976
rf_011_015	0.0275546020202279	0.00110337726881762	0.00150217556461082
mpasivos_margen_rank	0.0189900856584626	0.00283492254974612	0.00229642931141653
mcuentas_saldo_rank	0.0189518468161554	0.00204641734992478	0.000886341137739715
rf_006_021	0.0119960094526252	0.00246011825102137	0.00407486704882934
rf_015_023	0.0115702879107546	0.00152263804641388	0.00348205446969174
mpayroll_sobre_edad_rank	0.0107297607435468	0.00155022233034352	0.000333816792135737
mprestamos_personales_rank_lag1	0.0104463841223994	0.00258476007778994	0.000753965513272095
rf_015_014	0.00957319537205606	0.000986081241087142	0.000869074751939591
rf_018_026	0.00941045646541258	0.00130179045547434	0.00295830743375463
rf_006_015	0.00793116800997447	0.00230001166997217	0.00161152934134494
ctrx_quarter_normalizado_lag1	0.00790823712184938	0.00109728871216559	0.000920873909339964
mcuentas_saldo_rank_lag2	0.00779060779861556	0.00280457313315582	0.00272233349448627
mextraccion_autoservicio_rank_lag1	0.00732811332988068	0.00117401294541734	0.000730943665538596
ctrx_quarter_normalizado_lag2	0.00642565700946651	0.001740202269307	0.00159426295554481
rf_020_027	0.00637407779151306	0.0014431459500168	0.00116835877247508
ctrx_quarter_delta2	0.00615238396496581	0.00268934471854688	0.00279139903768676
vm_status01_tend6	0.00605418310150524	0.00102213429552025	0.000558279807537353
rf_003_026	0.00586591414841554	0.000632937612121479	0.00037410502566936
mprestamos_personales_rank_delta2	0.00574526408637505	0.00456552120080147	0.000978428528673711
mpayroll_sobre_edad_rank_lag2	0.00565269154674404	0.000813670194808304	0.000460436954669982
mtarjeta_visa_consumo_rank	0.00563067633182087	0.00130345666084042	0.000915118447406589
vm_mpagominimo_rank	0.00529825754529702	0.00133680706564548	0.00157699656974469
ctarjeta_debito_transacciones	0.00519311809489287	0.000581678965755979	0.000166908396067868
rf_002_015	0.00517482910517835	0.000937544808404877	0.00111080415314133
rf_019_024	0.00509120286217346	0.000738865598314924	0.000575546193337477
mautoservicio_rank_lag2	0.00495642501386335	0.00177073155326097	0.0018705251283468
mrentabilidad_rank_tend6	0.00486183509456948	0.00369968917892312	0.00176692681354606
mprestamos_personales_rank_delta1	0.00479277811020457	0.00384427237143629	0.000621589888804475
mcuenta_corriente_rank	0.00479251207440446	0.00250072013385053	0.00132951170660957
Visa_mconsumospesos_rank_delta2	0.00470168464803001	0.00258952901506154	0.00463314685636669
