Feature	Gain	Cover	Frequency
rf_013_015	0.0695649161051194	0.00309258546190001	0.000247914348475327
vm_status05_delta2	0.0240395303689227	0.00146058601133736	0.000276741598298039
Visa_status	0.0216431374016373	0.00184916378670366	0.00105507734351127
vm_status01	0.019062849692142	0.00194471839126911	0.000991657393901307
Visa_mconsumospesos_rank	0.0162387898210709	0.0020062412293298	0.00326324467993105
rf_018_026	0.0159479678113678	0.001418880638787	0.00231194543578154
rf_009_023	0.0141441734220396	0.00153149401019644	0.00078986664514232
rf_012_022	0.0135176605053224	0.00122121049185034	0.00250797073457598
vm_fechaalta_lag2	0.0125420647013935	0.00208170980608365	0.00266363788361863
cdescubierto_preacordado_delta1	0.012338179367465	0.00114222304945864	0.000155667149042647
ctrx_quarter_normalizado_lag2	0.0111795070864625	0.00202524225060663	0.00224852548617157
mpasivos_margen_rank	0.00970392151143522	0.00218175310520495	0.00201790748758987
vm_msaldototal_rank	0.00936243813602544	0.00118261213288468	0.0013029916919866
mautoservicio_rank	0.00926361834353496	0.00116905951365322	0.00074374304542598
mcuentas_saldo_rank_lag2	0.00907401500855484	0.00251270818394902	0.00211015468702255
vmr_msaldototal	0.00895935106053881	0.00118495781367889	0.00159126419021373
rf_002_020	0.00855638597960503	0.000654074025677356	0.000196025298794444
mextraccion_autoservicio_rank	0.00780925205149571	0.000678835517545743	0.000576544996454248
mcuenta_corriente_rank	0.00686085397003138	0.00295625665620443	0.00140676979134837
Master_msaldopesos_rank_delta2	0.00650310067955912	0.00136450994123807	0.00178728948900817
rf_015_023	0.00623186356249792	0.0015330684222429	0.0035284553783
rf_011_028	0.00571841779100455	0.000635640360809051	0.000397816047553431
mcomisiones_mantenimiento_rank_delta2	0.00561895159141387	0.00308182988088205	0.00132028804188023
mprestamos_personales_rank_lag2	0.00541806958121301	0.00207201207331724	0.000876348394610457
mcaja_ahorro_rank_delta2	0.00530637400568284	0.00282597235699913	0.00184494398865359
mpayroll_rank	0.00522579495687058	0.00189904875723599	0.000340161547908006
ccomisiones_mantenimiento_tend6	0.00522504701234386	0.00291198730325448	0.000426643297376144
mcuentas_saldo_rank_tend6	0.005119760022509	0.003488045146236	0.00184494398865359
mcaja_ahorro_rank	0.0045342606081731	0.00175235070703731	0.000668792195886928
mprestamos_personales_rank_delta2	0.00450268535012168	0.00399254557619073	0.000876348394610457
mpasivos_margen_rank_lag1	0.0044973661333141	0.00179320935055637	0.00216204373670343
rf_017_021	0.00447435626265543	0.000904901411572496	0.000887879294539542
rf_006_022	0.00443643491512558	0.000914500155708533	0.000536186846702451
matm_rank	0.00420850341939331	0.000676416204684123	0.000518890496808823
vm_mpagospesos_rank_lag1	0.00418453867758291	0.000624044568747772	0.00078986664514232
Master_status	0.00414273237926875	0.00235041682786927	0.00137217709156111
mpayroll_rank_lag2	0.00413661427749478	0.00114312918226652	0.000599606796312418
ccomisiones_otras	0.00409464669647177	0.0017750479044216	0.00083599024485866
rf_007_016	0.00408793137090432	0.000712729690914107	0.00122804084244755
vm_mpagominimo_rank_lag2	0.00402575661718522	0.00138340773454275	0.0019141293882281
ctrx_quarter_tend6	0.00398747683200046	0.00141628944711242	0.00165468413982369
mrentabilidad_rank_delta1	0.00364281176297715	0.00190363103526145	0.00378213517673987
mprestamos_personales_rank_tend6	0.00359228086801272	0.00287914514904273	0.000593841346347876
Master_status_tend6	0.00357680122662931	0.000924692116237902	0.00103778099361765
rf_020_027	0.00344551864036032	0.00170613769537257	0.00155667149042647
