Feature	Gain	Cover	Frequency
rf_017_015	0.0793692161256331	0.00354501414873564	0.000669289975651692
mcuenta_corriente_rank	0.0288140028488642	0.00340102134581008	0.00120587590440693
rf_018_026	0.0232005327297814	0.00213864673673593	0.00176554079783981
mcuentas_saldo_rank	0.0231311785395578	0.00326487170075503	0.00106163237517165
Visa_status	0.0187456727065894	0.000881921224358007	0.000594283340449348
rf_012_013	0.0181310285215326	0.00209907965247537	0.000265408093792912
rf_001_025	0.0179618022636555	0.00140555312423714	0.00273485731430088
rf_020_027	0.0163614577580771	0.00197066570171416	0.00157513933924924
cdescubierto_preacordado_tend6	0.012806270163355	0.00186985263707698	0.000248098870284679
Master_status	0.0117995735534937	0.00212961758705747	0.00141358658650573
mtransferencias_recibidas_rank	0.0112261926767767	0.00147275207653394	0.00140204710416691
Visa_mpagominimo_rank	0.0100801079012599	0.00213570114063654	0.00311566023148202
rf_003_026	0.00890701960711346	0.000902349561098642	0.000473118775891714
mautoservicio_rank_lag1	0.00798683819862589	0.000971725689690589	0.000732757128515215
mprestamos_personales_rank	0.00748619341683452	0.00273713706454558	0.000484658258230536
mprestamos_personales_rank_delta2	0.00671349401663674	0.00301863935020831	0.000582743858110525
vm_msaldopesos_rank_lag2	0.00655648601960547	0.00123029901957008	0.00156936959807983
cproductos_tend6	0.00627715272126876	0.00200290601084153	0.000375033176011724
rf_011_015	0.00610801214892568	0.000942142118986945	0.00153475115106336
rf_006_015	0.00596713977443167	0.00167582649185275	0.0013443496924728
vm_status01_delta2	0.00591868131574379	0.00118895836548719	0.000623132046296403
rf_017_021	0.0058189757853685	0.00153653355032975	0.000969316516461071
ccomisiones_otras	0.00566879261311354	0.0014124769504084	0.000738526869684626
mcaja_ahorro_rank_lag2	0.00526348180702631	0.00131751886227123	0.000946237551783427
rf_010_026	0.00511803672216937	0.000734391223352128	0.000461579293552891
mcomisiones_mantenimiento_rank_tend6	0.0051037557436067	0.00208714120129758	0.00118279693972928
