Feature	Gain	Cover	Frequency
rf_017_015	0.0802360220642584	0.00393093020156371	0.000834342926372094
rf_002_015	0.0238928618425851	0.000742975830772034	0.00105150067433195
rf_019_016	0.0224423718411796	0.00172164697970213	0.00115436487073399
cdescubierto_preacordado	0.0183869634743445	0.00171557657594806	0.000937207122774133
mcuenta_corriente_rank_lag1	0.0182996302284042	0.00277038549516348	0.000897204379728896
rf_006_015	0.0177719774745477	0.00195469810646921	0.00177155004914623
Visa_mfinanciacion_limite_rank	0.0166251197402554	0.00174930845772706	0.00280019201316662
rf_001_017	0.0137632671348237	0.00152790295977194	0.00253731684458363
vm_status02	0.0137063925721537	0.001665379203846	0.000914348412462569
mprestamos_personales_rank	0.0119352517262977	0.00273669517068701	0.000554323725055432
mpayroll_rank_lag1	0.00960847124143538	0.00152137723252929	0.000502891626854413
rf_001_025	0.00937945842484885	0.00156177024974966	0.00244588200333737
Master_status_tend6	0.00887243357602928	0.000640769795694601	0.000794340183326857
rf_008_021	0.00879091552238328	0.00100728349574484	0.000600041145678561
rf_012_022	0.00857029532984267	0.00086286123790917	0.00192584634374929
mcuentas_saldo_rank	0.00824743316833112	0.00354354989121978	0.00110293277253297
rf_004_025	0.00772224139081512	0.00201401632449857	0.00258303426520676
rf_010_026	0.0072496832534076	0.000738980621164678	0.000474318238964958
vm_msaldopesos_rank_lag1	0.00715608757278915	0.0011813153185395	0.00120579696893501
rf_011_028	0.00678558926396025	0.000617414355998529	0.000360024687407137
mpayroll_rank	0.00653130079796361	0.00143767464532164	0.000354310009829245
rf_003_026	0.00647279772501461	0.00099763130815048	0.00054289436989965
ctrx_quarter	0.00617283052387407	0.00100388988504631	0.000525750337165977
vm_fultimo_cierre_delta2	0.00614208572004662	0.00131263560894937	0.00102864196402039
mprestamos_personales_rank_delta1	0.00582940548469397	0.00353206514965844	0.00076005211785951
vm_status04	0.00537519115417672	0.000707288556143788	0.00059432646810067
ctrx_quarter_normalizado_lag2	0.00522202904551651	0.00286275842304783	0.00262303700825199
Visa_mpagospesos_rank_lag1	0.00500773971176424	0.00207885956887824	0.00353167074313667
Visa_msaldototal_rank	0.00475125769667171	0.00155859340738783	0.00201156650741765
mcuentas_saldo_rank_delta2	0.00454306580563125	0.00285730187328613	0.00341737719157885
rf_007_023	0.00447778932655023	0.00168892190017117	0.00226301232084486
mtransferencias_recibidas_rank	0.00446175658017773	0.00180258072979729	0.00140009600658331
rf_014_022	0.0043659428051406	0.00139515385231405	0.0028744828216792
rf_006_022	0.00427119320978499	0.0011850948072532	0.000582897112944888
Visa_msaldopesos_rank_lag1	0.00407204982481948	0.00105783930285447	0.0017258326285231
mprestamos_personales_rank_lag1	0.00406114557025828	0.00265559835989692	0.000742908085125837
