envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
121	1197000	1317000	1197000	1317000	1077000	1077000	
122	1194000	1314000	1194000	1314000	1074000	1074000	
123	1191000	1311000	1191000	1311000	1071000	1071000	
124	1212000	1308000	1188000	1428000	1068000	1068000	
125	1209000	1305000	1185000	1425000	1065000	1065000	
126	1254000	1422000	1182000	1422000	1062000	1182000	
127	1251000	1419000	1179000	1419000	1059000	1179000	
128	1248000	1416000	1176000	1416000	1056000	1176000	
129	1245000	1413000	1173000	1413000	1053000	1173000	
130	1266000	1410000	1170000	1410000	1050000	1290000	
131	1311000	1407000	1167000	1407000	1167000	1407000	
132	1308000	1404000	1164000	1404000	1164000	1404000	
133	1305000	1401000	1161000	1401000	1161000	1401000	
134	1302000	1398000	1158000	1398000	1158000	1398000	
135	1299000	1395000	1155000	1395000	1155000	1395000	
136	1296000	1392000	1152000	1392000	1152000	1392000	
137	1293000	1389000	1149000	1389000	1149000	1389000	
138	1338000	1386000	1266000	1506000	1146000	1386000	
139	1383000	1383000	1263000	1503000	1263000	1503000	
140	1380000	1380000	1260000	1500000	1260000	1500000	
141	1377000	1377000	1257000	1497000	1257000	1497000	
142	1398000	1374000	1254000	1494000	1254000	1614000	
143	1419000	1491000	1251000	1491000	1251000	1611000	
144	1440000	1488000	1368000	1488000	1248000	1608000	
145	1437000	1485000	1365000	1485000	1245000	1605000	
146	1458000	1482000	1362000	1482000	1362000	1602000	
147	1479000	1479000	1359000	1599000	1359000	1599000	
148	1524000	1476000	1356000	1716000	1356000	1716000	
149	1545000	1593000	1353000	1713000	1353000	1713000	
150	1542000	1590000	1350000	1710000	1350000	1710000	
151	1539000	1587000	1347000	1707000	1347000	1707000	
152	1608000	1704000	1344000	1824000	1464000	1704000	
153	1629000	1701000	1341000	1821000	1581000	1701000	
154	1626000	1698000	1338000	1818000	1578000	1698000	
155	1623000	1695000	1335000	1815000	1575000	1695000	
156	1644000	1692000	1452000	1812000	1572000	1692000	
157	1641000	1689000	1449000	1809000	1569000	1689000	
158	1686000	1686000	1566000	1806000	1686000	1686000	
159	1707000	1683000	1563000	1803000	1683000	1803000	
160	1728000	1680000	1680000	1800000	1680000	1800000	
161	1773000	1677000	1797000	1797000	1797000	1797000	
162	1770000	1674000	1794000	1794000	1794000	1794000	
163	1767000	1671000	1791000	1791000	1791000	1791000	
164	1764000	1668000	1788000	1788000	1788000	1788000	
165	1785000	1785000	1785000	1785000	1785000	1785000	
166	1806000	1782000	1782000	1782000	1902000	1782000	
167	1803000	1779000	1779000	1779000	1899000	1779000	
168	1824000	1776000	1776000	1776000	2016000	1776000	
169	1821000	1773000	1773000	1773000	2013000	1773000	
170	1818000	1770000	1770000	1770000	2010000	1770000	
171	1815000	1767000	1767000	1767000	2007000	1767000	
172	1812000	1764000	1764000	1764000	2004000	1764000	
173	1809000	1761000	1761000	1761000	2001000	1761000	
174	1806000	1758000	1758000	1758000	1998000	1758000	
175	1803000	1755000	1755000	1755000	1995000	1755000	
176	1824000	1752000	1752000	1752000	1992000	1872000	
177	1869000	1749000	1869000	1869000	1989000	1869000	
178	1938000	1866000	1986000	1986000	1986000	1866000	
179	1935000	1863000	1983000	1983000	1983000	1863000	
180	1956000	1860000	1980000	1980000	2100000	1860000	
181	2001000	1857000	1977000	2097000	2217000	1857000	
182	1998000	1854000	1974000	2094000	2214000	1854000	
183	2019000	1971000	1971000	2091000	2211000	1851000	
184	2040000	1968000	2088000	2088000	2208000	1848000	
185	2085000	1965000	2205000	2085000	2205000	1965000	
186	2082000	1962000	2202000	2082000	2202000	1962000	
187	2079000	1959000	2199000	2079000	2199000	1959000	
188	2100000	1956000	2316000	2076000	2196000	1956000	
189	2121000	1953000	2433000	2073000	2193000	1953000	
190	2142000	2070000	2430000	2070000	2190000	1950000	
191	2163000	2067000	2427000	2187000	2187000	1947000	
192	2160000	2064000	2424000	2184000	2184000	1944000	
193	2229000	2181000	2421000	2301000	2301000	1941000	
194	2226000	2178000	2418000	2298000	2298000	1938000	
195	2247000	2175000	2535000	2295000	2295000	1935000	
196	2268000	2172000	2532000	2412000	2292000	1932000	
197	2289000	2289000	2529000	2409000	2289000	1929000	
198	2310000	2286000	2526000	2406000	2406000	1926000	
199	2331000	2283000	2523000	2523000	2403000	1923000	
200	2328000	2280000	2520000	2520000	2400000	1920000	
201	2325000	2277000	2517000	2517000	2397000	1917000	
202	2322000	2274000	2514000	2514000	2394000	1914000	
203	2343000	2391000	2511000	2511000	2391000	1911000	
204	2340000	2388000	2508000	2508000	2388000	1908000	
205	2385000	2385000	2625000	2505000	2505000	1905000	
206	2382000	2382000	2622000	2502000	2502000	1902000	
207	2451000	2379000	2619000	2619000	2619000	2019000	
208	2496000	2376000	2616000	2736000	2616000	2136000	
209	2493000	2373000	2613000	2733000	2613000	2133000	
210	2538000	2370000	2730000	2730000	2730000	2130000	
211	2583000	2487000	2727000	2727000	2727000	2247000	
212	2628000	2604000	2844000	2724000	2724000	2244000	
213	2625000	2601000	2841000	2721000	2721000	2241000	
214	2646000	2598000	2838000	2838000	2718000	2238000	
215	2643000	2595000	2835000	2835000	2715000	2235000	
216	2664000	2712000	2832000	2832000	2712000	2232000	
217	2661000	2709000	2829000	2829000	2709000	2229000	
218	2658000	2706000	2826000	2826000	2706000	2226000	
219	2703000	2823000	2823000	2823000	2703000	2343000	
220	2724000	2820000	2820000	2820000	2820000	2340000	
221	2721000	2817000	2817000	2817000	2817000	2337000	
222	2718000	2814000	2814000	2814000	2814000	2334000	
223	2739000	2931000	2811000	2811000	2811000	2331000	
224	2736000	2928000	2808000	2808000	2808000	2328000	
225	2757000	2925000	2805000	2805000	2925000	2325000	
226	2754000	2922000	2802000	2802000	2922000	2322000	
227	2775000	2919000	2799000	2919000	2919000	2319000	
228	2772000	2916000	2796000	2916000	2916000	2316000	
229	2793000	2913000	2793000	2913000	2913000	2433000	
230	2790000	2910000	2790000	2910000	2910000	2430000	
231	2811000	2907000	2907000	2907000	2907000	2427000	
232	2808000	2904000	2904000	2904000	2904000	2424000	
233	2805000	2901000	2901000	2901000	2901000	2421000	
234	2802000	2898000	2898000	2898000	2898000	2418000	
235	2847000	2895000	2895000	3015000	2895000	2535000	
236	2844000	2892000	2892000	3012000	2892000	2532000	
237	2841000	2889000	2889000	3009000	2889000	2529000	
238	2838000	2886000	2886000	3006000	2886000	2526000	
239	2883000	2883000	2883000	3123000	2883000	2643000	
240	2880000	2880000	2880000	3120000	2880000	2640000	
241	2901000	2877000	2877000	3117000	2877000	2757000	
242	2898000	2874000	2874000	3114000	2874000	2754000	
243	2943000	2991000	2871000	3111000	2871000	2871000	
244	2964000	2988000	2868000	3108000	2868000	2988000	
245	2961000	2985000	2865000	3105000	2865000	2985000	
246	2958000	2982000	2862000	3102000	2862000	2982000	
247	2955000	2979000	2859000	3099000	2859000	2979000	
248	3e+06	2976000	2976000	3096000	2976000	2976000	
249	3045000	3093000	3093000	3093000	2973000	2973000	
250	3042000	3090000	3090000	3090000	2970000	2970000	
251	3063000	3087000	3087000	3207000	2967000	2967000	
252	3084000	3084000	3084000	3324000	2964000	2964000	
253	3105000	3081000	3081000	3321000	3081000	2961000	
254	3150000	3198000	3198000	3318000	3078000	2958000	
255	3147000	3195000	3195000	3315000	3075000	2955000	
256	3144000	3192000	3192000	3312000	3072000	2952000	
257	3165000	3309000	3189000	3309000	3069000	2949000	
258	3210000	3426000	3306000	3306000	3066000	2946000	
259	3207000	3423000	3303000	3303000	3063000	2943000	
260	3228000	3420000	3420000	3300000	3060000	2940000	
261	3225000	3417000	3417000	3297000	3057000	2937000	
262	3294000	3534000	3534000	3414000	3054000	2934000	
263	3363000	3531000	3651000	3411000	3171000	3051000	
264	3384000	3528000	3648000	3408000	3168000	3168000	
265	3405000	3525000	3645000	3525000	3165000	3165000	
266	3402000	3522000	3642000	3522000	3162000	3162000	
267	3399000	3519000	3639000	3519000	3159000	3159000	
268	3420000	3636000	3636000	3516000	3156000	3156000	
269	3417000	3633000	3633000	3513000	3153000	3153000	
270	3414000	3630000	3630000	3510000	3150000	3150000	
271	3435000	3627000	3627000	3507000	3147000	3267000	
272	3432000	3624000	3624000	3504000	3144000	3264000	
273	3429000	3621000	3621000	3501000	3141000	3261000	
274	3498000	3738000	3738000	3618000	3138000	3258000	
275	3495000	3735000	3735000	3615000	3135000	3255000	
276	3516000	3852000	3732000	3612000	3132000	3252000	
277	3561000	3849000	3729000	3609000	3249000	3369000	
278	3582000	3846000	3726000	3606000	3366000	3366000	
279	3603000	3843000	3723000	3603000	3363000	3483000	
280	3600000	3840000	3720000	3600000	3360000	3480000	
281	3597000	3837000	3717000	3597000	3357000	3477000	
282	3666000	3834000	3834000	3594000	3474000	3594000	
283	3663000	3831000	3831000	3591000	3471000	3591000	
284	3708000	3828000	3828000	3588000	3588000	3708000	
285	3729000	3825000	3825000	3705000	3585000	3705000	
286	3774000	3822000	3942000	3702000	3582000	3822000	
287	3819000	3819000	3939000	3819000	3699000	3819000	
288	3840000	3816000	3936000	3936000	3696000	3816000	
289	3837000	3813000	3933000	3933000	3693000	3813000	
290	3882000	3810000	4050000	3930000	3690000	3930000	
291	3927000	3807000	4047000	4047000	3687000	4047000	
292	3948000	3924000	4044000	4044000	3684000	4044000	
293	3969000	4041000	4041000	4041000	3681000	4041000	
294	3966000	4038000	4038000	4038000	3678000	4038000	
295	4011000	4155000	4035000	4155000	3675000	4035000	
296	4056000	4152000	4032000	4272000	3672000	4152000	
297	4077000	4149000	4029000	4269000	3789000	4149000	
298	4074000	4146000	4026000	4266000	3786000	4146000	
299	4071000	4143000	4023000	4263000	3783000	4143000	
300	4068000	4140000	4020000	4260000	3780000	4140000	
301	4065000	4137000	4017000	4257000	3777000	4137000	
302	4086000	4254000	4014000	4254000	3774000	4134000	
303	4083000	4251000	4011000	4251000	3771000	4131000	
304	4080000	4248000	4008000	4248000	3768000	4128000	
305	4077000	4245000	4005000	4245000	3765000	4125000	
306	4074000	4242000	4002000	4242000	3762000	4122000	
307	4071000	4239000	3999000	4239000	3759000	4119000	
308	4068000	4236000	3996000	4236000	3756000	4116000	
309	4089000	4353000	3993000	4233000	3753000	4113000	
310	4086000	4350000	3990000	4230000	3750000	4110000	
311	4107000	4347000	3987000	4347000	3747000	4107000	
312	4128000	4344000	4104000	4344000	3744000	4104000	
313	4149000	4461000	4101000	4341000	3741000	4101000	
314	4146000	4458000	4098000	4338000	3738000	4098000	
315	4143000	4455000	4095000	4335000	3735000	4095000	
316	4164000	4452000	4092000	4452000	3732000	4092000	
317	4161000	4449000	4089000	4449000	3729000	4089000	
318	4182000	4446000	4086000	4446000	3726000	4206000	
319	4179000	4443000	4083000	4443000	3723000	4203000	
320	4200000	4440000	4080000	4440000	3840000	4200000	
321	4197000	4437000	4077000	4437000	3837000	4197000	
322	4194000	4434000	4074000	4434000	3834000	4194000	
323	4191000	4431000	4071000	4431000	3831000	4191000	
324	4212000	4428000	4068000	4428000	3828000	4308000	
325	4233000	4425000	4065000	4425000	3825000	4425000	
326	4230000	4422000	4062000	4422000	3822000	4422000	
327	4251000	4419000	4059000	4539000	3819000	4419000	
328	4248000	4416000	4056000	4536000	3816000	4416000	
329	4269000	4413000	4053000	4653000	3813000	4413000	
330	4290000	4410000	4050000	4650000	3810000	4530000	
331	4287000	4407000	4047000	4647000	3807000	4527000	
332	4380000	4524000	4164000	4764000	3804000	4644000	
333	4377000	4521000	4161000	4761000	3801000	4641000	
334	4374000	4518000	4158000	4758000	3798000	4638000	
335	4419000	4635000	4155000	4755000	3915000	4635000	
336	4416000	4632000	4152000	4752000	3912000	4632000	
337	4437000	4749000	4149000	4749000	3909000	4629000	
338	4458000	4746000	4146000	4866000	3906000	4626000	
339	4455000	4743000	4143000	4863000	3903000	4623000	
340	4452000	4740000	4140000	4860000	3900000	4620000	
341	4449000	4737000	4137000	4857000	3897000	4617000	
342	4470000	4734000	4134000	4854000	3894000	4734000	
343	4467000	4731000	4131000	4851000	3891000	4731000	
344	4464000	4728000	4128000	4848000	3888000	4728000	
345	4485000	4725000	4245000	4845000	3885000	4725000	
346	4482000	4722000	4242000	4842000	3882000	4722000	
347	4527000	4839000	4239000	4839000	3879000	4839000	
348	4524000	4836000	4236000	4836000	3876000	4836000	
349	4545000	4833000	4233000	4833000	3993000	4833000	
350	4542000	4830000	4230000	4830000	3990000	4830000	
351	4539000	4827000	4227000	4827000	3987000	4827000	
352	4608000	4824000	4224000	4944000	4104000	4944000	
353	4605000	4821000	4221000	4941000	4101000	4941000	
354	4602000	4818000	4218000	4938000	4098000	4938000	
355	4599000	4815000	4215000	4935000	4095000	4935000	
356	4596000	4812000	4212000	4932000	4092000	4932000	
357	4641000	4809000	4209000	4929000	4209000	5049000	
358	4662000	4926000	4206000	4926000	4206000	5046000	
359	4659000	4923000	4203000	4923000	4203000	5043000	
360	4656000	4920000	4200000	4920000	4200000	5040000	
361	4653000	4917000	4197000	4917000	4197000	5037000	
362	4650000	4914000	4194000	4914000	4194000	5034000	
363	4671000	4911000	4191000	5031000	4191000	5031000	
364	4740000	5028000	4188000	5148000	4308000	5028000	
365	4737000	5025000	4185000	5145000	4305000	5025000	
366	4734000	5022000	4182000	5142000	4302000	5022000	
367	4755000	5019000	4299000	5139000	4299000	5019000	
368	4752000	5016000	4296000	5136000	4296000	5016000	
369	4773000	5133000	4293000	5133000	4293000	5013000	
370	4818000	5250000	4410000	5130000	4290000	5010000	
371	4815000	5247000	4407000	5127000	4287000	5007000	
372	4836000	5244000	4404000	5124000	4284000	5124000	
373	4857000	5241000	4401000	5241000	4281000	5121000	
374	4878000	5238000	4398000	5238000	4398000	5118000	
375	4875000	5235000	4395000	5235000	4395000	5115000	
376	4896000	5232000	4392000	5232000	4512000	5112000	
377	4917000	5229000	4389000	5229000	4509000	5229000	
378	4914000	5226000	4386000	5226000	4506000	5226000	
379	4983000	5223000	4383000	5343000	4623000	5343000	
380	5028000	5340000	4380000	5340000	4620000	5460000	
381	5121000	5457000	4377000	5457000	4737000	5577000	
382	5142000	5454000	4494000	5454000	4734000	5574000	
383	5163000	5451000	4491000	5451000	4731000	5691000	
384	5160000	5448000	4488000	5448000	4728000	5688000	
385	5205000	5445000	4605000	5445000	4845000	5685000	
386	5250000	5562000	4602000	5442000	4842000	5802000	
387	5343000	5679000	4719000	5439000	4959000	5919000	
388	5364000	5676000	4716000	5556000	4956000	5916000	
389	5409000	5673000	4833000	5553000	4953000	6033000	
390	5430000	5670000	4830000	5670000	4950000	6030000	
391	5451000	5787000	4827000	5667000	4947000	6027000	
392	5520000	5904000	4944000	5664000	4944000	6144000	
393	5541000	5901000	4941000	5661000	5061000	6141000	
394	5538000	5898000	4938000	5658000	5058000	6138000	
395	5559000	5895000	4935000	5655000	5055000	6255000	
396	5604000	6012000	4932000	5772000	5052000	6252000	
397	5649000	6129000	4929000	5769000	5049000	6369000	
398	5670000	6126000	5046000	5766000	5046000	6366000	
399	5691000	6123000	5043000	5763000	5043000	6483000	
400	5712000	6120000	5160000	5760000	5040000	6480000	
401	5733000	6237000	5157000	5757000	5037000	6477000	
402	5754000	6234000	5274000	5754000	5034000	6474000	
403	5775000	6231000	5271000	5751000	5031000	6591000	
404	5820000	6348000	5268000	5748000	5028000	6708000	
405	5865000	6345000	5265000	5745000	5145000	6825000	
406	5862000	6342000	5262000	5742000	5142000	6822000	
407	5883000	6339000	5259000	5739000	5259000	6819000	
408	5904000	6336000	5376000	5736000	5256000	6816000	
409	5901000	6333000	5373000	5733000	5253000	6813000	
410	5922000	6330000	5370000	5730000	5250000	6930000	
411	5919000	6327000	5367000	5727000	5247000	6927000	
412	5940000	6324000	5364000	5724000	5364000	6924000	
413	5961000	6321000	5361000	5721000	5481000	6921000	
414	5982000	6318000	5358000	5838000	5478000	6918000	
415	5979000	6315000	5355000	5835000	5475000	6915000	
416	5976000	6312000	5352000	5832000	5472000	6912000	
417	5973000	6309000	5349000	5829000	5469000	6909000	
418	5994000	6306000	5466000	5826000	5466000	6906000	
419	5991000	6303000	5463000	5823000	5463000	6903000	
420	5988000	6300000	5460000	5820000	5460000	6900000	
421	6033000	6417000	5577000	5817000	5457000	6897000	
422	6030000	6414000	5574000	5814000	5454000	6894000	
423	6051000	6411000	5691000	5811000	5451000	6891000	
424	6072000	6408000	5688000	5808000	5448000	7008000	
425	6069000	6405000	5685000	5805000	5445000	7005000	
426	6090000	6402000	5802000	5802000	5442000	7002000	
427	6111000	6399000	5799000	5799000	5559000	6999000	
428	6132000	6396000	5916000	5796000	5556000	6996000	
429	6153000	6393000	5913000	5913000	5553000	6993000	
430	6150000	6390000	5910000	5910000	5550000	6990000	
431	6171000	6387000	5907000	5907000	5547000	7107000	
432	6168000	6384000	5904000	5904000	5544000	7104000	
433	6165000	6381000	5901000	5901000	5541000	7101000	
434	6186000	6378000	6018000	5898000	5538000	7098000	
435	6183000	6375000	6015000	5895000	5535000	7095000	
436	6180000	6372000	6012000	5892000	5532000	7092000	
437	6177000	6369000	6009000	5889000	5529000	7089000	
438	6174000	6366000	6006000	5886000	5526000	7086000	
439	6195000	6363000	6003000	6003000	5523000	7083000	
440	6216000	6360000	6e+06	6e+06	5520000	7200000	
441	6213000	6357000	5997000	5997000	5517000	7197000	
442	6234000	6474000	5994000	5994000	5514000	7194000	
443	6255000	6591000	5991000	5991000	5511000	7191000	
444	6276000	6708000	5988000	5988000	5508000	7188000	
445	6297000	6705000	5985000	6105000	5505000	7185000	
446	6294000	6702000	5982000	6102000	5502000	7182000	
447	6291000	6699000	5979000	6099000	5499000	7179000	
448	6312000	6696000	5976000	6216000	5496000	7176000	
449	6333000	6813000	5973000	6213000	5493000	7173000	
450	6330000	6810000	5970000	6210000	5490000	7170000	
451	6327000	6807000	5967000	6207000	5487000	7167000	
452	6372000	6924000	5964000	6324000	5484000	7164000	
453	6393000	6921000	5961000	6321000	5601000	7161000	
454	6390000	6918000	5958000	6318000	5598000	7158000	
455	6387000	6915000	5955000	6315000	5595000	7155000	
456	6408000	6912000	6072000	6312000	5592000	7152000	
457	6429000	7029000	6069000	6309000	5589000	7149000	
458	6450000	7026000	6066000	6426000	5586000	7146000	
459	6495000	7023000	6183000	6423000	5703000	7143000	
460	6540000	7020000	6300000	6540000	5700000	7140000	
461	6609000	7017000	6417000	6657000	5697000	7257000	
462	6654000	7134000	6414000	6654000	5694000	7374000	
463	6651000	7131000	6411000	6651000	5691000	7371000	
464	6648000	7128000	6408000	6648000	5688000	7368000	
465	6693000	7125000	6525000	6645000	5805000	7365000	
466	6738000	7122000	6642000	6642000	5802000	7482000	
467	6735000	7119000	6639000	6639000	5799000	7479000	
468	6732000	7116000	6636000	6636000	5796000	7476000	
469	6729000	7113000	6633000	6633000	5793000	7473000	
470	6798000	7230000	6630000	6750000	5790000	7590000	
471	6819000	7227000	6627000	6747000	5907000	7587000	
472	6816000	7224000	6624000	6744000	5904000	7584000	
473	6861000	7221000	6741000	6861000	5901000	7581000	
474	6906000	7338000	6738000	6858000	6018000	7578000	
475	6903000	7335000	6735000	6855000	6015000	7575000	
476	6900000	7332000	6732000	6852000	6012000	7572000	
477	6897000	7329000	6729000	6849000	6009000	7569000	
478	6894000	7326000	6726000	6846000	6006000	7566000	
479	6915000	7323000	6843000	6843000	6003000	7563000	
480	6912000	7320000	6840000	6840000	6e+06	7560000	
481	6909000	7317000	6837000	6837000	5997000	7557000	
482	6906000	7314000	6834000	6834000	5994000	7554000	
483	6951000	7311000	6831000	6831000	6111000	7671000	
484	6948000	7308000	6828000	6828000	6108000	7668000	
485	6969000	7305000	6825000	6945000	6105000	7665000	
486	6990000	7302000	6942000	6942000	6102000	7662000	
487	7011000	7299000	6939000	7059000	6099000	7659000	
488	7080000	7416000	6936000	7056000	6216000	7776000	
489	7125000	7413000	7053000	7173000	6213000	7773000	
490	7170000	7410000	7170000	7290000	6210000	7770000	
491	7239000	7527000	7287000	7287000	6207000	7887000	
492	7236000	7524000	7284000	7284000	6204000	7884000	
493	7257000	7521000	7281000	7281000	6321000	7881000	
494	7254000	7518000	7278000	7278000	6318000	7878000	
495	7251000	7515000	7275000	7275000	6315000	7875000	
496	7272000	7512000	7272000	7392000	6312000	7872000	
497	7317000	7509000	7269000	7509000	6309000	7989000	
498	7338000	7506000	7266000	7626000	6306000	7986000	
499	7359000	7503000	7263000	7623000	6423000	7983000	
500	7380000	7500000	7380000	7620000	6420000	7980000	
501	7425000	7497000	7497000	7617000	6417000	8097000	
502	7422000	7494000	7494000	7614000	6414000	8094000	
503	7419000	7491000	7491000	7611000	6411000	8091000	
504	7440000	7488000	7488000	7608000	6528000	8088000	
505	7437000	7485000	7485000	7605000	6525000	8085000	
506	7434000	7482000	7482000	7602000	6522000	8082000	
507	7503000	7479000	7599000	7719000	6519000	8199000	
508	7548000	7596000	7716000	7716000	6516000	8196000	
509	7569000	7593000	7713000	7833000	6513000	8193000	
510	7566000	7590000	7710000	7830000	6510000	8190000	
511	7587000	7587000	7707000	7947000	6507000	8187000	
512	7584000	7584000	7704000	7944000	6504000	8184000	
513	7581000	7581000	7701000	7941000	6501000	8181000	
514	7578000	7578000	7698000	7938000	6498000	8178000	
515	7599000	7575000	7695000	8055000	6495000	8175000	
516	7596000	7572000	7692000	8052000	6492000	8172000	
517	7617000	7569000	7689000	8049000	6489000	8289000	
518	7638000	7566000	7686000	8046000	6606000	8286000	
519	7659000	7563000	7683000	8163000	6603000	8283000	
520	7656000	7560000	7680000	8160000	6600000	8280000	
521	7677000	7557000	7797000	8157000	6597000	8277000	
522	7674000	7554000	7794000	8154000	6594000	8274000	
523	7695000	7551000	7791000	8151000	6591000	8391000	
524	7692000	7548000	7788000	8148000	6588000	8388000	
525	7689000	7545000	7785000	8145000	6585000	8385000	
526	7710000	7542000	7782000	8142000	6582000	8502000	
527	7731000	7539000	7779000	8139000	6699000	8499000	
528	7728000	7536000	7776000	8136000	6696000	8496000	
529	7725000	7533000	7773000	8133000	6693000	8493000	
530	7746000	7650000	7770000	8130000	6690000	8490000	
531	7767000	7647000	7767000	8247000	6687000	8487000	
532	7764000	7644000	7764000	8244000	6684000	8484000	
533	7785000	7641000	7761000	8241000	6801000	8481000	
534	7854000	7758000	7758000	8358000	6798000	8598000	
535	7875000	7755000	7755000	8355000	6915000	8595000	
536	7872000	7752000	7752000	8352000	6912000	8592000	
537	7893000	7869000	7749000	8349000	6909000	8589000	
