envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
126	1398000	1782000	1542000	1182000	1182000	1302000	
127	1443000	1779000	1659000	1299000	1179000	1299000	
128	1440000	1776000	1656000	1296000	1176000	1296000	
129	1437000	1773000	1653000	1293000	1173000	1293000	
130	1482000	1890000	1650000	1290000	1290000	1290000	
131	1503000	1887000	1647000	1407000	1287000	1287000	
132	1500000	1884000	1644000	1404000	1284000	1284000	
133	1497000	1881000	1641000	1401000	1281000	1281000	
134	1494000	1878000	1638000	1398000	1278000	1278000	
135	1515000	1875000	1635000	1515000	1275000	1275000	
136	1512000	1872000	1632000	1512000	1272000	1272000	
137	1509000	1869000	1629000	1509000	1269000	1269000	
138	1506000	1866000	1626000	1506000	1266000	1266000	
139	1503000	1863000	1623000	1503000	1263000	1263000	
140	1500000	1860000	1620000	1500000	1260000	1260000	
141	1521000	1857000	1617000	1497000	1257000	1377000	
142	1518000	1854000	1614000	1494000	1254000	1374000	
143	1587000	1971000	1611000	1491000	1371000	1491000	
144	1584000	1968000	1608000	1488000	1368000	1488000	
145	1653000	2085000	1725000	1485000	1485000	1485000	
146	1650000	2082000	1722000	1482000	1482000	1482000	
147	1647000	2079000	1719000	1479000	1479000	1479000	
148	1668000	2076000	1716000	1476000	1596000	1476000	
149	1689000	2193000	1713000	1473000	1593000	1473000	
150	1710000	2190000	1710000	1590000	1590000	1470000	
151	1707000	2187000	1707000	1587000	1587000	1467000	
152	1728000	2304000	1704000	1584000	1584000	1464000	
153	1749000	2301000	1701000	1701000	1581000	1461000	
154	1746000	2298000	1698000	1698000	1578000	1458000	
155	1767000	2295000	1815000	1695000	1575000	1455000	
156	1812000	2412000	1812000	1692000	1572000	1572000	
157	1857000	2409000	1809000	1809000	1689000	1569000	
158	1926000	2406000	1926000	1806000	1806000	1686000	
159	1923000	2403000	1923000	1803000	1803000	1683000	
160	1920000	2400000	1920000	1800000	1800000	1680000	
161	1917000	2397000	1917000	1797000	1797000	1677000	
162	1914000	2394000	1914000	1794000	1794000	1674000	
163	1935000	2391000	1911000	1911000	1791000	1671000	
164	1932000	2388000	1908000	1908000	1788000	1668000	
165	1977000	2385000	1905000	2025000	1905000	1665000	
166	1998000	2382000	2022000	2022000	1902000	1662000	
167	2019000	2379000	2019000	2139000	1899000	1659000	
168	2016000	2376000	2016000	2136000	1896000	1656000	
169	2013000	2373000	2013000	2133000	1893000	1653000	
170	2010000	2370000	2010000	2130000	1890000	1650000	
171	2031000	2367000	2127000	2127000	1887000	1647000	
172	2052000	2364000	2124000	2124000	1884000	1764000	
173	2049000	2361000	2121000	2121000	1881000	1761000	
174	2046000	2358000	2118000	2118000	1878000	1758000	
175	2043000	2355000	2115000	2115000	1875000	1755000	
176	2088000	2352000	2112000	2232000	1872000	1872000	
177	2085000	2349000	2109000	2229000	1869000	1869000	
178	2106000	2346000	2106000	2226000	1866000	1986000	
179	2127000	2343000	2103000	2223000	1863000	2103000	
180	2148000	2460000	2100000	2220000	1860000	2100000	
181	2145000	2457000	2097000	2217000	1857000	2097000	
182	2166000	2454000	2094000	2214000	1854000	2214000	
183	2211000	2451000	2091000	2331000	1851000	2331000	
184	2232000	2448000	2088000	2328000	1848000	2448000	
185	2229000	2445000	2085000	2325000	1845000	2445000	
186	2250000	2442000	2082000	2322000	1962000	2442000	
187	2271000	2439000	2079000	2439000	1959000	2439000	
188	2268000	2436000	2076000	2436000	1956000	2436000	
189	2289000	2553000	2073000	2433000	1953000	2433000	
190	2334000	2550000	2070000	2550000	2070000	2430000	
191	2379000	2667000	2187000	2547000	2067000	2427000	
192	2400000	2664000	2304000	2544000	2064000	2424000	
193	2421000	2661000	2421000	2541000	2061000	2421000	
194	2418000	2658000	2418000	2538000	2058000	2418000	
195	2415000	2655000	2415000	2535000	2055000	2415000	
196	2436000	2652000	2532000	2532000	2052000	2412000	
197	2433000	2649000	2529000	2529000	2049000	2409000	
198	2430000	2646000	2526000	2526000	2046000	2406000	
199	2451000	2643000	2523000	2643000	2043000	2403000	
200	2448000	2640000	2520000	2640000	2040000	2400000	
201	2469000	2637000	2517000	2637000	2037000	2517000	
202	2466000	2634000	2514000	2634000	2034000	2514000	
203	2511000	2631000	2631000	2751000	2031000	2511000	
204	2508000	2628000	2628000	2748000	2028000	2508000	
205	2505000	2625000	2625000	2745000	2025000	2505000	
206	2526000	2742000	2622000	2742000	2022000	2502000	
207	2547000	2739000	2739000	2739000	2019000	2499000	
208	2592000	2856000	2736000	2736000	2136000	2496000	
209	2637000	2853000	2853000	2733000	2253000	2493000	
210	2634000	2850000	2850000	2730000	2250000	2490000	
211	2679000	2847000	2967000	2727000	2247000	2607000	
212	2676000	2844000	2964000	2724000	2244000	2604000	
213	2697000	2961000	2961000	2721000	2241000	2601000	
214	2694000	2958000	2958000	2718000	2238000	2598000	
215	2739000	2955000	2955000	2715000	2355000	2715000	
216	2736000	2952000	2952000	2712000	2352000	2712000	
217	2781000	2949000	2949000	2829000	2469000	2709000	
218	2778000	2946000	2946000	2826000	2466000	2706000	
219	2775000	2943000	2943000	2823000	2463000	2703000	
220	2772000	2940000	2940000	2820000	2460000	2700000	
221	2817000	2937000	2937000	2937000	2457000	2817000	
222	2838000	2934000	2934000	3054000	2454000	2814000	
223	2835000	2931000	2931000	3051000	2451000	2811000	
224	2832000	2928000	2928000	3048000	2448000	2808000	
225	2853000	2925000	2925000	3165000	2445000	2805000	
226	2874000	2922000	2922000	3282000	2442000	2802000	
227	2895000	2919000	3039000	3279000	2439000	2799000	
228	2892000	2916000	3036000	3276000	2436000	2796000	
229	2913000	2913000	3153000	3273000	2433000	2793000	
230	2910000	2910000	3150000	3270000	2430000	2790000	
231	2931000	2907000	3147000	3267000	2427000	2907000	
232	2928000	2904000	3144000	3264000	2424000	2904000	
233	2949000	2901000	3261000	3261000	2421000	2901000	
234	2994000	2898000	3378000	3258000	2538000	2898000	
235	2991000	2895000	3375000	3255000	2535000	2895000	
236	2988000	2892000	3372000	3252000	2532000	2892000	
237	3033000	3009000	3369000	3249000	2649000	2889000	
238	3078000	3006000	3486000	3246000	2766000	2886000	
239	3099000	3003000	3483000	3243000	2763000	3003000	
240	3120000	3e+06	3480000	3240000	2760000	3120000	
241	3141000	2997000	3477000	3237000	2757000	3237000	
242	3162000	2994000	3474000	3234000	2754000	3354000	
243	3159000	2991000	3471000	3231000	2751000	3351000	
244	3156000	2988000	3468000	3228000	2748000	3348000	
245	3201000	2985000	3465000	3225000	2865000	3465000	
246	3222000	2982000	3582000	3222000	2862000	3462000	
247	3243000	3099000	3579000	3219000	2859000	3459000	
248	3264000	3096000	3576000	3216000	2976000	3456000	
249	3261000	3093000	3573000	3213000	2973000	3453000	
250	3258000	3090000	3570000	3210000	2970000	3450000	
251	3255000	3087000	3567000	3207000	2967000	3447000	
252	3324000	3084000	3684000	3204000	3084000	3564000	
253	3321000	3081000	3681000	3201000	3081000	3561000	
254	3342000	3078000	3678000	3198000	3198000	3558000	
255	3363000	3195000	3675000	3195000	3195000	3555000	
256	3384000	3192000	3672000	3192000	3312000	3552000	
257	3381000	3189000	3669000	3189000	3309000	3549000	
258	3378000	3186000	3666000	3186000	3306000	3546000	
259	3375000	3183000	3663000	3183000	3303000	3543000	
260	3396000	3300000	3660000	3180000	3300000	3540000	
261	3441000	3297000	3657000	3297000	3297000	3657000	
262	3486000	3294000	3774000	3294000	3414000	3654000	
263	3507000	3291000	3771000	3291000	3411000	3771000	
264	3552000	3288000	3888000	3408000	3408000	3768000	
265	3573000	3285000	4005000	3405000	3405000	3765000	
266	3594000	3282000	4002000	3402000	3402000	3882000	
267	3591000	3279000	3999000	3399000	3399000	3879000	
268	3588000	3276000	3996000	3396000	3396000	3876000	
269	3633000	3273000	3993000	3513000	3513000	3873000	
270	3630000	3270000	3990000	3510000	3510000	3870000	
271	3627000	3267000	3987000	3507000	3507000	3867000	
272	3696000	3384000	3984000	3624000	3504000	3984000	
273	3693000	3381000	3981000	3621000	3501000	3981000	
274	3690000	3378000	3978000	3618000	3498000	3978000	
275	3735000	3495000	4095000	3615000	3495000	3975000	
276	3780000	3492000	4092000	3732000	3492000	4092000	
277	3777000	3489000	4089000	3729000	3489000	4089000	
278	3798000	3606000	4086000	3726000	3486000	4086000	
279	3795000	3603000	4083000	3723000	3483000	4083000	
280	3816000	3600000	4080000	3720000	3480000	4200000	
281	3813000	3597000	4077000	3717000	3477000	4197000	
282	3834000	3594000	4194000	3714000	3474000	4194000	
283	3855000	3711000	4191000	3711000	3471000	4191000	
284	3876000	3708000	4188000	3708000	3588000	4188000	
285	3921000	3705000	4305000	3705000	3585000	4305000	
286	3918000	3702000	4302000	3702000	3582000	4302000	
287	3915000	3699000	4299000	3699000	3579000	4299000	
288	3912000	3696000	4296000	3696000	3576000	4296000	
289	3909000	3693000	4293000	3693000	3573000	4293000	
290	3906000	3690000	4290000	3690000	3570000	4290000	
291	3903000	3687000	4287000	3687000	3567000	4287000	
292	3900000	3684000	4284000	3684000	3564000	4284000	
293	3945000	3801000	4281000	3681000	3561000	4401000	
294	3942000	3798000	4278000	3678000	3558000	4398000	
295	3963000	3795000	4275000	3795000	3555000	4395000	
296	4008000	3912000	4392000	3792000	3552000	4392000	
297	4029000	3909000	4509000	3789000	3549000	4389000	
298	4026000	3906000	4506000	3786000	3546000	4386000	
299	4047000	3903000	4503000	3783000	3543000	4503000	
300	4068000	3900000	4500000	3780000	3660000	4500000	
301	4065000	3897000	4497000	3777000	3657000	4497000	
302	4086000	3894000	4494000	3774000	3774000	4494000	
303	4131000	3891000	4491000	3891000	3771000	4611000	
304	4152000	3888000	4488000	4008000	3768000	4608000	
305	4197000	4005000	4485000	4005000	3765000	4725000	
306	4242000	4002000	4482000	4122000	3762000	4842000	
307	4263000	3999000	4479000	4119000	3879000	4839000	
308	4260000	3996000	4476000	4116000	3876000	4836000	
309	4257000	3993000	4473000	4113000	3873000	4833000	
310	4302000	3990000	4590000	4230000	3870000	4830000	
311	4299000	3987000	4587000	4227000	3867000	4827000	
312	4320000	4104000	4584000	4224000	3864000	4824000	
313	4365000	4221000	4581000	4221000	3861000	4941000	
314	4362000	4218000	4578000	4218000	3858000	4938000	
315	4407000	4335000	4575000	4335000	3855000	4935000	
316	4452000	4332000	4572000	4452000	3972000	4932000	
317	4497000	4449000	4569000	4449000	3969000	5049000	
318	4518000	4446000	4566000	4446000	3966000	5166000	
319	4563000	4563000	4563000	4443000	4083000	5163000	
320	4608000	4560000	4680000	4560000	4080000	5160000	
321	4653000	4557000	4797000	4557000	4197000	5157000	
322	4650000	4554000	4794000	4554000	4194000	5154000	
323	4695000	4551000	4911000	4551000	4191000	5271000	
324	4692000	4548000	4908000	4548000	4188000	5268000	
325	4689000	4545000	4905000	4545000	4185000	5265000	
326	4710000	4542000	4902000	4662000	4182000	5262000	
327	4731000	4539000	4899000	4779000	4179000	5259000	
328	4728000	4536000	4896000	4776000	4176000	5256000	
329	4749000	4533000	4893000	4893000	4173000	5253000	
330	4770000	4650000	4890000	4890000	4170000	5250000	
331	4791000	4767000	4887000	4887000	4167000	5247000	
332	4812000	4764000	4884000	4884000	4284000	5244000	
333	4857000	4761000	4881000	5001000	4281000	5361000	
334	4902000	4758000	4998000	4998000	4398000	5358000	
335	4947000	4755000	5115000	4995000	4515000	5355000	
336	4968000	4752000	5112000	5112000	4512000	5352000	
337	4989000	4749000	5109000	5109000	4629000	5349000	
338	4986000	4746000	5106000	5106000	4626000	5346000	
339	4983000	4743000	5103000	5103000	4623000	5343000	
340	4980000	4740000	5100000	5100000	4620000	5340000	
341	5001000	4737000	5097000	5097000	4617000	5457000	
342	5046000	4734000	5094000	5214000	4734000	5454000	
343	5043000	4731000	5091000	5211000	4731000	5451000	
344	5040000	4728000	5088000	5208000	4728000	5448000	
345	5037000	4725000	5085000	5205000	4725000	5445000	
346	5058000	4722000	5082000	5322000	4722000	5442000	
347	5079000	4839000	5079000	5319000	4719000	5439000	
348	5076000	4836000	5076000	5316000	4716000	5436000	
349	5121000	4953000	5193000	5313000	4713000	5433000	
350	5118000	4950000	5190000	5310000	4710000	5430000	
351	5139000	4947000	5307000	5307000	4707000	5427000	
352	5160000	4944000	5424000	5304000	4704000	5424000	
353	5181000	5061000	5421000	5301000	4701000	5421000	
354	5178000	5058000	5418000	5298000	4698000	5418000	
355	5199000	5175000	5415000	5295000	4695000	5415000	
356	5196000	5172000	5412000	5292000	4692000	5412000	
357	5193000	5169000	5409000	5289000	4689000	5409000	
358	5190000	5166000	5406000	5286000	4686000	5406000	
359	5211000	5283000	5403000	5283000	4683000	5403000	
360	5208000	5280000	5400000	5280000	4680000	5400000	
361	5205000	5277000	5397000	5277000	4677000	5397000	
362	5226000	5394000	5394000	5274000	4674000	5394000	
363	5271000	5391000	5391000	5271000	4791000	5511000	
364	5268000	5388000	5388000	5268000	4788000	5508000	
365	5265000	5385000	5385000	5265000	4785000	5505000	
366	5286000	5382000	5382000	5262000	4902000	5502000	
367	5331000	5379000	5499000	5379000	4899000	5499000	
368	5376000	5496000	5496000	5376000	4896000	5616000	
369	5373000	5493000	5493000	5373000	4893000	5613000	
370	5370000	5490000	5490000	5370000	4890000	5610000	
371	5391000	5607000	5487000	5367000	4887000	5607000	
372	5412000	5604000	5484000	5364000	4884000	5724000	
373	5457000	5601000	5481000	5481000	5001000	5721000	
374	5454000	5598000	5478000	5478000	4998000	5718000	
375	5475000	5595000	5475000	5475000	5115000	5715000	
376	5496000	5592000	5472000	5472000	5112000	5832000	
377	5541000	5589000	5589000	5589000	5109000	5829000	
378	5538000	5586000	5586000	5586000	5106000	5826000	
379	5535000	5583000	5583000	5583000	5103000	5823000	
380	5532000	5580000	5580000	5580000	5100000	5820000	
381	5553000	5577000	5577000	5577000	5097000	5937000	
382	5574000	5574000	5574000	5574000	5094000	6054000	
383	5619000	5571000	5691000	5691000	5091000	6051000	
384	5688000	5688000	5808000	5688000	5208000	6048000	
385	5685000	5685000	5805000	5685000	5205000	6045000	
386	5682000	5682000	5802000	5682000	5202000	6042000	
387	5727000	5679000	5919000	5679000	5319000	6039000	
388	5724000	5676000	5916000	5676000	5316000	6036000	
389	5721000	5673000	5913000	5673000	5313000	6033000	
390	5718000	5670000	5910000	5670000	5310000	6030000	
391	5715000	5667000	5907000	5667000	5307000	6027000	
392	5712000	5664000	5904000	5664000	5304000	6024000	
393	5733000	5661000	5901000	5661000	5301000	6141000	
394	5754000	5658000	6018000	5658000	5298000	6138000	
395	5751000	5655000	6015000	5655000	5295000	6135000	
396	5748000	5652000	6012000	5652000	5292000	6132000	
397	5793000	5769000	6009000	5649000	5409000	6129000	
398	5790000	5766000	6006000	5646000	5406000	6126000	
399	5787000	5763000	6003000	5643000	5403000	6123000	
400	5808000	5880000	6e+06	5640000	5400000	6120000	
401	5829000	5877000	5997000	5637000	5517000	6117000	
402	5850000	5874000	5994000	5634000	5514000	6234000	
403	5895000	5991000	6111000	5631000	5511000	6231000	
404	5916000	5988000	6108000	5628000	5508000	6348000	
405	5961000	6105000	6105000	5625000	5625000	6345000	
406	5982000	6102000	6102000	5622000	5622000	6462000	
407	6099000	6219000	6219000	5739000	5739000	6579000	
408	6096000	6216000	6216000	5736000	5736000	6576000	
409	6117000	6213000	6213000	5853000	5733000	6573000	
410	6186000	6330000	6210000	5850000	5850000	6690000	
411	6255000	6327000	6327000	5847000	5967000	6807000	
412	6252000	6324000	6324000	5844000	5964000	6804000	
413	6321000	6441000	6441000	5841000	5961000	6921000	
414	6342000	6438000	6438000	5958000	5958000	6918000	
415	6339000	6435000	6435000	5955000	5955000	6915000	
416	6336000	6432000	6432000	5952000	5952000	6912000	
417	6333000	6429000	6429000	5949000	5949000	6909000	
418	6378000	6426000	6426000	6066000	5946000	7026000	
419	6375000	6423000	6423000	6063000	5943000	7023000	
420	6372000	6420000	6420000	6060000	5940000	7020000	
421	6393000	6417000	6417000	6057000	5937000	7137000	
422	6414000	6414000	6414000	6174000	5934000	7134000	
423	6411000	6411000	6411000	6171000	5931000	7131000	
424	6432000	6408000	6408000	6288000	5928000	7128000	
425	6453000	6405000	6405000	6285000	5925000	7245000	
426	6450000	6402000	6402000	6282000	5922000	7242000	
427	6447000	6399000	6399000	6279000	5919000	7239000	
428	6492000	6516000	6396000	6396000	5916000	7236000	
429	6585000	6633000	6393000	6513000	6033000	7353000	
430	6654000	6750000	6510000	6630000	6030000	7350000	
431	6651000	6747000	6507000	6627000	6027000	7347000	
432	6672000	6864000	6504000	6624000	6024000	7344000	
433	6693000	6981000	6501000	6621000	6021000	7341000	
434	6714000	7098000	6498000	6618000	6018000	7338000	
435	6759000	7095000	6615000	6735000	6015000	7335000	
436	6756000	7092000	6612000	6732000	6012000	7332000	
437	6777000	7089000	6729000	6729000	6009000	7329000	
438	6798000	7206000	6726000	6726000	6006000	7326000	
439	6843000	7323000	6723000	6723000	6123000	7323000	
440	6888000	7320000	6840000	6720000	6120000	7440000	
441	6957000	7317000	6957000	6717000	6237000	7557000	
442	6978000	7314000	6954000	6834000	6234000	7554000	
443	7023000	7311000	6951000	6831000	6351000	7671000	
444	7020000	7308000	6948000	6828000	6348000	7668000	
445	7017000	7305000	6945000	6825000	6345000	7665000	
446	7038000	7302000	6942000	6822000	6342000	7782000	
447	7035000	7299000	6939000	6819000	6339000	7779000	
448	7104000	7416000	6936000	6936000	6456000	7776000	
449	7149000	7413000	6933000	7053000	6453000	7893000	
450	7146000	7410000	6930000	7050000	6450000	7890000	
451	7167000	7407000	6927000	7047000	6447000	8007000	
452	7212000	7524000	6924000	7044000	6564000	8004000	
453	7209000	7521000	6921000	7041000	6561000	8001000	
454	7206000	7518000	6918000	7038000	6558000	7998000	
455	7203000	7515000	6915000	7035000	6555000	7995000	
456	7248000	7512000	6912000	7032000	6672000	8112000	
457	7269000	7509000	7029000	7029000	6669000	8109000	
458	7290000	7506000	7026000	7146000	6666000	8106000	
459	7311000	7503000	7143000	7143000	6663000	8103000	
460	7332000	7500000	7140000	7140000	6780000	8100000	
461	7329000	7497000	7137000	7137000	6777000	8097000	
462	7374000	7614000	7254000	7134000	6774000	8094000	
463	7443000	7611000	7251000	7251000	6891000	8211000	
464	7440000	7608000	7248000	7248000	6888000	8208000	
465	7461000	7605000	7245000	7245000	6885000	8325000	
466	7506000	7722000	7242000	7362000	6882000	8322000	
467	7551000	7719000	7239000	7479000	6999000	8319000	
468	7548000	7716000	7236000	7476000	6996000	8316000	
469	7569000	7713000	7353000	7473000	6993000	8313000	
470	7566000	7710000	7350000	7470000	6990000	8310000	
471	7563000	7707000	7347000	7467000	6987000	8307000	
472	7584000	7824000	7344000	7464000	6984000	8304000	
473	7581000	7821000	7341000	7461000	6981000	8301000	
474	7602000	7818000	7338000	7458000	7098000	8298000	
475	7623000	7935000	7335000	7455000	7095000	8295000	
476	7668000	7932000	7452000	7572000	7092000	8292000	
477	7689000	7929000	7449000	7569000	7209000	8289000	
478	7686000	7926000	7446000	7566000	7206000	8286000	
479	7683000	7923000	7443000	7563000	7203000	8283000	
480	7680000	7920000	7440000	7560000	7200000	8280000	
481	7725000	8037000	7557000	7557000	7197000	8277000	
482	7746000	8034000	7674000	7554000	7194000	8274000	
483	7743000	8031000	7671000	7551000	7191000	8271000	
484	7740000	8028000	7668000	7548000	7188000	8268000	
485	7737000	8025000	7665000	7545000	7185000	8265000	
486	7758000	8022000	7662000	7662000	7182000	8262000	
487	7755000	8019000	7659000	7659000	7179000	8259000	
488	7752000	8016000	7656000	7656000	7176000	8256000	
489	7797000	8013000	7653000	7653000	7293000	8373000	
490	7794000	8010000	7650000	7650000	7290000	8370000	
491	7791000	8007000	7647000	7647000	7287000	8367000	
492	7788000	8004000	7644000	7644000	7284000	8364000	
493	7785000	8001000	7641000	7641000	7281000	8361000	
494	7830000	7998000	7638000	7758000	7398000	8358000	
495	7851000	7995000	7635000	7755000	7395000	8475000	
496	7920000	8112000	7632000	7872000	7512000	8472000	
497	7941000	8109000	7629000	7869000	7509000	8589000	
498	7938000	8106000	7626000	7866000	7506000	8586000	
499	7959000	8103000	7743000	7863000	7503000	8583000	
500	7980000	8100000	7860000	7860000	7500000	8580000	
501	7977000	8097000	7857000	7857000	7497000	8577000	
502	7974000	8094000	7854000	7854000	7494000	8574000	
503	8019000	8091000	7971000	7851000	7491000	8691000	
504	8040000	8208000	7968000	7848000	7488000	8688000	
505	8037000	8205000	7965000	7845000	7485000	8685000	
506	8034000	8202000	7962000	7842000	7482000	8682000	
507	8055000	8319000	7959000	7839000	7479000	8679000	
508	8076000	8316000	7956000	7836000	7476000	8796000	
509	8121000	8433000	7953000	7953000	7473000	8793000	
510	8142000	8430000	7950000	8070000	7470000	8790000	
511	8163000	8547000	7947000	8067000	7467000	8787000	
512	8184000	8664000	7944000	8064000	7464000	8784000	
513	8181000	8661000	7941000	8061000	7461000	8781000	
514	8178000	8658000	7938000	8058000	7458000	8778000	
515	8199000	8775000	7935000	8055000	7455000	8775000	
516	8196000	8772000	7932000	8052000	7452000	8772000	
517	8217000	8769000	8049000	8049000	7449000	8769000	
518	8238000	8766000	8166000	8046000	7446000	8766000	
519	8259000	8883000	8163000	8043000	7443000	8763000	
520	8280000	8880000	8160000	8160000	7440000	8760000	
521	8301000	8877000	8157000	8277000	7437000	8757000	
522	8394000	8994000	8274000	8394000	7554000	8754000	
523	8415000	9111000	8271000	8391000	7551000	8751000	
524	8436000	9108000	8268000	8508000	7548000	8748000	
525	8457000	9225000	8265000	8505000	7545000	8745000	
526	8502000	9222000	8262000	8502000	7662000	8862000	
527	8499000	9219000	8259000	8499000	7659000	8859000	
528	8496000	9216000	8256000	8496000	7656000	8856000	
529	8493000	9213000	8253000	8493000	7653000	8853000	
530	8490000	9210000	8250000	8490000	7650000	8850000	
531	8487000	9207000	8247000	8487000	7647000	8847000	
532	8508000	9204000	8244000	8604000	7644000	8844000	
533	8529000	9321000	8241000	8601000	7641000	8841000	
534	8574000	9438000	8238000	8718000	7638000	8838000	
535	8595000	9435000	8235000	8835000	7635000	8835000	
536	8616000	9432000	8232000	8832000	7632000	8952000	
537	8613000	9429000	8229000	8829000	7629000	8949000	
538	8658000	9426000	8226000	8826000	7746000	9066000	
539	8679000	9423000	8223000	8823000	7863000	9063000	
