envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
61	489000	417000	537000	537000	417000	537000	
62	486000	414000	534000	534000	414000	534000	
63	483000	411000	531000	531000	411000	531000	
64	480000	408000	528000	528000	408000	528000	
65	573000	405000	645000	645000	525000	645000	
66	570000	402000	642000	642000	522000	642000	
67	567000	399000	639000	639000	519000	639000	
68	564000	396000	636000	636000	516000	636000	
69	609000	393000	753000	753000	513000	633000	
70	630000	390000	750000	870000	510000	630000	
71	651000	387000	747000	987000	507000	627000	
72	648000	384000	744000	984000	504000	624000	
73	669000	501000	741000	981000	501000	621000	
74	714000	618000	738000	978000	498000	738000	
75	735000	615000	735000	975000	495000	855000	
76	732000	612000	732000	972000	492000	852000	
77	753000	609000	729000	969000	609000	849000	
78	774000	606000	726000	966000	606000	966000	
79	795000	603000	723000	963000	723000	963000	
80	840000	6e+05	840000	960000	720000	1080000	
81	837000	597000	837000	957000	717000	1077000	
82	834000	594000	834000	954000	714000	1074000	
83	831000	591000	831000	951000	711000	1071000	
84	828000	588000	828000	948000	708000	1068000	
85	825000	585000	825000	945000	705000	1065000	
86	846000	582000	822000	1062000	702000	1062000	
87	843000	579000	819000	1059000	699000	1059000	
88	840000	576000	816000	1056000	696000	1056000	
89	837000	573000	813000	1053000	693000	1053000	
90	858000	570000	810000	1050000	690000	1170000	
91	855000	567000	807000	1047000	687000	1167000	
92	876000	564000	804000	1044000	804000	1164000	
93	873000	561000	801000	1041000	801000	1161000	
94	870000	558000	798000	1038000	798000	1158000	
95	915000	675000	795000	1035000	915000	1155000	
96	936000	672000	792000	1032000	1032000	1152000	
97	933000	669000	789000	1029000	1029000	1149000	
98	930000	666000	786000	1026000	1026000	1146000	
99	975000	663000	783000	1023000	1143000	1263000	
100	996000	660000	9e+05	1020000	1140000	1260000	
101	993000	657000	897000	1017000	1137000	1257000	
102	990000	654000	894000	1014000	1134000	1254000	
103	987000	651000	891000	1011000	1131000	1251000	
104	984000	648000	888000	1008000	1128000	1248000	
105	1029000	645000	885000	1125000	1245000	1245000	
106	1026000	642000	882000	1122000	1242000	1242000	
107	1047000	639000	879000	1239000	1239000	1239000	
108	1044000	636000	876000	1236000	1236000	1236000	
109	1041000	633000	873000	1233000	1233000	1233000	
110	1038000	630000	870000	1230000	1230000	1230000	
111	1035000	627000	867000	1227000	1227000	1227000	
112	1056000	624000	864000	1344000	1224000	1224000	
113	1077000	621000	861000	1341000	1221000	1341000	
114	1122000	618000	978000	1458000	1218000	1338000	
115	1143000	735000	975000	1455000	1215000	1335000	
116	1140000	732000	972000	1452000	1212000	1332000	
117	1161000	729000	969000	1569000	1209000	1329000	
118	1158000	726000	966000	1566000	1206000	1326000	
119	1155000	723000	963000	1563000	1203000	1323000	
120	1176000	840000	960000	1560000	1200000	1320000	
121	1221000	957000	957000	1677000	1197000	1317000	
122	1218000	954000	954000	1674000	1194000	1314000	
123	1239000	951000	951000	1791000	1191000	1311000	
124	1236000	948000	948000	1788000	1188000	1308000	
125	1233000	945000	945000	1785000	1185000	1305000	
126	1254000	1062000	942000	1782000	1182000	1302000	
127	1299000	1059000	1059000	1779000	1299000	1299000	
128	1320000	1056000	1056000	1776000	1296000	1416000	
129	1341000	1173000	1053000	1773000	1293000	1413000	
130	1338000	1170000	1050000	1770000	1290000	1410000	
131	1335000	1167000	1047000	1767000	1287000	1407000	
132	1332000	1164000	1044000	1764000	1284000	1404000	
133	1329000	1161000	1041000	1761000	1281000	1401000	
134	1326000	1158000	1038000	1758000	1278000	1398000	
135	1347000	1155000	1035000	1755000	1275000	1515000	
136	1344000	1152000	1032000	1752000	1272000	1512000	
137	1365000	1149000	1029000	1869000	1269000	1509000	
138	1386000	1146000	1026000	1866000	1266000	1626000	
139	1383000	1143000	1023000	1863000	1263000	1623000	
140	1380000	1140000	1020000	1860000	1260000	1620000	
141	1377000	1137000	1017000	1857000	1257000	1617000	
142	1446000	1254000	1134000	1854000	1374000	1614000	
143	1515000	1371000	1131000	1851000	1491000	1731000	
144	1536000	1368000	1248000	1848000	1488000	1728000	
145	1581000	1485000	1245000	1845000	1485000	1845000	
146	1602000	1482000	1242000	1842000	1482000	1962000	
147	1599000	1479000	1239000	1839000	1479000	1959000	
148	1644000	1596000	1236000	1836000	1476000	2076000	
149	1689000	1593000	1353000	1833000	1593000	2073000	
150	1686000	1590000	1350000	1830000	1590000	2070000	
151	1683000	1587000	1347000	1827000	1587000	2067000	
152	1680000	1584000	1344000	1824000	1584000	2064000	
153	1677000	1581000	1341000	1821000	1581000	2061000	
154	1674000	1578000	1338000	1818000	1578000	2058000	
155	1671000	1575000	1335000	1815000	1575000	2055000	
156	1668000	1572000	1332000	1812000	1572000	2052000	
157	1689000	1569000	1329000	1809000	1689000	2049000	
158	1734000	1566000	1326000	1926000	1806000	2046000	
159	1731000	1563000	1323000	1923000	1803000	2043000	
160	1728000	1560000	1320000	1920000	1800000	2040000	
161	1725000	1557000	1317000	1917000	1797000	2037000	
162	1722000	1554000	1314000	1914000	1794000	2034000	
163	1767000	1551000	1311000	1911000	1911000	2151000	
164	1788000	1548000	1428000	1908000	1908000	2148000	
165	1785000	1545000	1425000	1905000	1905000	2145000	
166	1782000	1542000	1422000	1902000	1902000	2142000	
167	1779000	1539000	1419000	1899000	1899000	2139000	
168	1800000	1536000	1416000	1896000	2016000	2136000	
169	1797000	1533000	1413000	1893000	2013000	2133000	
170	1818000	1530000	1530000	1890000	2010000	2130000	
171	1863000	1647000	1647000	1887000	2007000	2127000	
172	1860000	1644000	1644000	1884000	2004000	2124000	
173	1881000	1641000	1641000	2001000	2001000	2121000	
174	1878000	1638000	1638000	1998000	1998000	2118000	
175	1875000	1635000	1635000	1995000	1995000	2115000	
176	1872000	1632000	1632000	1992000	1992000	2112000	
177	1893000	1749000	1629000	1989000	1989000	2109000	
178	1890000	1746000	1626000	1986000	1986000	2106000	
179	1887000	1743000	1623000	1983000	1983000	2103000	
180	1884000	1740000	1620000	1980000	1980000	2100000	
181	1881000	1737000	1617000	1977000	1977000	2097000	
182	1878000	1734000	1614000	1974000	1974000	2094000	
183	1923000	1851000	1611000	1971000	1971000	2211000	
184	1944000	1848000	1608000	2088000	1968000	2208000	
185	1989000	1965000	1605000	2205000	1965000	2205000	
186	1986000	1962000	1602000	2202000	1962000	2202000	
187	2031000	1959000	1599000	2199000	2079000	2319000	
188	2076000	1956000	1596000	2316000	2196000	2316000	
189	2073000	1953000	1593000	2313000	2193000	2313000	
190	2094000	1950000	1590000	2310000	2310000	2310000	
191	2139000	1947000	1587000	2307000	2427000	2427000	
192	2232000	2064000	1704000	2424000	2544000	2424000	
193	2253000	2181000	1701000	2421000	2541000	2421000	
194	2274000	2178000	1698000	2418000	2658000	2418000	
195	2271000	2175000	1695000	2415000	2655000	2415000	
196	2292000	2172000	1692000	2412000	2652000	2532000	
197	2289000	2169000	1689000	2409000	2649000	2529000	
198	2286000	2166000	1686000	2406000	2646000	2526000	
199	2307000	2163000	1803000	2403000	2643000	2523000	
200	2328000	2280000	1800000	2400000	2640000	2520000	
201	2325000	2277000	1797000	2397000	2637000	2517000	
202	2346000	2274000	1914000	2394000	2634000	2514000	
203	2343000	2271000	1911000	2391000	2631000	2511000	
204	2340000	2268000	1908000	2388000	2628000	2508000	
205	2337000	2265000	1905000	2385000	2625000	2505000	
206	2358000	2262000	2022000	2382000	2622000	2502000	
207	2379000	2259000	2019000	2379000	2619000	2619000	
208	2400000	2256000	2016000	2376000	2616000	2736000	
209	2397000	2253000	2013000	2373000	2613000	2733000	
210	2394000	2250000	2010000	2370000	2610000	2730000	
211	2391000	2247000	2007000	2367000	2607000	2727000	
212	2412000	2244000	2124000	2364000	2604000	2724000	
213	2409000	2241000	2121000	2361000	2601000	2721000	
214	2430000	2238000	2238000	2358000	2598000	2718000	
215	2451000	2235000	2235000	2475000	2595000	2715000	
216	2448000	2232000	2232000	2472000	2592000	2712000	
217	2493000	2229000	2229000	2469000	2709000	2829000	
218	2490000	2226000	2226000	2466000	2706000	2826000	
219	2511000	2223000	2223000	2583000	2703000	2823000	
220	2508000	2220000	2220000	2580000	2700000	2820000	
221	2505000	2217000	2217000	2577000	2697000	2817000	
222	2502000	2214000	2214000	2574000	2694000	2814000	
223	2523000	2211000	2331000	2571000	2691000	2811000	
224	2568000	2328000	2328000	2688000	2688000	2808000	
225	2589000	2445000	2325000	2685000	2685000	2805000	
226	2586000	2442000	2322000	2682000	2682000	2802000	
227	2583000	2439000	2319000	2679000	2679000	2799000	
228	2580000	2436000	2316000	2676000	2676000	2796000	
229	2601000	2433000	2313000	2673000	2673000	2913000	
230	2622000	2430000	2310000	2790000	2670000	2910000	
231	2643000	2427000	2307000	2787000	2787000	2907000	
232	2688000	2424000	2304000	2784000	2904000	3024000	
233	2733000	2421000	2421000	2901000	2901000	3021000	
234	2826000	2538000	2538000	3018000	3018000	3018000	
235	2847000	2655000	2535000	3015000	3015000	3015000	
236	2868000	2652000	2532000	3012000	3012000	3132000	
237	2889000	2649000	2529000	3009000	3129000	3129000	
238	2910000	2646000	2526000	3006000	3246000	3126000	
239	2907000	2643000	2523000	3003000	3243000	3123000	
240	2928000	2640000	2520000	3120000	3240000	3120000	
241	2949000	2637000	2637000	3117000	3237000	3117000	
242	2970000	2634000	2634000	3234000	3234000	3114000	
243	2967000	2631000	2631000	3231000	3231000	3111000	
244	2988000	2628000	2628000	3228000	3348000	3108000	
245	3009000	2625000	2745000	3225000	3345000	3105000	
246	3030000	2622000	2862000	3222000	3342000	3102000	
247	3051000	2619000	2859000	3219000	3339000	3219000	
248	3072000	2736000	2856000	3216000	3336000	3216000	
249	3093000	2853000	2853000	3213000	3333000	3213000	
250	3138000	2850000	2970000	3210000	3330000	3330000	
251	3183000	2847000	2967000	3327000	3447000	3327000	
252	3180000	2844000	2964000	3324000	3444000	3324000	
253	3201000	2841000	2961000	3441000	3441000	3321000	
254	3198000	2838000	2958000	3438000	3438000	3318000	
255	3195000	2835000	2955000	3435000	3435000	3315000	
256	3192000	2832000	2952000	3432000	3432000	3312000	
257	3213000	2949000	2949000	3429000	3429000	3309000	
258	3210000	2946000	2946000	3426000	3426000	3306000	
259	3207000	2943000	2943000	3423000	3423000	3303000	
260	3228000	2940000	3060000	3420000	3420000	3300000	
261	3225000	2937000	3057000	3417000	3417000	3297000	
262	3246000	2934000	3054000	3414000	3534000	3294000	
263	3267000	3051000	3051000	3411000	3531000	3291000	
264	3264000	3048000	3048000	3408000	3528000	3288000	
265	3285000	3045000	3045000	3405000	3645000	3285000	
266	3282000	3042000	3042000	3402000	3642000	3282000	
267	3303000	3039000	3039000	3399000	3639000	3399000	
268	3324000	3036000	3156000	3396000	3636000	3396000	
269	3321000	3033000	3153000	3393000	3633000	3393000	
270	3342000	3030000	3150000	3510000	3630000	3390000	
271	3387000	3147000	3147000	3507000	3747000	3387000	
272	3384000	3144000	3144000	3504000	3744000	3384000	
273	3405000	3141000	3141000	3501000	3861000	3381000	
274	3426000	3258000	3138000	3498000	3858000	3378000	
275	3471000	3375000	3135000	3495000	3855000	3495000	
276	3468000	3372000	3132000	3492000	3852000	3492000	
277	3465000	3369000	3129000	3489000	3849000	3489000	
278	3486000	3486000	3126000	3486000	3846000	3486000	
279	3483000	3483000	3123000	3483000	3843000	3483000	
280	3504000	3480000	3120000	3600000	3840000	3480000	
281	3525000	3477000	3237000	3597000	3837000	3477000	
282	3546000	3474000	3234000	3594000	3954000	3474000	
283	3591000	3591000	3351000	3591000	3951000	3471000	
284	3588000	3588000	3348000	3588000	3948000	3468000	
285	3633000	3585000	3465000	3585000	3945000	3585000	
286	3630000	3582000	3462000	3582000	3942000	3582000	
287	3651000	3579000	3459000	3579000	3939000	3699000	
288	3648000	3576000	3456000	3576000	3936000	3696000	
289	3645000	3573000	3453000	3573000	3933000	3693000	
290	3642000	3570000	3450000	3570000	3930000	3690000	
291	3639000	3567000	3447000	3567000	3927000	3687000	
292	3660000	3564000	3564000	3564000	3924000	3684000	
293	3705000	3681000	3561000	3561000	3921000	3801000	
294	3750000	3798000	3558000	3558000	3918000	3918000	
295	3747000	3795000	3555000	3555000	3915000	3915000	
296	3768000	3792000	3552000	3552000	4032000	3912000	
297	3789000	3909000	3549000	3549000	4029000	3909000	
298	3834000	3906000	3546000	3546000	4146000	4026000	
299	3831000	3903000	3543000	3543000	4143000	4023000	
300	3852000	3900000	3540000	3540000	4140000	4140000	
301	3873000	3897000	3537000	3537000	4137000	4257000	
302	3870000	3894000	3534000	3534000	4134000	4254000	
303	3867000	3891000	3531000	3531000	4131000	4251000	
304	3936000	4008000	3528000	3528000	4248000	4368000	
305	3957000	4005000	3525000	3525000	4245000	4485000	
306	3978000	4002000	3642000	3522000	4242000	4482000	
307	4023000	4119000	3759000	3519000	4239000	4479000	
308	4020000	4116000	3756000	3516000	4236000	4476000	
309	4041000	4233000	3753000	3513000	4233000	4473000	
310	4110000	4230000	3870000	3630000	4230000	4590000	
311	4131000	4227000	3867000	3627000	4227000	4707000	
312	4128000	4224000	3864000	3624000	4224000	4704000	
313	4125000	4221000	3861000	3621000	4221000	4701000	
314	4170000	4338000	3978000	3618000	4218000	4698000	
315	4167000	4335000	3975000	3615000	4215000	4695000	
316	4212000	4332000	4092000	3732000	4212000	4692000	
317	4233000	4329000	4089000	3729000	4329000	4689000	
318	4230000	4326000	4086000	3726000	4326000	4686000	
319	4251000	4443000	4083000	3723000	4323000	4683000	
320	4296000	4440000	4080000	3840000	4440000	4680000	
321	4293000	4437000	4077000	3837000	4437000	4677000	
322	4314000	4434000	4074000	3954000	4434000	4674000	
323	4335000	4431000	4071000	4071000	4431000	4671000	
324	4332000	4428000	4068000	4068000	4428000	4668000	
325	4353000	4545000	4065000	4065000	4425000	4665000	
326	4422000	4662000	4062000	4062000	4542000	4782000	
327	4467000	4659000	4059000	4179000	4659000	4779000	
328	4464000	4656000	4056000	4176000	4656000	4776000	
329	4509000	4653000	4173000	4173000	4653000	4893000	
330	4530000	4650000	4170000	4170000	4650000	5010000	
331	4527000	4647000	4167000	4167000	4647000	5007000	
332	4524000	4644000	4164000	4164000	4644000	5004000	
333	4521000	4641000	4161000	4161000	4641000	5001000	
334	4566000	4638000	4158000	4278000	4638000	5118000	
335	4563000	4635000	4155000	4275000	4635000	5115000	
336	4560000	4632000	4152000	4272000	4632000	5112000	
337	4581000	4629000	4149000	4389000	4629000	5109000	
338	4578000	4626000	4146000	4386000	4626000	5106000	
339	4623000	4623000	4143000	4383000	4743000	5223000	
340	4620000	4620000	4140000	4380000	4740000	5220000	
341	4665000	4617000	4257000	4497000	4737000	5217000	
342	4662000	4614000	4254000	4494000	4734000	5214000	
343	4707000	4731000	4371000	4491000	4731000	5211000	
344	4728000	4728000	4368000	4608000	4728000	5208000	
345	4749000	4725000	4365000	4605000	4725000	5325000	
346	4746000	4722000	4362000	4602000	4722000	5322000	
347	4743000	4719000	4359000	4599000	4719000	5319000	
348	4764000	4716000	4356000	4596000	4836000	5316000	
349	4761000	4713000	4353000	4593000	4833000	5313000	
350	4782000	4830000	4350000	4590000	4830000	5310000	
351	4851000	4947000	4347000	4707000	4827000	5427000	
352	4872000	4944000	4344000	4704000	4944000	5424000	
353	4869000	4941000	4341000	4701000	4941000	5421000	
354	4866000	4938000	4338000	4698000	4938000	5418000	
355	4887000	4935000	4455000	4695000	4935000	5415000	
356	4932000	5052000	4452000	4692000	5052000	5412000	
357	4953000	5049000	4449000	4689000	5169000	5409000	
358	4974000	5166000	4446000	4686000	5166000	5406000	
359	4995000	5163000	4563000	4683000	5163000	5403000	
360	4992000	5160000	4560000	4680000	5160000	5400000	
361	4989000	5157000	4557000	4677000	5157000	5397000	
362	4986000	5154000	4554000	4674000	5154000	5394000	
363	4983000	5151000	4551000	4671000	5151000	5391000	
364	5004000	5268000	4548000	4668000	5148000	5388000	
365	5025000	5265000	4545000	4785000	5145000	5385000	
366	5046000	5262000	4662000	4782000	5142000	5382000	
367	5115000	5379000	4659000	4779000	5259000	5499000	
368	5136000	5496000	4656000	4776000	5256000	5496000	
369	5181000	5613000	4773000	4773000	5253000	5493000	
370	5178000	5610000	4770000	4770000	5250000	5490000	
371	5175000	5607000	4767000	4767000	5247000	5487000	
372	5220000	5604000	4764000	4764000	5364000	5604000	
373	5265000	5721000	4881000	4761000	5361000	5601000	
374	5262000	5718000	4878000	4758000	5358000	5598000	
375	5331000	5715000	4875000	4875000	5475000	5715000	
376	5376000	5712000	4872000	4992000	5472000	5832000	
377	5397000	5709000	4869000	4989000	5469000	5949000	
378	5418000	5706000	4866000	4986000	5466000	6066000	
379	5487000	5703000	4983000	4983000	5583000	6183000	
380	5508000	5700000	4980000	4980000	5580000	6300000	
381	5529000	5697000	5097000	4977000	5577000	6297000	
382	5550000	5694000	5094000	4974000	5694000	6294000	
383	5571000	5691000	5211000	4971000	5691000	6291000	
384	5592000	5808000	5208000	4968000	5688000	6288000	
385	5589000	5805000	5205000	4965000	5685000	6285000	
386	5586000	5802000	5202000	4962000	5682000	6282000	
387	5631000	5919000	5199000	5079000	5679000	6279000	
388	5652000	5916000	5316000	5076000	5676000	6276000	
389	5649000	5913000	5313000	5073000	5673000	6273000	
390	5670000	5910000	5430000	5070000	5670000	6270000	
391	5691000	5907000	5547000	5067000	5667000	6267000	
392	5760000	5904000	5664000	5184000	5664000	6384000	
393	5805000	6021000	5781000	5181000	5661000	6381000	
394	5850000	6138000	5778000	5178000	5778000	6378000	
395	5871000	6255000	5775000	5175000	5775000	6375000	
396	5916000	6372000	5772000	5292000	5772000	6372000	
397	5937000	6369000	5769000	5409000	5769000	6369000	
398	5934000	6366000	5766000	5406000	5766000	6366000	
399	5955000	6363000	5763000	5403000	5763000	6483000	
400	5976000	6480000	5760000	5400000	5760000	6480000	
401	5973000	6477000	5757000	5397000	5757000	6477000	
402	6042000	6594000	5874000	5394000	5754000	6594000	
403	6039000	6591000	5871000	5391000	5751000	6591000	
404	6036000	6588000	5868000	5388000	5748000	6588000	
405	6081000	6705000	5985000	5385000	5745000	6585000	
406	6078000	6702000	5982000	5382000	5742000	6582000	
407	6099000	6819000	5979000	5379000	5739000	6579000	
408	6120000	6816000	6096000	5376000	5736000	6576000	
409	6165000	6813000	6213000	5493000	5733000	6573000	
410	6186000	6810000	6210000	5490000	5850000	6570000	
411	6183000	6807000	6207000	5487000	5847000	6567000	
412	6204000	6804000	6204000	5484000	5844000	6684000	
413	6225000	6801000	6201000	5481000	5841000	6801000	
414	6270000	6918000	6198000	5598000	5838000	6798000	
415	6315000	7035000	6315000	5595000	5835000	6795000	
416	6312000	7032000	6312000	5592000	5832000	6792000	
417	6333000	7029000	6309000	5589000	5949000	6789000	
418	6354000	7026000	6306000	5586000	6066000	6786000	
419	6375000	7023000	6303000	5703000	6063000	6783000	
420	6372000	7020000	6300000	5700000	6060000	6780000	
421	6393000	7017000	6297000	5817000	6057000	6777000	
422	6414000	7014000	6414000	5814000	6054000	6774000	
423	6435000	7011000	6411000	5811000	6171000	6771000	
424	6456000	7008000	6408000	5808000	6168000	6888000	
425	6477000	7005000	6525000	5805000	6165000	6885000	
426	6474000	7002000	6522000	5802000	6162000	6882000	
427	6471000	6999000	6519000	5799000	6159000	6879000	
428	6516000	7116000	6516000	5796000	6276000	6876000	
429	6537000	7113000	6513000	5793000	6273000	6993000	
430	6558000	7110000	6510000	5790000	6270000	7110000	
431	6555000	7107000	6507000	5787000	6267000	7107000	
432	6576000	7224000	6504000	5784000	6264000	7104000	
433	6573000	7221000	6501000	5781000	6261000	7101000	
434	6594000	7218000	6498000	5778000	6258000	7218000	
435	6591000	7215000	6495000	5775000	6255000	7215000	
436	6684000	7212000	6612000	5892000	6372000	7332000	
437	6681000	7209000	6609000	5889000	6369000	7329000	
438	6702000	7206000	6606000	6006000	6366000	7326000	
439	6723000	7203000	6603000	6003000	6363000	7443000	
440	6720000	7200000	6600000	6e+06	6360000	7440000	
441	6741000	7197000	6597000	5997000	6477000	7437000	
442	6762000	7194000	6594000	6114000	6474000	7434000	
443	6759000	7191000	6591000	6111000	6471000	7431000	
444	6780000	7188000	6708000	6108000	6468000	7428000	
445	6801000	7185000	6705000	6105000	6465000	7545000	
446	6822000	7182000	6702000	6102000	6462000	7662000	
447	6843000	7179000	6699000	6099000	6459000	7779000	
448	6864000	7176000	6816000	6096000	6456000	7776000	
449	6909000	7173000	6813000	6213000	6453000	7893000	
450	6930000	7170000	6810000	6330000	6450000	7890000	
451	6951000	7287000	6807000	6327000	6447000	7887000	
452	7068000	7404000	6924000	6444000	6564000	8004000	
453	7065000	7401000	6921000	6441000	6561000	8001000	
454	7086000	7398000	6918000	6438000	6558000	8118000	
455	7107000	7395000	7035000	6435000	6555000	8115000	
456	7104000	7392000	7032000	6432000	6552000	8112000	
457	7101000	7389000	7029000	6429000	6549000	8109000	
458	7098000	7386000	7026000	6426000	6546000	8106000	
459	7119000	7383000	7143000	6423000	6543000	8103000	
460	7140000	7380000	7140000	6420000	6660000	8100000	
461	7137000	7377000	7137000	6417000	6657000	8097000	
462	7182000	7374000	7254000	6414000	6774000	8094000	
463	7179000	7371000	7251000	6411000	6771000	8091000	
464	7176000	7368000	7248000	6408000	6768000	8088000	
465	7221000	7365000	7365000	6405000	6885000	8085000	
466	7290000	7482000	7362000	6522000	7002000	8082000	
467	7311000	7479000	7359000	6639000	6999000	8079000	
468	7356000	7476000	7356000	6756000	7116000	8076000	
469	7353000	7473000	7353000	6753000	7113000	8073000	
470	7374000	7470000	7350000	6750000	7230000	8070000	
471	7371000	7467000	7347000	6747000	7227000	8067000	
472	7368000	7464000	7344000	6744000	7224000	8064000	
473	7365000	7461000	7341000	6741000	7221000	8061000	
474	7362000	7458000	7338000	6738000	7218000	8058000	
475	7359000	7455000	7335000	6735000	7215000	8055000	
476	7380000	7452000	7332000	6852000	7212000	8052000	
477	7401000	7449000	7449000	6849000	7209000	8049000	
478	7446000	7446000	7566000	6846000	7326000	8046000	
479	7515000	7443000	7683000	6963000	7323000	8163000	
480	7536000	7440000	7680000	6960000	7440000	8160000	
481	7581000	7437000	7797000	7077000	7437000	8157000	
482	7602000	7434000	7794000	7074000	7554000	8154000	
483	7623000	7431000	7911000	7071000	7551000	8151000	
484	7644000	7428000	7908000	7188000	7548000	8148000	
485	7641000	7425000	7905000	7185000	7545000	8145000	
486	7638000	7422000	7902000	7182000	7542000	8142000	
487	7659000	7419000	7899000	7179000	7659000	8139000	
488	7680000	7416000	7896000	7176000	7776000	8136000	
489	7701000	7533000	7893000	7173000	7773000	8133000	
490	7770000	7650000	8010000	7290000	7770000	8130000	
491	7791000	7767000	8007000	7287000	7767000	8127000	
492	7788000	7764000	8004000	7284000	7764000	8124000	
493	7785000	7761000	8001000	7281000	7761000	8121000	
494	7806000	7758000	8118000	7278000	7758000	8118000	
495	7827000	7755000	8115000	7275000	7755000	8235000	
496	7824000	7752000	8112000	7272000	7752000	8232000	
497	7845000	7749000	8229000	7269000	7749000	8229000	
498	7866000	7746000	8226000	7386000	7746000	8226000	
499	7887000	7863000	8223000	7383000	7743000	8223000	
500	7908000	7860000	8220000	7380000	7740000	8340000	
501	7905000	7857000	8217000	7377000	7737000	8337000	
502	7926000	7854000	8214000	7494000	7734000	8334000	
503	7923000	7851000	8211000	7491000	7731000	8331000	
504	7920000	7848000	8208000	7488000	7728000	8328000	
505	7965000	7845000	8205000	7485000	7845000	8445000	
506	7986000	7962000	8202000	7482000	7842000	8442000	
507	8007000	7959000	8199000	7599000	7839000	8439000	
508	8028000	7956000	8196000	7596000	7836000	8556000	
509	8025000	7953000	8193000	7593000	7833000	8553000	
510	8046000	7950000	8190000	7590000	7830000	8670000	
511	8067000	8067000	8187000	7587000	7827000	8667000	
512	8064000	8064000	8184000	7584000	7824000	8664000	
513	8085000	8061000	8181000	7581000	7821000	8781000	
514	8082000	8058000	8178000	7578000	7818000	8778000	
515	8103000	8055000	8175000	7575000	7815000	8895000	
516	8100000	8052000	8172000	7572000	7812000	8892000	
517	8145000	8169000	8289000	7569000	7809000	8889000	
518	8166000	8286000	8286000	7566000	7806000	8886000	
519	8187000	8403000	8283000	7563000	7803000	8883000	
520	8208000	8400000	8280000	7560000	7800000	9e+06	
521	8277000	8397000	8397000	7677000	7797000	9117000	
522	8298000	8394000	8394000	7674000	7794000	9234000	
523	8343000	8391000	8391000	7791000	7911000	9231000	
524	8340000	8388000	8388000	7788000	7908000	9228000	
525	8337000	8385000	8385000	7785000	7905000	9225000	
526	8334000	8382000	8382000	7782000	7902000	9222000	
527	8331000	8379000	8379000	7779000	7899000	9219000	
528	8352000	8376000	8496000	7776000	7896000	9216000	
529	8349000	8373000	8493000	7773000	7893000	9213000	
530	8370000	8370000	8610000	7770000	7890000	9210000	
531	8367000	8367000	8607000	7767000	7887000	9207000	
532	8388000	8364000	8604000	7764000	8004000	9204000	
533	8409000	8481000	8601000	7761000	8001000	9201000	
534	8478000	8598000	8598000	7878000	8118000	9198000	
535	8499000	8595000	8595000	7995000	8115000	9195000	
536	8568000	8712000	8592000	7992000	8232000	9312000	
537	8613000	8709000	8589000	8109000	8349000	9309000	
538	8658000	8706000	8706000	8106000	8466000	9306000	
