Feature	Gain	Cover	Frequency
rf_015_014	0.0693703133384329	0.00352678110627361	0.000344037990818134
rf_006_015	0.043953054262687	0.00276004801439471	0.000496317101508127
vm_status05_delta2	0.0381006729890345	0.00179049424606177	0.000276358386067025
vm_status01	0.0177022768980199	0.00119795613495742	0.000642956245135528
ctrx_quarter	0.0163820608095552	0.00109559657410125	0.00059783650863479
rf_001_025	0.0158899897494586	0.00129647367287492	0.00261694471704285
mcaja_ahorro_rank	0.0157305655638378	0.00167207915431716	0.000947514466515516
cproductos	0.0127310074432301	0.000284009501203756	4.51197365007388e-05
rf_018_015	0.0122399414003942	0.00066626342866887	0.000682436014573675
mpayroll_rank	0.0111246326907944	0.00156253488775809	0.000355317924943318
Visa_cconsumos	0.0101115128602744	0.00128979631429644	0.00222214702266139
mtarjeta_visa_consumo_rank	0.00942310265624662	0.00102515366833685	0.00102647400539181
mpasivos_margen_rank_lag1	0.00877417952844712	0.00175912790786761	0.00219958715441102
ccomisiones_mantenimiento_tend6	0.00806237956509377	0.00254555075906225	0.000372237826131095
mtarjeta_visa_consumo_rank_lag2	0.00805825115258972	0.00157492642805157	0.00169199011877771
rf_018_025	0.00768483719718729	0.00171787852183776	0.00394797694381465
mprestamos_personales_rank	0.00738148356931455	0.0032298356694173	0.000592196541572197
rf_020_027	0.00677924632496414	0.000973280527236499	0.00102083403832922
vm_status05_tend6	0.0064402086452214	0.000359486847549547	0.000118439308314439
rf_015_023	0.00598101584092497	0.00135905522130118	0.00337270030343023
cdescubierto_preacordado	0.00592349630704593	0.00328146862776501	0.000270718419004433
mcuentas_saldo_rank_delta2	0.00519492148462285	0.0024050973228307	0.00322042119274023
ctrx_quarter_tend6	0.00511259207077839	0.00206543210468576	0.00106031380776736
ctarjeta_debito_transacciones_lag2	0.0048461500578938	0.00127131454884438	0.00124079275377032
mtransferencias_recibidas_rank_lag1	0.00448189249976553	0.00190281720745713	0.00134231216089698
mpayroll_sobre_edad_rank_delta1	0.00443590566061382	0.00146135438246417	0.000377877793193688
matm_rank_lag1	0.00436179323120769	0.000751095982053388	0.000327118089630357
rf_020_015	0.00427687879907417	0.00135086614542319	0.00057527664038442
rf_013_026	0.00404532609358935	0.000950105633535751	0.000609116442759974
mautoservicio_rank_lag1	0.0040281198498239	0.00121751021380297	0.000885474828827
vm_cconsumos_lag1	0.00398989067282274	0.000566267591525917	0.00047939720032035
mpayroll_sobre_edad_rank_lag1	0.00395379636963198	0.00167391573237056	0.000535796870946274
mcaja_ahorro_rank_tend6	0.00387912001134084	0.00273262475148183	0.00141563173271068
vm_Finiciomora_lag1	0.00385224234892819	0.00190843489383963	0.000439917430882204
mcuentas_saldo_rank	0.00373796254024337	0.00280980381927705	0.000750115619324783
mcomisiones_otras_rank_tend6	0.00348923419393032	0.00145348370513929	0.00187810903184325
mprestamos_personales_rank_delta1	0.00343675661048862	0.00356779332181172	0.000626036343947751
rf_008_024	0.00323014860069131	0.00116084199100763	0.00260566478291767
mprestamos_personales_rank_delta2	0.0031883763246066	0.0034647379544304	0.000682436014573675
vmr_mconsumospesos_tend6	0.00313145942119758	0.00119901822726045	0.00126335262202069
foto_mes	0.00307980176635468	0.00298377427075737	0.0009587944006407
rf_012_013	0.00305595560479395	0.00110967958900789	0.000755755586387376
mprestamos_personales_rank_lag2	0.00296466865705959	0.00278031213720373	0.000868554927639223
mrentabilidad_annual_rank_delta1	0.00287807329461153	0.00261730018794258	0.0053861685447757
Visa_mpagospesos_rank	0.00277125190005034	0.00175632130456268	0.00385209750375058
Visa_cconsumos_delta2	0.00274162755413417	0.00101635045167403	0.00143819160096105
mrentabilidad_rank_lag2	0.00271901799317064	0.00312157009474301	0.00561176722727939
Visa_mconsumospesos_rank_delta2	0.00265050518088656	0.00212563538301064	0.00430893483582056
mpasivos_margen_rank_tend6	0.00251933401840311	0.00265677388478279	0.00208678781315917
mactivos_margen_rank_lag1	0.00250981485124388	0.00314416071280986	0.00250414537579101
mrentabilidad_rank_delta1	0.00243882026275602	0.00289673584128066	0.00533540884121237
mcomisiones_otras_rank_delta2	0.00237635123148489	0.00301764081125537	0.00620396376885159
mrentabilidad_annual_rank_delta2	0.00237210101202714	0.00339763925043358	0.00655364172673232
rf_010_026	0.00235636859955433	0.000592511644401624	0.000349677957880726
mrentabilidad_rank_delta2	0.00234848487338224	0.00335722778785402	0.00551024782015273
mpasivos_margen_rank_lag2	0.00233731895966279	0.00199913484231261	0.00358137908474615
mcomisiones_rank_delta1	0.00229341457125367	0.00261513210671381	0.00443301411119759
cdescubierto_preacordado_lag1	0.00226969671868054	0.00275415245337941	0.000468117266195165
mactivos_margen_rank_delta1	0.00219978190373863	0.00258816451906506	0.00451197365007388
Master_msaldopesos_rank_delta2	0.00218468988829503	0.000937381405759187	0.0014776713703992
mcomisiones_rank_tend6	0.00218390713946836	0.00190540273140768	0.00194014866953177
mactivos_margen_rank_delta2	0.00216831476632353	0.00323561581192256	0.00535796870946274
mcomisiones_rank_delta2	0.00210485548432167	0.00274062469856778	0.0058317259427205
vmr_msaldopesos_delta2	0.00210220189729766	0.00157986275131382	0.0018442692294677
mcomisiones_rank_lag1	0.00209100370213379	0.00219408113404372	0.00350241954586985
mcuentas_saldo_rank_tend6	0.00206746037135781	0.00241511782759814	0.00212062761553473
mcuenta_corriente_rank	0.00204080428684485	0.00214589309511054	0.00108287367601773
ctrx_quarter_delta2	0.0020389981598154	0.00176187490959977	0.00217138731909806
mpasivos_margen_rank_delta1	0.00203764843869535	0.00246002041672446	0.00430329486875797
mrentabilidad_annual_rank	0.00203234709671638	0.00192875040530492	0.00204730804372102
mcuenta_corriente_rank_delta2	0.00202333959341729	0.00239589795523905	0.00144947153508624
mcuenta_corriente_rank_lag2	0.00199988579533608	0.00247911609124898	0.00152279110689994
mtarjeta_visa_consumo_rank_delta2	0.00197474466059913	0.00150278321685783	0.00216010738497287
Visa_mpagospesos_rank_tend6	0.00196781798011801	0.00197846661311646	0.00384645753668799
mprestamos_personales_rank_tend6	0.00195220058312024	0.00233507276089177	0.000586556574509605
Visa_mpagominimo_rank	0.00190850833723921	0.00239695574799018	0.00294406280667321
chomebanking_transacciones_lag2	0.00190724641103983	0.00197307922309181	0.00377313796487429
Visa_cconsumos_tend6	0.00190621483866487	0.00227113909350274	0.003541899315308
mrentabilidad_rank_lag1	0.00190440737247309	0.00222631453995615	0.00283690343248395
mcomisiones_otras_rank_lag2	0.00190214457486873	0.00273516177030793	0.00483345177264165
mtransferencias_emitidas_rank_lag2	0.00189829254859753	0.0015964156399486	0.00124079275377032
rf_014_008	0.00189487873160235	0.000842191000130762	0.000265078451941841
Master_status_delta2	0.00189254786595599	0.000594454861640517	0.000874194894701815
Visa_msaldopesos_rank	0.0018847993790042	0.00171470462866797	0.00225598682503694
mrentabilidad_annual_rank_lag2	0.00185652829195664	0.003046707610065	0.00422433532988167
mcomisiones_rank	0.00184790063457836	0.00211736443542577	0.00322606115980283
rf_007_025	0.00184616906658003	0.000647465092616898	0.000496317101508127
rf_003_015	0.00181449401746188	0.00105641928888407	0.00123515278670773
mpayroll_rank_delta1	0.00180833109054901	0.000933080952753656	0.000327118089630357
Master_fechaalta_lag1	0.00177176833020304	0.00228927161690961	0.00377877793193688
rf_009_021	0.00176002176508153	0.000980044417515226	0.00098135426889107
mactivos_margen_rank	0.00174288002210176	0.0031097659195818	0.00191194883421881
ccaja_ahorro_tend6	0.00170030488897584	0.00274585560549985	0.000293278287254802
vmr_msaldopesos2_delta2	0.00169263840517583	0.00128822357940406	0.00185554916359288
Master_mfinanciacion_limite_rank_tend6	0.00168513917800964	0.00281703445552242	0.00401565654856576
rf_004_025	0.00167322279829975	0.00137710934868684	0.00326554092924097
Visa_mpagominimo_rank_lag2	0.00166390974122811	0.00166549684930528	0.00250414537579101
Visa_mpagominimo_rank_lag1	0.00165294457295165	0.00140466056832399	0.00204730804372102
Visa_delinquency_lag1	0.00163930710615519	0.00129762067489156	0.000868554927639223
Master_Fvencimiento_lag2	0.0016372991828235	0.00231251355272504	0.00411153598862983
rf_005_020	0.00163371883792768	0.00135641624902879	0.00217702728616065
vm_mconsumospesos_rank_lag2	0.00163109605141764	0.00135455539266734	0.00107159374189255
mpayroll_sobre_edad_rank	0.0016279875016445	0.00127096154790949	0.000332758056692949
mcomisiones_otras_rank_lag1	0.00162726847747884	0.00167057271491069	0.00238570606747657
Visa_mconsumospesos_rank_tend6	0.0016214840036604	0.00209529465529289	0.0040607762850665
ctrx_quarter_delta1	0.00161824425684291	0.00180607860270257	0.000930594565327739
rf_008_026	0.00160524144712228	0.000736613803957006	0.000631676311010344
mtransferencias_recibidas_rank	0.00159233332634276	0.00168490664857683	0.00076703552051256
mcuentas_saldo_rank_lag1	0.001591618481611	0.00207652556649218	0.00121259291845736
mcuenta_corriente_rank_lag1	0.00158866663320449	0.00220315246767365	0.00153971100808771
vm_msaldopesos_rank	0.00158769449466833	0.00101327670974315	0.00119003305020699
mcuentas_saldo_rank_lag2	0.00158693258199814	0.00254613027171948	0.0019909083730951
Visa_msaldototal_rank_lag1	0.00157201354956449	0.00111331410063921	0.00169199011877771
Visa_msaldopesos_rank_lag1	0.00156677116799516	0.00132031044011035	0.0024308258039773
chomebanking_transacciones_delta2	0.00156372944775101	0.00263508828377254	0.00382389766843762
thomebanking_lag1	0.00156117160351943	0.00122125375898102	0.00266206445354359
rf_009_023	0.00155122408635487	0.000986875324162817	0.00127463255614587
Visa_Fvencimiento_tend6	0.00154625078766566	0.0011778094645782	0.00105467384070477
Visa_cconsumos_delta1	0.00154156474591756	0.00133718350375981	0.00230674652860027
rf_010_023	0.0015407624518978	0.00164930620435468	0.00401001658150316
Master_fechaalta_tend6	0.00153870740708163	0.00127624585167177	0.00157355081046327
Visa_mpagosdolares_rank_delta1	0.00153696927062538	0.000993817324022722	0.00179914949296696
mactivos_margen_rank_lag2	0.00153228183749381	0.00248553045627848	0.00382953763550021
Master_mfinanciacion_limite_rank	0.00152805403482592	0.00206757634528543	0.00357009915062096
Master_mlimitecompra_rank_delta2	0.00151769165964543	0.00215481590110621	0.00432585473700834
Visa_mconsumospesos_rank_delta1	0.0014963671921087	0.00185805181780437	0.00372237826131095
Visa_mconsumototal_rank_tend6	0.00149634352402676	0.00185414602247012	0.00347421971055689
cmobile_app_trx_lag2	0.00149584817344087	0.00246040889539899	0.0022841866603499
rf_006_017	0.00149582054469105	0.00116917351850643	0.000434277463819611
mpasivos_margen_rank_delta2	0.0014796033331584	0.00184285496149696	0.00347421971055689
Master_mfinanciacion_limite_rank_delta1	0.00147479453646809	0.00214810522743695	0.00429201493463278
chomebanking_transacciones_delta1	0.00147438730521955	0.002938237716565	0.00304558221379987
thomebanking_lag2	0.00146731917687845	0.00160058432584854	0.00425253516519464
Visa_mpagominimo_rank_delta2	0.00146411105857781	0.00196770146200376	0.00269026428885655
Master_fechaalta_lag2	0.00146381877113932	0.00206148035306322	0.00319222135742727
mrentabilidad_annual_rank_lag1	0.00145679500672408	0.00247024122396973	0.00265078451941841
mcomisiones_rank_lag2	0.00144741864418199	0.00193122941879908	0.00354753928237059
thomebanking	0.00144435935467283	0.00193181881785111	0.00233494636391323
vm_fechaalta_lag2	0.00144373432393061	0.00149093202982971	0.00261130474998026
Master_fechaalta	0.00144178418655223	0.00216868025676553	0.00300610244436173
